rts,symbol,cond,pp
0.514715964044686,0.0,explicitDeadline,26
-0.44392856641777234,0.0,explicitDeadline,26
0.5264253027869326,0.0,explicitDeadline,26
-0.5192970485161779,0.0,explicitDeadline,26
0.6140251672527096,0.0,explicitDeadline,26
-0.6970781943372777,0.0,explicitDeadline,26
-0.8526120412410397,0.0,explicitDeadline,26
0.6184648543456354,0.0,explicitDeadline,26
-0.4707842748815348,0.0,explicitDeadline,26
-0.5909199007385377,0.0,explicitDeadline,26
0.5051826793713239,0.0,explicitDeadline,26
-0.48680575146856137,0.0,explicitDeadline,26
-0.5601127765320335,0.0,explicitDeadline,26
0.6265157717398248,0.0,explicitDeadline,26
0.46344635304915494,0.0,explicitDeadline,26
-0.5566027680290301,0.0,explicitDeadline,26
0.4304594745697439,0.0,explicitDeadline,26
-0.7434191989494927,0.0,explicitDeadline,26
-0.7447793038724021,0.0,explicitDeadline,26
-0.6280659859010913,0.0,explicitDeadline,26
-0.4922191205015184,0.0,explicitDeadline,26
-0.6303236501431445,0.0,explicitDeadline,26
0.6624708590340722,0.0,explicitDeadline,26
0.7279079101644692,0.0,explicitDeadline,26
-0.600989463941327,0.0,explicitDeadline,26
-0.6754695549308251,0.0,explicitDeadline,26
0.5383492502415217,0.0,explicitDeadline,26
0.6058637478153737,0.0,explicitDeadline,26
-0.6323105194190044,0.0,explicitDeadline,26
-0.5721944227687631,0.0,explicitDeadline,26
-0.7771478288114533,0.0,explicitDeadline,26
-0.7187530161558764,0.0,explicitDeadline,26
0.5182130272253711,0.0,explicitDeadline,26
-0.543512374644008,0.0,explicitDeadline,26
-0.6308766342087133,0.0,explicitDeadline,26
-0.7150908844163654,0.0,explicitDeadline,26
-1.073971117505629,0.0,explicitDeadline,26
-0.5258924103848698,0.0,explicitDeadline,26
-0.5394748290442598,0.0,explicitDeadline,26
-0.6868221859769053,0.0,explicitDeadline,26
-0.6355697174537159,0.0,explicitDeadline,26
-0.5514017558920787,0.0,explicitDeadline,26
0.7474569645484455,0.0,explicitDeadline,26
-0.5486367250319246,0.0,explicitDeadline,26
0.5056255036705938,0.0,explicitDeadline,26
0.5848396161676754,0.0,explicitDeadline,26
0.7755563536194239,0.0,explicitDeadline,26
0.7634081776578853,0.0,explicitDeadline,26
0.7978452966650528,0.0,explicitDeadline,26
-0.8255441852322674,0.0,explicitDeadline,26
0.47513873399138584,0.0,explicitDeadline,26
-0.6895668944882843,0.0,explicitDeadline,26
-0.46057643176109186,0.0,explicitDeadline,26
0.5301195843251805,0.0,explicitDeadline,26
0.5707758878988495,0.0,explicitDeadline,26
-0.6535296205972901,0.0,explicitDeadline,26
-0.6006824851425495,0.0,explicitDeadline,26
0.46234187358657014,0.0,explicitDeadline,26
0.5422918420049976,0.0,explicitDeadline,26
0.5032813277000717,0.0,explicitDeadline,26
-0.5120420585111476,0.0,explicitDeadline,26
-0.8217258359600859,0.0,explicitDeadline,26
0.4887581437659964,0.0,explicitDeadline,26
0.47182214774964626,0.0,explicitDeadline,26
-0.7169563774889478,0.0,explicitDeadline,26
-0.6489445851278222,0.0,explicitDeadline,26
-0.5313348485100153,0.0,explicitDeadline,26
-0.6051615196079035,0.0,explicitDeadline,26
0.577257576382904,0.0,explicitDeadline,26
-0.8259112391289247,0.0,explicitDeadline,26
0.6512201804416762,0.0,explicitDeadline,26
0.5495545812761966,0.0,explicitDeadline,26
0.6792573392170356,0.0,explicitDeadline,26
-0.4287831128269582,0.0,explicitDeadline,26
-0.6346541842208296,0.0,explicitDeadline,26
0.7718659162855378,0.0,explicitDeadline,26
-0.6713653041250638,0.0,explicitDeadline,26
0.6280479165970374,0.0,explicitDeadline,26
0.7067592009241932,0.0,explicitDeadline,26
-0.6101219954439011,0.0,explicitDeadline,26
0.5108161655776652,0.0,explicitDeadline,26
0.6082189113344773,0.0,explicitDeadline,26
-0.5700737665118984,0.0,explicitDeadline,26
-0.5043773020969321,0.0,explicitDeadline,26
-0.6951209161921597,0.0,explicitDeadline,26
0.7475394951754716,0.0,explicitDeadline,26
0.5886570476578725,0.0,explicitDeadline,26
-0.7520002678949292,0.0,explicitDeadline,26
-0.5349460957521046,0.0,explicitDeadline,26
0.614798588633004,0.0,explicitDeadline,26
-0.5405418516881042,0.0,explicitDeadline,26
-0.6413002499590175,0.0,explicitDeadline,26
0.5634984471618021,0.0,explicitDeadline,26
-0.6862279048560866,0.0,explicitDeadline,26
0.5638295097729912,0.0,explicitDeadline,26
0.9420386399628948,0.0,explicitDeadline,26
0.7547897626145315,0.0,explicitDeadline,26
-0.4697174430215277,0.0,explicitDeadline,26
-0.6361936308871377,0.0,explicitDeadline,26
-0.7128689418399894,0.0,explicitDeadline,26
1.0186886180116317,0.0,explicitDeadline,26
0.7518423040291043,0.0,explicitDeadline,26
-0.6247910049899874,0.0,explicitDeadline,26
-0.4571731281269119,0.0,explicitDeadline,26
0.5300719540408018,0.0,explicitDeadline,26
-0.6176249049218179,0.0,explicitDeadline,26
0.5520820536611909,0.0,explicitDeadline,26
0.5800418374720444,0.0,explicitDeadline,26
-1.1643651796677403,0.0,explicitDeadline,26
-0.5857342410203104,0.0,explicitDeadline,26
0.6185039920394416,0.0,explicitDeadline,26
-0.5100095495478758,0.0,explicitDeadline,26
-0.5297086421206398,0.0,explicitDeadline,26
0.5847153506609587,0.0,explicitDeadline,26
-0.5667926281522343,0.0,explicitDeadline,26
0.7068086764319459,0.0,explicitDeadline,26
0.7188262093621567,0.0,explicitDeadline,26
0.568086624587905,0.0,explicitDeadline,26
0.7429171985450467,0.0,explicitDeadline,26
-0.4691813707940253,0.0,explicitDeadline,26
-0.6746856064093271,0.0,explicitDeadline,26
-0.4787750484131717,0.0,explicitDeadline,26
0.5727209282535082,0.0,explicitDeadline,26
-0.5568875377924718,0.0,explicitDeadline,26
-0.6985590955450415,0.0,explicitDeadline,26
-0.5855213166484555,0.0,explicitDeadline,26
-0.6203988432059293,0.0,explicitDeadline,26
0.6702542691251565,0.0,explicitDeadline,26
-0.45139543837672336,0.0,explicitDeadline,26
0.5694489622177845,0.0,explicitDeadline,26
0.5975542837547309,0.0,explicitDeadline,26
-0.8023805119392177,0.0,explicitDeadline,26
0.6285738225995249,0.0,explicitDeadline,26
0.5731709748931029,0.0,explicitDeadline,26
0.44801860105340874,0.0,explicitDeadline,26
0.5111888139074808,0.0,explicitDeadline,26
0.8528089155798932,0.0,explicitDeadline,26
0.5027217598694946,0.0,explicitDeadline,26
-0.5583251129440268,0.0,explicitDeadline,26
0.6622342586680652,0.0,explicitDeadline,26
0.5730620321720785,0.0,explicitDeadline,26
0.6223049677556522,0.0,explicitDeadline,26
0.5675813325893004,0.0,explicitDeadline,26
0.5717791541049181,0.0,explicitDeadline,26
-0.44895988167344614,0.0,explicitDeadline,26
0.5267735886957455,0.0,explicitDeadline,26
-0.715491508085467,0.0,explicitDeadline,26
-0.5764634168912053,0.0,explicitDeadline,26
-0.5780921893948467,0.0,explicitDeadline,26
-0.8397206065723261,0.0,explicitDeadline,26
0.5816007691528525,0.0,explicitDeadline,26
