RT,letter,number
0,0,1
-0.404086000008974,1,0
0.407121999999974,0,1
-0.463167000002926,1,0
0.396925000008894,0,1
-0.373541000009049,1,0
0,1,0
-0.426832000002963,0,1
0.401429000000004,0,1
0,1,0
-0.416198000011966,1,0
-0.459015000012005,1,0
-0.378020000003045,1,0
0.459396000006003,0,1
-0.40493900000304,0,1
-0.473299000002909,0,1
-0.425025000008987,1,0
-0.432448000011966,0,1
0.363043000005884,0,1
-0.396737000009045,1,0
0.386373000008985,0,1
0.424957000002963,0,1
0.331927000005962,0,1
0.341915000008885,0,1
0.351182999999961,0,1
0.340625000006054,0,1
0.385125000011874,1,0
0,1,0
0,1,0
0.404821999999927,0,1
-0.358143000005977,1,0
-0.370075999999884,1,0
-0.321361000011908,1,0
-0.3287890000029,1,0
-0.347787000006065,1,0
0.470625000011874,0,1
-0.406791000011843,1,0
0.35760200001183,0,1
-0.346174000000116,1,0
-0.372980000008829,0,1
-0.41531400000304,1,0
-0.441567000011913,0,1
-0.43374600000889,1,0
0.375350000008941,0,1
0.402148000003071,0,1
0.362007000008831,0,1
-0.459651000000071,1,0
0.396608000006061,0,1
-0.425649999999907,1,0
-0.43148100001202,1,0
0.448333000005921,0,1
-0.394454000002937,1,0
0.470305000011809,0,1
-0.421429000006057,1,0
0.409829000005964,0,1
-0.330939000011887,1,0
-0.361587000011932,1,0
0.442594999999972,0,1
-0.447901000008918,1,0
0.438862000002991,0,1
0,1,0
-0.375031000009039,1,0
0.370428000005893,0,1
-0.424281000009039,1,0
0,0,1
0,1,0
0.451959000003058,0,1
-0.355994000009028,1,0
0.317675000011921,0,1
0.386210000009043,0,1
-0.354637000011979,1,0
-0.409586000002921,0,1
0,0,1
0.372426000011852,0,1
0.362219000008889,1,0
-0.466337000011932,1,0
0.38607500000298,0,1
-0.450168999999994,1,0
-0.477674000008963,1,0
-0.38296800000011,1,0
0.444392000011867,0,1
-0.468516000003088,1,0
0.368535000012023,0,1
0.431408999999985,0,1
0.382538000005996,0,1
0.427602000002982,0,1
-0.37397700001183,1,0
0.427676000011852,0,1
-0.465391000003088,1,0
-0.368134000000078,1,0
0,1,0
0.336462000005879,0,1
0.457722000011941,0,1
-0.394556000000099,1,0
0,1,0
0.430844000011915,0,1
0.393706999999937,0,1
-0.340330000008922,1,0
0.430027000006055,0,1
0,1,0
-0.440865000003017,1,0
-0.424689000000013,1,0
0.427243000008864,0,1
0.465367000000086,0,1
-0.406929000008851,1,0
0.445230000003008,0,1
0.443709000011906,0,1
-0.372083000002895,1,0
-0.379009000005899,1,0
0.378482000008924,1,0
0.444189000011887,0,1
-0.364385000006063,1,0
-0.359591999999946,1,0
0.427324000006076,0,1
-0.396784000011859,0,1
-0.387124000003096,1,0
0.451655000000028,0,1
0.423755000002915,0,1
0.465094000003068,0,1
-0.409352000009036,1,0
-0.452709000008879,1,0
0.398240000008838,0,1
0.394989999999991,0,1
-0.378448000005912,1,0
0.434632000006037,0,1
-0.469899000006029,1,0
0.386756000000052,1,0
0,1,0
0.449194000002928,0,1
0.470882000011858,0,1
-0.37101800000295,1,0
0.451897000011988,0,1
-0.456865000006044,1,0
0.425787000003038,0,1
-0.436131999999983,1,0
0.386975000005914,0,1
0.473570999999996,0,1
-0.419433999999892,1,0
-0.429867000005906,1,0
0.398493000003044,0,1
-0.489459000000032,1,0
0,0,1
0.378708000008948,0,1
-0.365676000003004,1,0
0.390887000008952,0,1
-0.397172000006074,1,0
0,0,1
-0.407826000002911,1,0
-0.429590000011958,1,0
-0.391076000002911,1,0
0.41008899999992,0,1
0.43486800000607,0,1
0.365441000002902,0,1
0.327523000003071,0,1
0,1,0
-0.36002100000903,0,1
-0.372845999999903,1,0
-0.361208000002895,1,0
0,0,1
-0.482482000005897,1,0
0.458529000002891,0,1
-0.350878000008874,1,0
0.343226999999955,0,1
-0.438589000005974,0,1
-0.339442000000039,1,0
0.345820000008913,1,0
0,1,0
0.465485000002896,0,1
-0.429579000005964,1,0
-0.39833100001188,1,0
0,0,1
0.423443000002997,0,1
0,1,0
0,1,0
0.39416000000597,0,1
0.476890000005951,0,1
0.438706999999937,0,1
-0.391465000008931,1,0
-0.439823000000091,1,0
0.378228000002913,0,1
-0.451026000000071,1,0
0.381680000005988,0,1
-0.40293900000304,1,0
-0.461862000002991,1,0
