RT,letter,number
0.452,0,1
0.46,0,1
-0.452,1,0
0.416,0,1
-0.389000000000015,1,0
0.420000000000015,0,1
-0.393,1,0
-0.445,1,0
-0.441,1,0
0.418,0,1
-0.458,1,0
0.464,0,1
-0.418,1,0
-0.492,1,0
0.424,0,1
0.487,0,1
-0.583,1,0
0.514,0,1
0.43,0,1
-0.48,1,0
0.588,0,1
0.584,0,1
-0.465,1,0
0.42,0,1
0.44,0,1
-0.586000000000029,1,0
0.418,0,1
0.436,0,1
-0.503,1,0
-0.66,1,0
-0.476,1,0
-0.42,1,0
0.483,0,1
-0.446,1,0
-0.463,1,0
0.436,0,1
-0.425,1,0
0.529000000000029,0,1
-0.714,1,0
0.482,0,1
-0.426,0,1
-0.546,1,0
-0.524,1,0
-0.639,1,0
-0.471,1,0
0.499000000000029,0,1
-0.465,1,0
0.56,0,1
0.497000000000029,0,1
0.468,0,1
-0.487,1,0
-0.443,1,0
0.489,0,1
0.411,0,1
0.494,0,1
-0.692,1,0
-0.435,1,0
0.511,0,1
-0.465,1,0
-0.666,1,0
0.451,0,1
0.481000000000029,0,1
-0.45,1,0
0.456,0,1
0.475,0,1
-0.624,1,0
0.484000000000029,1,0
0.575,0,1
-0.504,1,0
-0.472,1,0
0.589000000000029,0,1
0.434,0,1
-0.547000000000029,1,0
0.461,0,1
0.533,0,1
0.476,0,1
0.449,0,1
-0.485,1,0
0.518,0,1
0.459,0,1
-0.5,1,0
0.535,0,1
-0.479,1,0
0.516,0,1
0.615,0,1
-0.565,1,0
-0.401,1,0
-0.475,1,0
-0.548,1,0
-0.5,1,0
-0.435000000000058,1,0
0.465,0,1
-0.444,1,0
-0.469,1,0
-0.426,1,0
-0.44,1,0
0.561,0,1
-0.524,1,0
0.509,0,1
0.527,0,1
0.489,0,1
-0.512000000000058,1,0
-0.454,1,0
0.544,0,1
-0.509,1,0
0.478,0,1
0.522,0,1
0.465000000000058,0,1
-0.401,1,0
0.473,0,1
-0.520000000000058,1,0
0.462,0,1
0.5,1,0
-0.579,1,0
-0.411000000000058,1,0
0.441,1,0
0.621,0,1
-0.516,1,0
-0.448,1,0
0.535,0,1
-0.673,0,1
-0.542,1,0
0.548,0,1
0.529,0,1
0.564,0,1
0.449,0,1
-0.439,1,0
0.581,0,1
0.58,0,1
-0.582,1,0
-0.514,1,0
-0.439,1,0
0.54,0,1
-0.489,1,0
0.711,0,1
0.616,0,1
0.577000000000058,0,1
0.542,0,1
-0.451,1,0
0.507,0,1
0.471,0,1
0.482,1,0
-0.579,1,0
-0.466,1,0
-0.43,1,0
-0.434000000000058,1,0
-0.457,1,0
0.507,0,1
0.581000000000058,0,1
0.676,0,1
0.503,0,1
-0.783,1,0
0.557,0,1
-0.534,1,0
0.566000000000058,0,1
-0.66,1,0
0.674,0,1
-0.602,1,0
-0.672,1,0
0.524,0,1
-0.593000000000058,0,1
-0.579,1,0
0.463000000000058,0,1
-0.501,1,0
0.559000000000058,0,1
0.67,0,1
0.515,0,1
-0.52,1,0
-0.475,1,0
0.761,0,1
-0.627000000000058,1,0
-0.654,1,0
-0.629000000000058,1,0
0.487,0,1
0.857,0,1
-0.588,1,0
0.681,0,1
-0.839,1,0
0.552,0,1
-0.579,1,0
-0.618,1,0
0.565,0,1
0.577,0,1
-0.516,1,0
-0.522,1,0
-0.609,1,0
0.552,0,1
-0.599,1,0
-0.486,1,0
0.475,0,1
0.538,0,1
-0.517,1,0
0.531,0,1
0.617,0,1
0.518,0,1
0.566,0,1
-0.646,1,0
-0.374000000000058,1,0
-0.419000000000058,0,1
-0.491,1,0
-0.466,1,0
-0.507,0,1
0.551,0,1
0.503,0,1
-0.475,1,0
-0.535,1,0
0.482,0,1
0.479000000000058,0,1
-0.582000000000058,1,0
0.477000000000058,1,0
0.675000000000058,0,1
-0.531000000000116,1,0
0.793,0,1
0.497,0,1
-0.519,1,0
-0.48,1,0
0.516,0,1
0.486,0,1
-0.489,1,0
0.439,0,1
-0.461,1,0
0.435,0,1
0.489,0,1
-0.5,1,0
0.457,0,1
0.499,0,1
0.444,0,1
0.481,1,0
-0.514,1,0
-0.455,1,0
-0.457,1,0
0.552,0,1
-0.513,1,0
-0.517,1,0
0.499000000000116,0,1
0.541,1,0
-0.495,1,0
0.532,0,1
0.49,0,1
-0.458,1,0
0.527,0,1
0.477,0,1
-0.410000000000116,1,0
-0.412000000000116,1,0
