RT,letter,number
-0.483936999976155,1,0
-0.416240000011923,1,0
0.525282999988078,0,1
0.496584999976156,0,1
-0.470956999976159,1,0
0.67616000002384,0,1
0.518198999976157,0,1
-0.457803999976153,1,0
-0.448286999988079,1,0
0.489039000023855,0,1
-0.46963800001191,1,0
0.436586999988067,1,0
0.629113999976165,0,1
0.547418999999994,0,1
-0.47020599997617,1,0
-0.47432699999999,1,0
0.496426000000007,0,1
0.592457999988081,0,1
0.562010999988066,0,1
0.734345000011934,0,1
-0.564156999976171,1,0
-0.44666000002384,1,0
-0.444667000011919,1,0
0.622903999988077,0,1
-0.532695000011911,1,0
0.605346999976144,0,1
-0.522338000023854,1,0
0.436154000011913,0,1
-0.46243899998808,1,0
-0.384551000000007,1,0
0.470339000000007,0,1
0.537736999976158,0,1
-0.480784000011918,1,0
-0.591454000023834,1,0
0.63254499998808,0,1
0.669308999988076,0,1
0.531827999988076,0,1
-0.49775600002383,1,0
0.406405999999988,0,1
-0.520691999988077,1,0
-0.499588999988075,1,0
-0.411130999976158,1,0
0.51080300002385,0,1
0.527883000023838,0,1
-0.607124000011914,1,0
0.516462000023836,0,1
0.480079000023834,0,1
-0.469702999988076,1,0
-0.576835000011924,1,0
0.516079999976151,0,1
-0.484565000011935,1,0
-0.582754000023851,1,0
0.502245000023831,0,1
0.572988000011916,0,1
-0.547615000023856,1,0
-0.485453000000009,1,0
-0.478249999976164,1,0
-0.447040000023844,1,0
0.461458999976167,0,1
0.437689000011917,0,1
0.501650999976147,0,1
-0.50988899997616,1,0
-0.486228999999992,1,0
-0.51847700002385,1,0
-0.432706000000006,1,0
0.587242999988084,0,1
0.517903999988077,0,1
-0.498450000011915,1,0
0.522400999976147,0,1
0.558312000000005,0,1
-0.566385999999999,1,0
-0.488483000000007,1,0
0.718116999988095,0,1
0.566655000000028,0,1
-0.547198999976157,1,0
0.520797000011895,0,1
0.586117000011902,0,1
-0.502367000000027,1,0
-0.443805999988108,1,0
0.54480199997616,0,1
-0.516281999976141,1,0
-0.429166999988083,1,0
0.474273999988101,0,1
-0.399206999988062,1,0
0.386443000000028,0,1
0.483739999999991,0,1
0.484702999988105,0,1
-0.551687999988091,1,0
0.50708199997613,0,1
-0.520465000023833,1,0
0.493393999976164,0,1
0.500717999999993,0,1
-0.530931000011915,1,0
-0.539732000000018,1,0
0.44786199998809,0,1
-0.484579000023834,1,0
0.467943000023835,0,1
0.561122999988089,0,1
-0.472410999988089,1,0
-0.661206999988062,1,0
-0.382441000011924,1,0
0.471972999976133,0,1
0.453773999976169,0,1
-0.449081000011938,1,0
0.499146000000008,0,1
0.456712999988056,0,1
-0.636534000011918,1,0
-0.500312000023841,1,0
-0.532701999988058,1,0
-0.382256999988051,1,0
0.468777999976184,0,1
-0.48118900002382,1,0
0.483754000011948,0,1
0.518140000011946,0,1
0.525613999988069,0,1
-0.529716999988072,1,0
-0.74480499998806,1,0
0.464847000023816,0,1
-0.635934000000008,1,0
-0.558952000011923,1,0
0.500766999999993,0,1
0.492608000023814,0,1
-0.484595999988087,1,0
