RT,letter,number
-0.403000000000029,0,1
-0.39,0,1
0.371,0,1
-0.431,0,1
-0.49,1,0
0.398,1,0
-0.472,1,0
0.386,0,1
-0.42,1,0
-0.607,1,0
-0.315,1,0
0.335,0,1
-0.386,1,0
-0.464,1,0
-0.319,0,1
0.537,0,1
-0.263,1,0
-0.32,0,1
0.255,1,0
0.384000000000029,0,1
-0.330000000000029,1,0
0.326,0,1
0.473,0,1
-0.354,1,0
0.343,1,0
0.444,0,1
-0.293,0,1
0.505,1,0
0.419,0,1
0.374,0,1
0.366,1,0
-0.460000000000029,1,0
0.398,1,0
0.425,0,1
0.38,0,1
-0.295,1,0
0.431,1,0
0.432,0,1
-0.358,1,0
0.414,0,1
-0.405,0,1
0.375,1,0
-0.651,1,0
0.588,0,1
0.392,1,0
-0.317,1,0
-0.396,1,0
0.406,0,1
-0.419,1,0
-0.362,0,1
0.371000000000029,0,1
-0.352000000000029,1,0
0.355000000000029,0,1
-0.369,0,1
-0.397,0,1
0.548,0,1
0.409,0,1
-0.323,1,0
0.37,1,0
0.45,0,1
-0.351,1,0
0.444,0,1
-0.291000000000058,1,0
0.343,1,0
-0.352,1,0
0.403,0,1
-0.392,1,0
-0.349,1,0
-0.334,1,0
-0.403,1,0
0.429,0,1
-0.331,1,0
-0.356,1,0
-0.383,0,1
0.447,0,1
0.374,0,1
0.398,0,1
0.348000000000058,1,0
-0.36,1,0
0.465,0,1
0.369000000000058,1,0
-0.43,0,1
-0.348,1,0
-0.361,1,0
0.377,0,1
-0.538000000000058,0,1
-0.463,1,0
0.481,0,1
0.377,0,1
-0.274,1,0
-0.436,1,0
0.391,0,1
-0.413,1,0
0.375,0,1
-0.402,1,0
0.573,0,1
0.361,1,0
-0.296000000000058,0,1
-0.36,1,0
0.362,0,1
0.546,0,1
-0.392,1,0
0.414,1,0
0.437,0,1
0.376,0,1
0.483,0,1
0.483,0,1
-0.432,1,0
-0.421,1,0
-0.454,1,0
-0.436,0,1
0.433,0,1
-0.457000000000058,1,0
0.618000000000058,1,0
-0.374,1,0
0.402,0,1
0.686,0,1
-0.461000000000058,1,0
-0.38,1,0
-0.462,1,0
0.418,0,1
0.531,0,1
0.516000000000058,0,1
-0.407,1,0
0.381,1,0
0.4,0,1
-0.224,1,0
0.339,0,1
0.441,0,1
0.406,0,1
0.35,0,1
0.385,1,0
0.405000000000058,0,1
0.403,0,1
-0.284,1,0
-0.47,1,0
0.412,0,1
-0.336,1,0
0.356,1,0
0.402000000000058,0,1
0.376,0,1
-0.362,1,0
0.388,1,0
0.371,1,0
-0.589,1,0
-0.391000000000058,1,0
0.518,0,1
0.418,0,1
-0.317,1,0
0.465000000000058,0,1
-0.287,1,0
0.395000000000058,1,0
0.357,0,1
0.424,0,1
-0.328,1,0
0.37,0,1
0.415,0,1
-0.328,0,1
0.391,0,1
-0.357,0,1
-0.526,1,0
-0.41,1,0
-0.356,1,0
-0.399,1,0
0.463,0,1
-0.333,1,0
0.421000000000058,0,1
0.382000000000058,0,1
-0.425,1,0
0.322,0,1
-0.308,1,0
0.336,0,1
-0.241,0,1
-0.407,1,0
-0.392,1,0
0.399,1,0
-0.362,1,0
-0.362000000000058,1,0
0.509000000000058,0,1
0.504,0,1
-0.473,1,0
-0.346000000000058,0,1
0.425000000000058,1,0
-0.346000000000058,1,0
-0.281000000000058,0,1
-0.462000000000058,1,0
0.351,1,0
0.516000000000058,0,1
-0.394,1,0
0.354000000000116,0,1
-0.397,0,1
0.478,0,1
0.406,0,1
0.342,0,1
0.34,0,1
0.452,0,1
-0.366,1,0
-0.424,1,0
0.355,1,0
0.404000000000116,0,1
-0.437,0,1
0.419,1,0
0.464,0,1
0.445,0,1
-0.399,1,0
-0.469,1,0
-0.405,1,0
0.423,0,1
0.429,1,0
0.408,0,1
-0.377,1,0
0.318,0,1
0.384,0,1
0.4,1,0
0.457,0,1
-0.295000000000116,1,0
0.484,0,1
-0.434,1,0
0.392,0,1
-0.377,1,0
0.392,0,1
-0.308,1,0
-0.451,1,0
-0.404,1,0
-0.355,1,0
0.422,0,1
-0.438000000000116,0,1
0.516,0,1
-0.438,1,0
-0.424,1,0
0.523000000000116,0,1
0.384,1,0
0.349,0,1
0.439000000000116,0,1
-0.391,1,0
-0.36,1,0
0.547,1,0
-0.311,0,1
0.402,0,1
-0.395,1,0
-0.423,1,0
0.368,1,0
0.474000000000116,0,1
-0.517,0,1
-0.436,1,0
0.415,0,1
0.545,0,1
-0.416,1,0
-0.372,0,1
-0.373,1,0
0.479,1,0
0.633,0,1
-0.355,1,0
0.43,0,1
0.461,1,0
-0.401,1,0
0.493,0,1
-0.283,1,0
-0.416,0,1
-0.379,1,0
0.665,0,1
0.483,0,1
0.433,0,1
-0.397,1,0
0.538,0,1
-0.52,1,0
0.32,1,0
0.43,0,1
-0.305,0,1
0.498,0,1
0.371,0,1
0.435,0,1
-0.41,1,0
0.282,1,0
0.395,1,0
0.41,0,1
0.404,1,0
0.619,0,1
0.524,0,1
0.388000000000116,1,0
-0.344,1,0
-0.368,1,0
0.427,0,1
-0.383,1,0
0.37,1,0
0.408,0,1
0.405,0,1
0.410000000000116,0,1
-0.335,1,0
0.377,0,1
-0.374,1,0
-0.379,1,0
0.343,0,1
0.361000000000116,0,1
-0.419,1,0
0.374,0,1
0.453,0,1
0.337,1,0
0.436,0,1
-0.354,1,0
-0.388,1,0
0.454,0,1
-0.357,1,0
0.41,0,1
-0.39,0,1
-0.432,1,0
-0.383,1,0
0.506,0,1
-0.38,1,0
0.383,0,1
0.373,0,1
0.347,0,1
-0.271,1,0
-0.372,1,0
-0.404,1,0
0.399,0,1
-0.41,1,0
-0.375,0,1
-0.383,1,0
-0.39,1,0
0.493,1,0
0.443,0,1
-0.414,0,1
-0.402,1,0
-0.426000000000116,1,0
0.394,1,0
-0.421,1,0
0.354,1,0
0.536,0,1
0.396,0,1
0.269,0,1
-0.263,1,0
-0.358,0,1
0.484,0,1
-0.407,1,0
0.42,0,1
0.387,0,1
-0.436,1,0
-0.373,1,0
-0.385,1,0
0.423,0,1
-0.362,0,1
0.4,0,1
-0.297,1,0
0.440000000000116,0,1
0.377,0,1
0.449,0,1
0.393,1,0
0.386000000000116,0,1
0.355,0,1
0.396,1,0
-0.372000000000116,1,0
-0.376000000000116,1,0
-0.421,1,0
-0.362000000000116,1,0
-0.413000000000116,1,0
-0.419000000000116,1,0
-0.381,0,1
0.343,0,1
0.376,0,1
-0.385,1,0
0.43,0,1
0.423,0,1
0.394,0,1
0.402,1,0
-0.374,1,0
0.494,0,1
-0.377,1,0
0.416,1,0
0.512000000000116,0,1
-0.407,0,1
-0.525000000000116,1,0
0.399,0,1
0.533,0,1
0.473,0,1
0.378000000000116,0,1
0.395,0,1
0.376,1,0
-0.326,1,0
-0.431,0,1
0.519,0,1
-0.455,1,0
-0.398,1,0
-0.373,1,0
-0.39,1,0
-0.37,1,0
-0.39,0,1
-0.411,0,1
-0.457,1,0
-0.371000000000116,1,0
0.355000000000116,0,1
-0.462000000000116,1,0
0.358,0,1
-0.55,1,0
0.403,0,1
0.436,0,1
-0.39,1,0
0.393,0,1
-0.334,1,0
0.45,0,1
-0.350000000000116,1,0
0.539000000000116,0,1
-0.333,0,1
-0.409,1,0
-0.384,1,0
-0.498000000000116,1,0
-0.488,0,1
-0.423,1,0
-0.537,1,0
0.396,1,0
-0.355000000000116,0,1
-0.387,1,0
-0.410999999999884,0,1
0.378,0,1
0.436,1,0
-0.374,0,1
-0.452,0,1
0.415,0,1
0.359000000000116,0,1
-0.324999999999884,1,0
-0.409,0,1
-0.472,1,0
-0.498999999999884,1,0
-0.506,1,0
-0.391,1,0
0.444,0,1
