RT,letter,number
0.516695999999996,0,1
-0.602653999988077,1,0
0.422176999988093,0,1
-0.482400999976147,1,0
-0.43508099997617,1,0
-0.422794000011927,1,0
0.551318000011932,0,1
0.446857999964239,0,1
-0.455859999999986,1,0
-0.373861999976158,1,0
0.357419000011927,1,0
-0.453386999976152,1,0
-0.475421999964223,1,0
0.525002000000008,0,1
-0.474959999988088,0,1
0.287350999988092,0,1
0.338462999964249,0,1
0.393242000011931,0,1
-0.37497400001192,0,1
-0.465730999976164,1,0
-0.403921999988088,1,0
-0.368156999988074,1,0
0.545614000000001,0,1
0.508168999976158,0,1
0.276038000011933,0,1
0.372860999988072,0,1
0.221317999999999,1,0
-0.210374000000011,0,1
0.458329999976151,1,0
-0.287985999964236,1,0
-0.433297999988077,1,0
-0.38101099996423,1,0
0.342756999976147,0,1
0.357924999988085,0,1
0.303372000000003,0,1
0.452272999999986,0,1
-0.316175000011921,1,0
-0.437064999976166,1,0
0.519677999988082,0,1
-0.388056999976165,1,0
-0.326603000000003,0,1
0.363581999976159,0,1
-0.364238999976165,0,1
0.444695999988064,1,0
-0.424517999988107,1,0
0.463941999964241,0,1
-0.358033000011928,1,0
-0.305500999976182,1,0
-0.342801999988093,1,0
-0.380773999976169,1,0
0.504820000000007,0,1
-0.422688999976148,0,1
0.245113000011945,0,1
-0.242646999988065,1,0
0.376891999964253,0,1
0.295456999999995,0,1
-0.300657999988063,1,0
-0.450259000011894,1,0
0.385260999988066,1,0
0.429906999976141,0,1
-0.313626999976172,1,0
0.490317000011913,0,1
-0.373896999988065,0,1
-0.342553999988071,1,0
-0.294433000000019,0,1
0.306934000000008,1,0
-0.28009099997615,0,1
-0.39810299998807,1,0
-0.257237999964214,0,1
0.335771999999997,0,1
-0.418750999976182,1,0
0.319041999976151,0,1
0.329631999988051,1,0
-0.322610999964236,0,1
-0.376200999976136,1,0
-0.333946999988053,0,1
0.367126000011922,0,1
-0.354293999999994,1,0
0.322561999976169,1,0
-0.396351999976148,0,1
-0.517586999976134,1,0
-0.437445000000007,1,0
0.385171999964223,0,1
0.344117999964219,0,1
-0.376385999999999,1,0
-0.380132000011916,1,0
0.43297799998807,0,1
-0.280790999988094,0,1
-0.393704999964219,1,0
0.384739999976184,0,1
0.426586000011943,1,0
-0.404198999964225,1,0
0.424433999964211,0,1
0.363667000000016,0,1
-0.395223999976181,1,0
0.445158999964246,0,1
-0.414360999988101,0,1
-0.399784999964235,1,0
