RT,letter,number
0.529708999976152,0,1
-0.434176000000007,1,0
-0.442608999976161,1,0
-0.427684999999998,1,0
0.325475999952323,0,1
-0.43476799997616,1,0
0.352474000023838,0,1
0.427696000023847,0,1
-0.349944000023839,0,1
0.415771999928475,0,1
-0.42610700002384,1,0
-0.395232999999993,1,0
0.384973999928479,0,1
-0.348480999928477,1,0
0.327834999928484,1,0
0.435617999952316,0,1
0.40828199997617,0,1
-0.379352999928466,1,0
-0.310202999952307,1,0
-0.438266999999993,1,0
-0.40072499997617,1,0
0.313563999976148,0,1
0.30975399997615,0,1
0.361028999952308,0,1
0.433559000000008,0,1
0.32950399997615,1,0
-0.286935000023834,0,1
0.388987999928475,0,1
-0.308616999952326,1,0
-0.295585999976145,0,1
0.364337000023836,0,1
-0.405940000000002,1,0
-0.344120999952313,1,0
0.320012999928469,1,0
0.41583999997616,0,1
-0.384228999928484,1,0
-0.344856999952317,1,0
0.338214000000007,0,1
0.476600999999995,1,0
0.411530999999988,0,1
0.456254000023851,0,1
0.420846999952308,0,1
0.426249000000011,0,1
-0.363342999952321,0,1
-0.34723700002383,1,0
-0.407619999928487,1,0
0.350898999928468,1,0
-0.387500999952317,1,0
0.360231999999989,0,1
-0.556346999976144,0,1
-0.39732199997615,1,0
-0.327084999976156,1,0
-0.378481000023836,0,1
-0.340269999928481,1,0
0.361933999928471,0,1
-0.394869999952323,1,0
-0.370896999976161,1,0
0.423995999952313,0,1
0.38759200002384,0,1
0.439616999928461,0,1
-0.499348999952315,1,0
0.447277999952319,0,1
0.464674999999988,0,1
-0.408316000023828,1,0
-0.358817000023846,1,0
-0.41303400002385,1,0
-0.40697099999999,1,0
0.370051999928488,0,1
-0.447416999952315,1,0
0.407947999976168,0,1
-0.473963000023854,0,1
-0.349222000023845,1,0
0.363839999999996,0,1
-0.436743999928469,1,0
-0.430667999952304,1,0
-0.42691399999999,1,0
0.392805000023829,0,1
0.444044999952312,0,1
0.443412999928463,0,1
-0.380806999976165,1,0
0.386023000023852,0,1
0.477700999928464,0,1
0.443958000000013,0,1
0.429045999999973,0,1
-0.413889999928477,1,0
-0.40098700002383,1,0
-0.499976000000024,1,0
-0.406618000000017,1,0
-0.420536000000022,1,0
0.42797899995232,0,1
0.409007999999973,0,1
-0.374739000000001,1,0
0.444891999976186,0,1
0.354962999999989,0,1
-0.334507999928494,1,0
0.414963000023854,0,1
0.433834000023839,0,1
-0.356034999952302,1,0
-0.380553000023821,1,0
-0.388981000000029,1,0
-0.371497999976156,1,0
0.420426000023843,0,1
0.426104999928502,0,1
-0.457411999928474,1,0
-0.329226000023831,1,0
0.367054999928456,0,1
0.425492000023834,0,1
-0.365654000023846,1,0
-0.37393499992846,1,0
-0.396752999928489,1,0
-0.378212999976182,1,0
0.397303999952332,0,1
0.461414999976172,0,1
0.451587999928452,0,1
0.434803000023821,0,1
-0.394030999952345,1,0
-0.455827000023855,1,0
0.361130000000005,0,1
-0.341591999928467,1,0
-0.470422999976145,1,0
0.32469800002384,0,1
-0.28521499997616,1,0
-0.323045999928494,1,0
0.406850999928487,0,1
0.358201999952318,0,1
-0.430558999952336,0,1
-0.384169999976177,1,0
0.400071999952314,0,1
-0.394100999952294,1,0
-0.388419999928447,1,0
-0.530907000000007,1,0
0.380788,0,1
0.427213999952306,0,1
-0.456369999952323,1,0
-0.330675999952306,1,0
-0.330805999976175,1,0
0.389026999976137,0,1
0.38026799995231,0,1
-0.500682999928482,1,0
0.478446999999986,0,1
-0.393953999976162,1,0
0.378267999928503,0,1
0.415640999952331,0,1
0.397373999976146,0,1
0.422741999976162,0,1
-0.367750999928452,1,0
-0.389427999928477,1,0
-0.393467999928456,1,0
-0.480455000000016,1,0
-0.378100000023842,1,0
0.394913999976183,0,1
0.384441999976174,0,1
0.360193000000028,0,1
0.479744999952323,0,1
0.534994000000006,0,1
-0.330985999952303,1,0
0.36244399992848,0,1
0.318197999952303,0,1
-0.353904999952298,1,0
-0.341248000023828,1,0
0.388099000023853,0,1
0.35332499995234,1,0
0.384774999976158,0,1
-0.363363999952329,1,0
0.373919999952312,0,1
-0.411502000023844,1,0
0.410598000023863,0,1
0.340799000023864,0,1
0.323665999976161,0,1
-0.29541399999999,1,0
-0.363683999928471,1,0
0.309885999952327,0,1
-0.376585000023828,1,0
0.391838999928499,0,1
