RT,letter,number
0,0,1
0.420759999999995,0,1
-0.298199999999997,1,0
0.307899999999994,1,0
0,0,1
0,0,1
-0.474160000000003,0,1
0.365239999999991,0,1
0.355339999999996,1,0
0.408399999999994,1,0
-0.3655,1,0
-0.340579999999987,1,0
0.457339999999997,0,1
0.472420000000013,0,1
0.425559999999998,0,1
0.349899999999994,1,0
-0.403700000000012,1,0
0.422760000000009,1,0
0,0,1
-0.456260000000009,1,0
0,1,0
0,0,1
0.458200000000012,1,0
0,1,0
-0.396040000000008,1,0
0,0,1
-0.369880000000005,1,0
0,0,1
-0.437380000000005,1,0
0.439859999999986,0,1
-0.426239999999991,0,1
-0.334660000000004,0,1
-0.295399999999994,1,0
0.368820000000007,0,1
-0.421239999999991,0,1
-0.440320000000007,1,0
0.426059999999998,1,0
-0.412480000000011,1,0
0.321579999999987,1,0
0.29898000000001,0,1
-0.449739999999991,0,1
-0.4195,0,1
0,0,1
0.313,0,1
-0.368440000000002,1,0
0,1,0
0.358619999999995,1,0
0.318700000000012,0,1
-0.343820000000007,1,0
0.398160000000004,0,1
0,1,0
0,1,0
0.339440000000002,0,1
0.409200000000012,0,1
-0.303260000000009,1,0
0,0,1
-0.375440000000002,1,0
0.3505,1,0
-0.451299999999988,1,0
-0.39001999999999,1,0
-0.394820000000007,1,0
0.33651999999999,1,0
0.312940000000002,1,0
0,0,1
-0.416119999999995,0,1
0.388239999999991,0,1
0.331619999999995,0,1
-0.402059999999998,1,0
-0.452100000000006,0,1
0,0,1
0.421940000000002,0,1
-0.393380000000005,0,1
0.380440000000002,1,0
0.401880000000005,0,1
0.326979999999981,0,1
-0.304380000000005,1,0
0.3295,0,1
0.321900000000023,0,1
0.41,0,1
-0.413080000000016,1,0
0,0,1
0.354940000000002,0,1
-0.438979999999981,1,0
0.361719999999972,0,1
0.321799999999988,1,0
0.439880000000005,1,0
0.331640000000014,0,1
-0.355400000000023,1,0
0.392539999999979,1,0
0,1,0
-0.459320000000007,1,0
0.397400000000023,0,1
-0.448140000000014,0,1
-0.401900000000023,1,0
0,1,0
0.437739999999991,0,1
-0.424200000000012,1,0
0.349260000000009,1,0
-0.435020000000019,1,0
0.359460000000021,1,0
0.256520000000019,0,1
0.348260000000009,0,1
-0.386080000000016,1,0
-0.376440000000002,1,0
-0.412880000000005,0,1
0.352940000000002,0,1
0.469719999999972,0,1
-0.423799999999988,0,1
-0.457239999999991,1,0
0.394280000000028,1,0
0,1,0
0.414119999999995,0,1
0.339219999999972,0,1
0.377979999999981,0,1
0.336400000000023,0,1
-0.453140000000014,1,0
-0.437239999999991,1,0
0.330640000000014,0,1
0.323039999999979,0,1
-0.347479999999981,1,0
-0.464219999999972,1,0
0.433320000000007,0,1
-0.403119999999995,1,0
-0.422799999999988,0,1
0,0,1
-0.378320000000007,1,0
0.367760000000009,0,1
-0.451820000000007,1,0
0.343580000000016,0,1
-0.367359999999986,1,0
0.435460000000021,0,1
0.437859999999986,0,1
0.377580000000016,0,1
-0.413,1,0
-0.432080000000016,1,0
0,1,0
0.402640000000014,0,1
0.344359999999986,0,1
-0.414119999999995,1,0
-0.449239999999991,1,0
-0.434960000000021,0,1
-0.421419999999984,1,0
0.378460000000021,1,0
-0.366900000000023,0,1
0.403280000000028,0,1
-0.470020000000019,1,0
0.330140000000014,0,1
0.338539999999979,0,1
-0.392239999999991,1,0
0.350080000000016,0,1
0.403820000000007,1,0
0.328880000000005,0,1
-0.447299999999988,1,0
0.370039999999979,0,1
0.312479999999981,0,1
-0.384900000000023,1,0
-0.434599999999977,1,0
-0.421059999999998,1,0
0.314479999999981,0,1
0,1,0
-0.354640000000014,1,0
0.408780000000028,0,1
0.301780000000028,1,0
0.406559999999998,1,0
0.315640000000014,0,1
-0.356039999999979,1,0
-0.440820000000007,1,0
0,1,0
0.380359999999986,0,1
0.354719999999972,0,1
-0.438820000000007,0,1
-0.394200000000012,1,0
0.413979999999981,0,1
0.355059999999998,0,1
0.377119999999995,0,1
0.366619999999995,0,1
0,1,0
0.325760000000009,0,1
-0.397820000000007,1,0
-0.402580000000016,1,0
-0.469320000000007,1,0
-0.359419999999984,0,1
-0.4295,1,0
-0.461900000000023,1,0
-0.447059999999998,1,0
-0.463719999999972,1,0
0.447840000000026,0,1
0.448599999999977,0,1
-0.450400000000023,1,0
0.404140000000014,0,1
0.330859999999986,0,1
0.354260000000009,0,1
0.377059999999998,0,1
-0.414419999999984,1,0
0.387179999999993,0,1
-0.454599999999977,1,0
0.439679999999993,0,1
-0.346479999999981,1,0
0.401159999999974,0,1
0.373280000000028,0,1
-0.471719999999972,1,0
0,0,1
-0.377919999999984,0,1
-0.415280000000028,1,0
-0.465440000000002,1,0
-0.386460000000021,1,0
-0.407200000000012,1,0
-0.457340000000026,1,0
-0.347400000000023,1,0
0.3535,1,0
0.391540000000037,0,1
-0.396959999999963,1,0
0.353739999999991,0,1
0.344819999999949,0,1
-0.414520000000019,0,1
0.355699999999953,0,1
0.3575,0,1
-0.303239999999991,0,1
0.343979999999981,0,1
-0.337419999999926,1,0
0.281139999999898,1,0
-0.419260000000009,1,0
0.327659999999916,1,0
0.335100000000093,0,1
0.2975,0,1
-0.337580000000074,1,0
-0.330979999999981,1,0
-0.324360000000102,1,0
-0.410820000000065,1,0
0.352580000000075,0,1
0.327300000000047,0,1
-0.367719999999972,1,0
0.327800000000047,0,1
0.428239999999991,0,1
-0.384620000000112,1,0
-0.342459999999963,1,0
0.350159999999916,0,1
0.466919999999926,0,1
0.371979999999981,0,1
-0.378399999999907,1,0
-0.367840000000084,0,1
-0.342239999999991,1,0
0.411979999999981,0,1
0.351080000000074,1,0
-0.359159999999916,0,1
-0.443280000000028,1,0
0.334979999999981,0,1
-0.341739999999991,1,0
-0.380479999999981,0,1
0.370899999999907,0,1
-0.390320000000065,1,0
-0.396080000000074,1,0
0.352879999999888,1,0
0,0,1
0.453020000000019,0,1
0.376760000000009,0,1
0.319840000000084,0,1
-0.344899999999907,1,0
-0.352739999999991,1,0
-0.358760000000009,1,0
-0.3195,0,1
0.437600000000093,0,1
0,1,0
0.345399999999907,1,0
0.383239999999991,0,1
-0.387939999999944,1,0
-0.408739999999991,1,0
0.302760000000009,0,1
0.407179999999935,0,1
-0.348340000000084,1,0
-0.418,0,1
-0.374100000000093,1,0
0.428179999999935,1,0
0.320260000000009,0,1
-0.362360000000102,1,0
0.353419999999926,0,1
-0.345239999999991,1,0
0.398919999999926,0,1
-0.371040000000037,1,0
0.345479999999981,0,1
0.399179999999935,0,1
-0.323919999999925,1,0
-0.427360000000102,1,0
-0.413780000000028,1,0
0.323840000000084,0,1
-0.362939999999944,0,1
-0.355040000000037,1,0
0.346139999999898,0,1
0.368840000000084,0,1
-0.327959999999963,0,1
-0.446379999999888,1,0
0.384100000000093,1,0
0.341600000000093,0,1
0.381260000000009,0,1
0.355679999999935,0,1
-0.361780000000028,1,0
0.305860000000102,0,1
-0.407959999999963,1,0
0.334020000000019,0,1
-0.341800000000047,1,0
-0.473540000000037,1,0
0.380659999999916,0,1
0.354020000000019,0,1
-0.439800000000047,1,0
0,1,0
0.425639999999898,1,0
0.365040000000037,0,1
0.339139999999898,0,1
-0.409879999999888,1,0
-0.460639999999898,1,0
-0.398399999999907,1,0
0.404120000000112,1,0
0.438879999999888,0,1
-0.376639999999898,1,0
0,0,1
-0.461179999999935,1,0
0,0,1
0.399399999999907,0,1
-0.340419999999926,1,0
0.425179999999935,0,1
-0.366260000000009,1,0
0.388320000000065,0,1
-0.298760000000009,0,1
-0.3575,1,0
0.363580000000075,0,1
0.353659999999916,0,1
-0.469820000000065,1,0
0.391820000000065,0,1
-0.302600000000093,1,0
0.392020000000019,1,0
0.224760000000009,1,0
-0.458840000000084,1,0
-0.428620000000112,1,0
0.369659999999916,0,1
0.437080000000075,0,1
-0.391820000000065,0,1
0.301600000000093,0,1
0.343320000000065,0,1
-0.413100000000093,1,0
0.322179999999935,0,1
-0.440580000000075,1,0
-0.349,1,0
0.356739999999991,1,0
0.3175,0,1
0,1,0
0,1,0
-0.451800000000047,1,0
-0.452620000000112,1,0
-0.391280000000028,0,1
-0.333100000000093,1,0
-0.372479999999981,0,1
-0.410560000000056,1,0
0.272620000000112,0,1
0.269699999999953,0,1
-0.328800000000047,0,1
-0.338219999999972,0,1
0.266959999999963,1,0
-0.420060000000056,1,0
0.453459999999963,0,1
0.298219999999972,0,1
-0.341719999999972,1,0
-0.411399999999907,1,0
-0.384139999999898,1,0
0.358520000000019,0,1
-0.348620000000112,1,0
0.434360000000102,1,0
-0.404179999999935,1,0
-0.406219999999972,0,1
-0.349020000000019,1,0
0.402699999999953,0,1
0.344840000000084,0,1
-0.336560000000056,0,1
-0.312939999999944,0,1
-0.400040000000037,1,0
-0.356840000000084,0,1
-0.379919999999925,1,0
0.338340000000084,0,1
0.393040000000037,0,1
0.443800000000047,0,1
-0.397540000000037,1,0
-0.402300000000047,1,0
-0.454080000000074,1,0
0.345860000000102,0,1
0.430580000000075,0,1
-0.416979999999981,1,0
-0.404060000000056,1,0
0.330199999999953,0,1
0.447560000000056,0,1
0.386379999999888,0,1
-0.421060000000056,1,0
0.407479999999981,0,1
-0.397219999999972,1,0
0,0,1
0.416419999999926,0,1
-0.338820000000065,1,0
-0.424620000000112,1,0
-0.397040000000037,0,1
0.306120000000112,0,1
0.299860000000102,1,0
0,1,0
-0.420020000000019,1,0
-0.439100000000093,1,0
-0.3475,0,1
0.417280000000028,0,1
-0.434679999999935,1,0
-0.435459999999963,1,0
-0.390840000000084,0,1
-0.379620000000112,1,0
0,0,1
-0.337100000000093,1,0
-0.409540000000037,1,0
0.365620000000112,0,1
0.356760000000009,0,1
0.362780000000028,0,1
-0.415879999999888,1,0
-0.434020000000019,1,0
-0.358379999999888,0,1
-0.3655,1,0
-0.324580000000075,1,0
0.427639999999898,0,1
-0.461100000000093,1,0
0.351120000000112,0,1
-0.389280000000028,1,0
0.283979999999981,0,1
0.358439999999944,1,0
0.239459999999963,0,1
0.347860000000102,0,1
0,0,1
-0.339699999999953,1,0
-0.441459999999963,0,1
0.379239999999991,1,0
0.447679999999935,0,1
