RT,letter,number
-0.494,1,0
-0.438000000000029,1,0
-0.427,1,0
-0.387,1,0
0.641,0,1
0.427,0,1
0.422000000000029,0,1
-0.483,1,0
0.562,0,1
0.576999999999971,0,1
-0.503000000000029,1,0
0.672,0,1
-0.537,1,0
0.522,0,1
0.457,0,1
0.39,0,1
-0.394,1,0
0.403000000000058,1,0
0.465,0,1
0.451,0,1
0.366,1,0
-0.692,1,0
0.518,0,1
-0.556,1,0
-0.454,1,0
0.577,0,1
-0.548,1,0
0.504,0,1
-0.515,0,1
0.592,0,1
0.533,0,1
-0.517,1,0
-0.469000000000058,1,0
-0.592,1,0
-0.628,1,0
0.59,0,1
0.406,0,1
0.468,0,1
0.375000000000058,0,1
-0.615,1,0
0.612,0,1
0.576,0,1
-0.392000000000058,1,0
-0.467,1,0
-0.603,1,0
-0.476,1,0
-0.587,1,0
0.348,0,1
0.466,1,0
-0.775000000000058,1,0
0.481000000000058,0,1
-0.558000000000058,1,0
0.537,0,1
0.46,0,1
0.431,0,1
-0.51,1,0
-0.452,1,0
-0.472,1,0
-0.417,1,0
0.536000000000058,0,1
0.514,0,1
-0.494000000000058,1,0
-0.447,1,0
0.705,0,1
0.33,0,1
0.743,0,1
-0.758,1,0
-0.384000000000058,1,0
0.654,0,1
0.553,0,1
-0.903,1,0
0.585,0,1
0.408,0,1
0.686,0,1
-0.562,1,0
-0.768,1,0
-0.692,1,0
0.515,0,1
0.357,0,1
0.431,0,1
-0.469000000000058,1,0
-0.485,1,0
-0.446,1,0
0.521,0,1
0.42,0,1
-0.586,1,0
0.528,0,1
0.377,0,1
-0.483000000000058,1,0
-0.508,1,0
0.419,0,1
-0.457,1,0
0.43,0,1
0.393,0,1
-0.413,1,0
0.476,0,1
0.609,0,1
-0.547000000000058,1,0
0.584,0,1
0.443000000000058,0,1
-0.478,1,0
-0.542000000000058,1,0
-0.561000000000058,1,0
-0.432,1,0
-0.43,1,0
-0.472000000000058,1,0
0.479,0,1
0.475000000000058,0,1
-0.415,1,0
-0.446,1,0
-0.498,1,0
0.467,0,1
0.374,0,1
0.418,0,1
0.417,0,1
0.399,0,1
0.419,0,1
-0.411,1,0
-0.457,1,0
-0.433,1,0
0.421,0,1
0.384,0,1
0.595,0,1
-0.437,1,0
-0.426,1,0
-0.393,1,0
-0.434000000000058,1,0
0.368,0,1
0.588000000000058,0,1
-0.519,1,0
0.62,0,1
0.401000000000058,0,1
-0.405,1,0
0.474,0,1
-0.450000000000058,1,0
0.331,0,1
-0.463,1,0
-0.386,1,0
0.393,1,0
-0.539000000000058,1,0
-0.409000000000058,1,0
0.449,0,1
0.413,0,1
0.367,0,1
0.379,0,1
0.352,0,1
-0.495,1,0
-0.438000000000116,1,0
-0.342,1,0
-0.373,1,0
0.378,0,1
0.358,0,1
-0.718,1,0
-0.443,1,0
-0.4,0,1
-0.413,1,0
-0.471,1,0
0.452,0,1
0.408,0,1
0.46,0,1
0.395,0,1
-0.451,1,0
-0.394,1,0
-0.41,1,0
0.4,0,1
0.499,0,1
-0.464,1,0
0.494,0,1
-0.432,1,0
-0.462,0,1
0.741,0,1
-0.534,1,0
0.396000000000116,0,1
-0.392,0,1
-0.528,1,0
0.501,0,1
-0.584,1,0
0.489,1,0
0.504,0,1
-0.733000000000116,1,0
0.636,0,1
-0.582,1,0
-0.581,1,0
-0.466,1,0
0.539,0,1
0.416,1,0
-0.565,1,0
0.514,0,1
0.465,0,1
0.617,0,1
0.467,0,1
0.445,0,1
0.592,0,1
0.441,0,1
-0.464,1,0
-0.619,1,0
-0.439,1,0
-0.436,1,0
-0.504,1,0
-0.482,1,0
-0.546000000000116,1,0
-0.543,1,0
0.517,0,1
-0.479,1,0
0.63,0,1
0.487,0,1
0.582,0,1
0.374,0,1
-0.5,1,0
-0.707,1,0
0.51,0,1
-0.558,1,0
-0.467,1,0
0.528,0,1
0.395,0,1
0.381,0,1
-0.454,1,0
0.415,0,1
-0.609,1,0
0.447,0,1
-0.445,1,0
-0.43,1,0
0.569,0,1
-0.518,1,0
-0.633,1,0
-0.576,1,0
0.466,0,1
-0.747000000000116,1,0
0.467,0,1
-0.52,1,0
0.513,0,1
0.734,0,1
0.613,0,1
0.526,0,1
0.491,0,1
0.426,0,1
-0.576,1,0
-0.436,1,0
0.555,0,1
0.428,0,1
0.402,1,0
