RT,letter,number
0.516053000047687,0,1
0.579160000000003,0,1
0.440513999999996,0,1
0.531174999999988,0,1
-0.409774000095378,1,0
-0.413584000047675,1,0
-0.465717000095377,1,0
-0.47519200000001,1,0
0.444522999999987,0,1
0.46282900004767,0,1
-0.70503200009538,1,0
-0.641144000095374,1,0
-0.411454999999987,1,0
0.383160000095377,0,1
0.427878999999986,0,1
-0.495020000190736,1,0
0.447690000190749,0,1
-0.641700000190729,1,0
-0.492266000047675,1,0
-0.461253999999986,1,0
-0.590941000047693,1,0
0.443702000047691,0,1
0.414211000143056,0,1
-0.402415000190726,1,0
0.477996000095358,0,1
0.439706000190723,0,1
0.402292000047688,0,1
-0.525921000095375,1,0
-0.47755900004768,1,0
0.350814000143058,1,0
0.452752000143053,0,1
-0.446035000000004,1,0
0.496493000190734,0,1
0.513455000143062,0,1
-0.377314000000013,0,1
0.550739000143047,1,0
0.540799000143044,0,1
0.675339000000007,0,1
0.388784000000014,0,1
-0.37746700014305,1,0
0.422621000095358,0,1
0.690140000143059,0,1
-0.450549000190746,1,0
0.50065700009538,1,0
-0.508642000095366,1,0
-0.556937000047677,1,0
-0.426717000095377,1,0
0.494190000143048,0,1
-0.462501000047661,1,0
-0.576467000047676,1,0
0.437838000047661,0,1
-0.552369000143022,1,0
0.430633000190719,0,1
0.497088000143063,0,1
0.409925000190735,0,1
0.501981000095373,0,1
-0.397699000143039,1,0
-0.618735999999975,1,0
0.453815000047674,0,1
-0.503924000190746,1,0
0.46381900004769,0,1
-0.433271000190754,1,0
0.684023000095389,1,0
0.484547000047693,0,1
-0.53296400009538,1,0
-0.579917000047688,1,0
0.577386000190745,0,1
0.894643000047712,0,1
-0.391088000190735,1,0
-0.724129000047687,1,0
0.683126000190736,0,1
0.524291000047699,0,1
-0.907389000000025,1,0
-0.555536000000022,1,0
-0.465770000047691,1,0
-0.482878000000026,1,0
0.571592999999993,0,1
0.536920999999973,0,1
0.463651000000013,0,1
-0.48935700004769,1,0
-0.442219000095385,1,0
0.508627000047709,0,1
0.476783000190742,0,1
0.406185000095342,0,1
-0.474145000095363,1,0
-0.45139000019076,1,0
0.48542000019073,0,1
0.534039000190736,0,1
0.468527000143076,0,1
-0.398186000095389,1,0
-0.466187000095379,1,0
0.387508000095375,0,1
0.471911000047694,1,0
0.497384000190708,0,1
0.441282000047679,0,1
-0.435926000047708,1,0
0.430807000095374,0,1
0.465457000095339,0,1
-0.466755000095349,1,0
0.571708999999973,0,1
-0.593353000190749,1,0
-0.501862000143039,1,0
0.525866000143054,0,1
0.50119700014306,1,0
0.493369000047678,0,1
0.534037000047683,0,1
-0.484689000047685,1,0
-0.469360000047658,1,0
0.518514000000025,0,1
0.429910000143049,0,1
0.681193000000028,0,1
-0.46599500014307,1,0
0.467121000095387,0,1
-0.460655000143044,1,0
0.566581999999995,0,1
0.467896000000008,0,1
0.38116700009536,0,1
0.369907000000007,0,1
-0.423206999999995,1,0
-0.426521000000008,1,0
-0.445701000095345,1,0
-0.39224800019071,1,0
-0.364988000095356,1,0
-0.434197000190732,1,0
-0.436950000095356,1,0
0.439607000095362,0,1
-0.386155000190716,1,0
-0.49478600019071,1,0
0.479501000190736,0,1
0.600935000095342,0,1
-0.652869000190753,1,0
0.422877000190725,0,1
-0.450211000190757,1,0
-0.508230000190728,1,0
-0.444213000190735,1,0
0.462782000047679,0,1
0.472969000095385,0,1
-0.514095000047702,1,0
0.481253000000026,0,1
0.56277100004768,0,1
-0.400806000047713,1,0
0.452677000143041,0,1
0.422660000143049,1,0
0.522131000047666,0,1
0.481239999999991,0,1
0.458111000047706,0,1
0.492044000143069,0,1
0.452760000047681,0,1
-0.470906000190764,1,0
-0.472206000190752,1,0
-0.48925900000002,1,0
0.433934999999998,1,0
-0.596563000000024,1,0
0.497300999999978,0,1
-0.793671000095375,1,0
0.502022999999986,0,1
-0.461991000095382,1,0
0.599758000047703,0,1
-0.452002000095381,1,0
-0.405977000095358,1,0
0.473888000190724,0,1
0.651291000095371,0,1
0.445231000190717,0,1
-0.448040000095381,1,0
0.689890000190761,0,1
-0.578768000095384,1,0
0.791980000190728,0,1
0.516753000190714,0,1
-0.65205000004766,1,0
-0.726169000190741,1,0
-0.47762300019071,1,0
-0.422625,1,0
0.62614600004768,0,1
0.461626000190736,1,0
0.615499000047683,0,1
0.57078400014306,0,1
-0.544258000047703,1,0
0.679061000190733,0,1
-0.56034900004766,1,0
0.71851600019075,0,1
-0.485801000047708,1,0
0.67035200014303,1,0
-1.09578900014306,1,0
-0.456737000047695,1,0
0.418516999999993,0,1
0.36573500009533,0,1
0.523237000143039,0,1
-0.51458100014308,1,0
-0.697854999999981,1,0
0.689949999999953,0,1
0.618641999999993,0,1
0.565920000095386,0,1
0.474834000143106,0,1
-0.675960000095423,1,0
0.533469999999972,0,1
-0.72424500014307,1,0
-0.643504000095418,1,0
0.670193000095314,0,1
-0.583521000190754,1,0
0.764302000095369,0,1
-0.585666000190773,1,0
-0.47032300019078,1,0
-0.519672000190709,1,0
-0.42285200014303,1,0
0.458222000047681,0,1
0.372107000143034,0,1
-0.521761000095401,1,0
0.848965000190772,0,1
0.442915000142995,0,1
-0.445680000047665,1,0
-0.600338000047719,1,0
0.516389000047697,0,1
0.467414000095334,0,1
0.420932000143104,0,1
-0.456553000095417,1,0
0.498249000143027,0,1
0.359697999999975,0,1
0.485405000190716,0,1
0.390527000047732,0,1
-0.411030000143102,1,0
-0.471242000190774,0,1
-0.576380000143079,1,0
0.429608000000007,0,1
0.61719800019078,0,1
-0.468536000047694,1,0
-0.413670000000042,1,0
-0.512986000000034,1,0
-0.681137000047718,1,0
-0.513724999999977,1,0
0.545154000143055,0,1
-0.80762800009537,1,0
0.547846999999951,0,1
-0.489863000000012,1,0
0.442382000190788,0,1
0.485124000095413,0,1
0.461769000095315,0,1
0.415863999999943,0,1
0.427309000143083,0,1
0.462413000095403,0,1
-0.408310000190744,1,0
0.428400000095367,0,1
-0.743761999999988,1,0
-0.398266000047675,1,0
-0.434236000047647,1,0
-0.54109900009539,1,0
0.491684000190697,0,1
-0.684304000190692,1,0
0.524984000047669,0,1
-0.588397000190686,1,0
0.488932000143104,0,1
-0.625576000143075,1,0
-0.460798000095412,1,0
0.575082000047667,0,1
0.404557000190718,0,1
-0.440432000047644,1,0
-0.539182000190718,1,0
-0.609550000000047,1,0
0.565819000047632,0,1
0.50704200014309,0,1
-0.499083000143059,1,0
0.68289900009532,0,1
0.459707999999984,0,1
-0.637733000000007,1,0
0.576353000095347,0,1
0.453728000095347,0,1
-0.487875000143074,1,0
-0.544459000000032,1,0
-0.439225000143051,1,0
-0.441926000143052,1,0
0.532380000095349,0,1
0.587018000095384,0,1
0.495772000095341,0,1
-0.464413000095403,1,0
0.56172400009539,0,1
0.640164000190678,0,1
-0.562296000047703,1,0
-0.648549000095343,1,0
0.570507000190788,0,1
-0.527973000095342,1,0
-0.535375,1,0
-0.621784000047715,1,0
0.569279000190785,1,0
0.638606000190717,0,1
0.457233000047738,0,1
-0.483433000095421,1,0
0.868086000095354,0,1
0.453471000190708,0,1
-0.535443000190775,1,0
0.533864999999991,0,1
-0.420818000190775,1,0
0.631958000143059,0,1
0.498121000047657,0,1
-0.577969999999972,1,0
-0.519580000190763,1,0
0.43074500014307,0,1
0.56139900014305,0,1
-0.495563000047696,1,0
-0.488182000047644,1,0
-0.568772000143072,1,0
-0.446125000143074,1,0
-0.440685000000056,1,0
0.443369999999995,0,1
0.421716000047629,0,1
-0.529095000190777,1,0
0.576489000190748,0,1
0.525960000095423,0,1
-0.421511000143015,1,0
0.480424000047729,0,1
0.625901000095415,0,1
-0.605400999999954,1,0
-0.473376000095392,1,0
0.698604000190739,1,0
0.498686000190792,0,1
0.51449500014307,0,1
-0.482050000190735,1,0
-0.730518000142998,1,0
0.53803900004772,0,1
0.480615000143065,0,1
0.649955000143033,0,1
-0.411912000000011,1,0
-0.488090000047698,1,0
-0.672635000143084,1,0
0.609966999999946,0,1
0.549993000000017,0,1
0.508130000143079,0,1
0.564028000000049,0,1
0.538060999999987,0,1
-0.456855000143056,1,0
0.50685200014303,0,1
0.474859000143013,0,1
0.467990000095335,0,1
-0.485417999999947,1,0
-0.59008600000001,1,0
-0.39454500019073,1,0
0.503332000095397,0,1
0.567339000095381,0,1
-0.49280700000003,1,0
0.493583000143059,0,1
-0.693952000190737,1,0
-0.486675000190735,1,0
-0.527555000000051,1,0
-0.63085400000005,1,0
0.54618800009531,0,1
-0.464976000000024,1,0
0.410204000095371,0,1
-0.534077000190737,1,0
-0.453067000142997,1,0
0.39092200000002,0,1
-0.483500000095344,1,0
-0.508378000143101,1,0
0.524243999999948,0,1
-0.475481000095373,1,0
0.740824000095367,0,1
-0.403463000190677,1,0
0.615641999999993,0,1
0.458931000095326,0,1
0.500828000190784,0,1
0.485035000000033,0,1
-0.509588000095333,1,0
-0.517517000190681,1,0
0.42107799999998,0,1
0.464090000047698,0,1
0.568788000047672,0,1
0.454012000143062,0,1
-0.456217000190751,1,0
-0.514144000047701,1,0
-0.593576000190689,1,0
0.870398000095389,0,1
0.599724000190734,0,1
0.579665000047651,0,1
0.600941000143066,0,1
-0.516966000143089,1,0
-0.516321000143071,1,0
-0.483720000143047,1,0
0.492355000143056,0,1
-0.525106000047643,1,0
-0.628405000143102,1,0
-0.57452899999998,1,0
0.531905000000028,1,0
-0.698599000000046,1,0
0.706881000047666,0,1
0.618647000095341,0,1
0.406140999999945,0,1
0.810251000143006,0,1
-0.390100000095321,1,0
