RT,letter,number
0.449,0,1
0,0,1
-0.475,1,0
0.388,0,1
-0.342000000000015,1,0
0.373,0,1
-0.384,1,0
-0.493,0,1
0.455,1,0
0,1,0
0.493,0,1
-0.437,1,0
0.365,0,1
-0.337,0,1
0,1,0
0.436,0,1
-0.338,1,0
0.403000000000029,1,0
0.359,0,1
-0.362,1,0
-0.419,1,0
0.451,0,1
-0.458,1,0
0.418,0,1
-0.398,0,1
-0.425,1,0
0.305,1,0
-0.29,0,1
-0.319,1,0
0.358,1,0
0.389,0,1
-0.398,1,0
-0.360000000000029,0,1
-0.419,0,1
-0.426,0,1
-0.323,1,0
0.392,1,0
0.394,0,1
0.396,0,1
-0.417,1,0
0.404,0,1
-0.421,1,0
-0.381,1,0
0.379,0,1
-0.367,1,0
0.213,0,1
-0.348000000000029,1,0
-0.385000000000029,1,0
-0.445,1,0
-0.355,0,1
0.362,0,1
0.397,0,1
-0.415,0,1
-0.432,1,0
-0.458,1,0
-0.452,1,0
-0.314,1,0
-0.346000000000029,0,1
0.487,0,1
0.449,0,1
0.351,0,1
-0.381,1,0
0.465,0,1
-0.454,0,1
-0.403,1,0
0.481,1,0
0.442,0,1
0.415,0,1
-0.423,1,0
0,1,0
-0.434,1,0
0.363,0,1
0.339,1,0
0.47,0,1
-0.375,1,0
-0.329,0,1
0.462,0,1
-0.384,0,1
0.379,0,1
0.398999999999971,0,1
-0.466000000000029,1,0
0.371,0,1
0.385999999999971,0,1
-0.33,0,1
-0.37,1,0
-0.44,1,0
0.333,1,0
-0.488,1,0
-0.453,1,0
-0.324,1,0
-0.365,0,1
-0.453,1,0
0,0,1
-0.397,0,1
0.409,0,1
0.457,0,1
-0.452000000000058,1,0
0.342,0,1
-0.366000000000058,1,0
-0.367,1,0
-0.407,1,0
0.368,0,1
-0.472000000000058,1,0
0.445,0,1
-0.38,1,0
-0.486,1,0
0,0,1
-0.491,1,0
0,1,0
0,1,0
0.408,0,1
-0.407,1,0
-0.369,1,0
-0.39,1,0
-0.412,1,0
0.336,0,1
0,0,1
0.441,0,1
-0.418,0,1
-0.403,1,0
-0.425000000000058,1,0
0.395,0,1
0.462,0,1
0.364,0,1
0.299,0,1
-0.298,1,0
0.383,0,1
0.358,0,1
0.348,0,1
0.289,1,0
-0.433,1,0
0.346,0,1
0.403,0,1
0.411000000000058,0,1
0.346,1,0
-0.439,1,0
0.475,0,1
0.411,0,1
-0.492,1,0
0.361,1,0
-0.445,1,0
-0.434,1,0
-0.390000000000058,1,0
0.434,0,1
-0.435,1,0
-0.381,1,0
-0.4,0,1
-0.484,1,0
-0.376,1,0
0.466000000000058,0,1
-0.41,0,1
0,1,0
0.294,0,1
0.432,0,1
-0.488,1,0
0.483,0,1
-0.463,1,0
-0.425,1,0
0.452,0,1
0.472,0,1
0,1,0
0.477,0,1
0,0,1
0,1,0
0,1,0
-0.326,0,1
0,1,0
-0.498000000000058,1,0
0.33,0,1
-0.447,1,0
0.374,0,1
-0.383,1,0
0,1,0
0.396,0,1
-0.433,1,0
0.269,0,1
-0.213,1,0
0.289,0,1
-0.315,0,1
-0.372,0,1
-0.375,1,0
-0.389,1,0
0.361,0,1
-0.373,1,0
-0.432,1,0
-0.4,0,1
-0.358,1,0
-0.376,0,1
0.398,0,1
-0.388,0,1
0.430000000000058,0,1
-0.397000000000058,1,0
0.278,0,1
-0.367,1,0
0.254,0,1
-0.453,1,0
-0.372000000000058,0,1
-0.386,1,0
-0.418,1,0
0.296,1,0
-0.372,1,0
0.43,0,1
-0.391,0,1
0,0,1
-0.448,1,0
0.393,1,0
0.333,0,1
-0.491,0,1
0.454,0,1
-0.46,1,0
0.448,1,0
-0.41,0,1
-0.484000000000058,1,0
-0.456000000000058,1,0
0.4,0,1
-0.406,0,1
-0.391,1,0
0.34,0,1
0.368,0,1
0.36,1,0
