DM_st0,LFM_st0,DM_all,LFM_all,file,pp,condition
0.0035725727,0.939782,0.004006624,0.052638758,file240_explicitDeadline.csv,240,explicitDeadline
0.0031725173,0.909614,0.0032335753,0.0839799,file294_implicitDeadline.csv,294,implicitDeadline
0.004892988,0.84874177,0.003057069,0.1433082,file17_explicitDeadline.csv,17,explicitDeadline
0.015515936,0.052697502,0.030353995,0.9014326,file292_acc.csv,292,acc
0.0025442776,0.89729816,0.0027236799,0.09743386,file220_implicitDeadline.csv,220,implicitDeadline
0.012877587,0.96115005,0.006288089,0.019684305,file134_explicitDeadline.csv,134,explicitDeadline
0.0025040486,0.90522534,0.0024265563,0.0898441,file67_implicitDeadline.csv,67,implicitDeadline
0.002344801,0.93514,0.0025587464,0.05995647,file166_implicitDeadline.csv,166,implicitDeadline
0.0021431788,0.8989374,0.0023442537,0.096575215,file84_acc.csv,84,acc
0.0031702104,0.8463716,0.0024252099,0.14803298,file198_explicitDeadline.csv,198,explicitDeadline
0.013953756,0.8292734,0.005700757,0.1510721,file223_acc.csv,223,acc
0.47035667,0.30577844,0.12405871,0.09980614,file286_acc.csv,286,acc
0.0022828209,0.78569657,0.00255901,0.20946158,file256_implicitDeadline.csv,256,implicitDeadline
0.0021583403,0.4963926,0.0025154077,0.49893355,file180_acc.csv,180,acc
0.21273652,0.65827346,0.040012296,0.088977724,file20_explicitDeadline.csv,20,explicitDeadline
0.0028689648,0.9624522,0.0028912444,0.031787694,file116_implicitDeadline.csv,116,implicitDeadline
0.003503159,0.97692937,0.003230998,0.016336476,file152_implicitDeadline.csv,152,implicitDeadline
0.005285667,0.95765895,0.003837784,0.033217583,file103_explicitDeadline.csv,103,explicitDeadline
0.0062331143,0.94939387,0.0045500486,0.039822936,file108_explicitDeadline.csv,108,explicitDeadline
0.11748544,0.75519466,0.023267256,0.10405266,file96_acc.csv,96,acc
0.018986715,0.9446641,0.008537347,0.027811877,file132_explicitDeadline.csv,132,explicitDeadline
0.007863108,0.9551719,0.0053171734,0.031647872,file257_explicitDeadline.csv,257,explicitDeadline
0.002772283,0.8862191,0.0023698986,0.1086387,file312_acc.csv,312,acc
0.0024751073,0.9556199,0.0027719515,0.039133027,file98_implicitDeadline.csv,98,implicitDeadline
0.085211,0.77727705,0.029582761,0.10792917,file205_implicitDeadline.csv,205,implicitDeadline
0.0023005898,0.701345,0.0022648491,0.29408962,file284_acc.csv,284,acc
0.006441825,0.96119046,0.0049999524,0.027367733,file277_explicitDeadline.csv,277,explicitDeadline
0.003085196,0.24677794,0.0029206402,0.7472162,file214_acc.csv,214,acc
0.0025386375,0.980962,0.0026779913,0.013821371,file16_implicitDeadline.csv,16,implicitDeadline
0.16435659,0.5394003,0.048643835,0.24759929,file56_acc.csv,56,acc
0.0032583352,0.932397,0.0033932303,0.060951475,file309_implicitDeadline.csv,309,implicitDeadline
0.0027469385,0.27594525,0.0026222533,0.71868557,file150_acc.csv,150,acc
0.006538734,0.9707489,0.0043832944,0.018329157,file285_explicitDeadline.csv,285,explicitDeadline
0.0019396691,0.8067702,0.0021978433,0.18909225,file283_implicitDeadline.csv,283,implicitDeadline
