DM_st0,LFM_st0,DM_all,LFM_all,file,pp,condition
0.002481201,0.9590373,0.0026409177,0.035840634,file257_explicitDeadline.csv,257,explicitDeadline
0.0028943135,0.8805928,0.002612996,0.11389998,file312_acc.csv,312,acc
0.0022123693,0.9555764,0.0023731207,0.03983817,file98_implicitDeadline.csv,98,implicitDeadline
0.0696442,0.7845317,0.025150238,0.12067381,file205_implicitDeadline.csv,205,implicitDeadline
0.002206351,0.7049699,0.0020332409,0.29079053,file284_acc.csv,284,acc
0.0028048065,0.952776,0.002912183,0.041506883,file277_explicitDeadline.csv,277,explicitDeadline
0.0030889949,0.22529224,0.0029911625,0.7686276,file214_acc.csv,214,acc
0.0020740845,0.9756857,0.0023859523,0.019854264,file16_implicitDeadline.csv,16,implicitDeadline
0.24201362,0.4701343,0.07090793,0.21694423,file56_acc.csv,56,acc
0.0023691724,0.9441779,0.002444308,0.051008634,file309_implicitDeadline.csv,309,implicitDeadline
0.0025762944,0.25693676,0.0021733153,0.7383136,file150_acc.csv,150,acc
0.003447416,0.98515004,0.0033415493,0.008060944,file285_explicitDeadline.csv,285,explicitDeadline
0.002177221,0.76045156,0.0020957007,0.2352756,file283_implicitDeadline.csv,283,implicitDeadline
0.18134812,0.042749338,0.49291807,0.28298452,file140_acc.csv,140,acc
0.002402402,0.9792564,0.0026522693,0.015688883,file303_explicitDeadline.csv,303,explicitDeadline
0.0023797737,0.4561693,0.0022464087,0.5392045,file253_acc.csv,253,acc
0.0027677882,0.9598246,0.0029333078,0.034474246,file252_explicitDeadline.csv,252,explicitDeadline
0.006192708,0.98151785,0.0046950174,0.007594512,file101_explicitDeadline.csv,101,explicitDeadline
0.0030572447,0.95799387,0.0031497213,0.035799183,file148_explicitDeadline.csv,148,explicitDeadline
0.003606697,0.4635427,0.0031097576,0.5297408,file216_acc.csv,216,acc
0.0022321367,0.97588795,0.002511495,0.019368436,file53_explicitDeadline.csv,53,explicitDeadline
0.05978832,0.7397999,0.018900014,0.18151177,file119_implicitDeadline.csv,119,implicitDeadline
0.0025067176,0.91977084,0.002530803,0.07519169,file308_implicitDeadline.csv,308,implicitDeadline
0.00351811,0.9834425,0.0032752382,0.009764203,file143_explicitDeadline.csv,143,explicitDeadline
0.005769087,0.85852724,0.004316629,0.13138704,file241_explicitDeadline.csv,241,explicitDeadline
0.0024066207,0.85640615,0.0024084344,0.13877879,file239_acc.csv,239,acc
0.0038019759,0.9769508,0.003434632,0.01581248,file90_explicitDeadline.csv,90,explicitDeadline
0.002269869,0.79442376,0.0023752863,0.20093115,file207_implicitDeadline.csv,207,implicitDeadline
0.0025552718,0.771682,0.0023697377,0.223393,file138_implicitDeadline.csv,138,implicitDeadline
0.0053850487,0.77057344,0.0037430853,0.22029838,file276_acc.csv,276,acc
0.0054614134,0.98744243,0.004896322,0.0021998512,file73_explicitDeadline.csv,73,explicitDeadline
0.002803501,0.9635956,0.0028813118,0.030719547,file60_explicitDeadline.csv,60,explicitDeadline
0.0022580647,0.9561682,0.0023965924,0.039177194,file68_implicitDeadline.csv,68,implicitDeadline
0.0033606677,0.98237234,0.003173958,0.01109305,file23_explicitDeadline.csv,23,explicitDeadline
0.002486603,0.87097937,0.0023437578,0.12419021,file161_acc.csv,161,acc
0.0052502723,0.17077774,0.0074195685,0.8165524,file302_acc.csv,302,acc
0.14078204,0.7123537,0.07677088,0.070093356,file106_explicitDeadline.csv,106,explicitDeadline
0.1513023,0.6033077,0.055577233,0.18981275,file145_acc.csv,145,acc
0.0027698006,0.97441214,0.0027950087,0.020023018,file105_explicitDeadline.csv,105,explicitDeadline
0.00309999,0.9179933,0.0028127865,0.076093934,file317_explicitDeadline.csv,317,explicitDeadline
0.002687138,0.98020005,0.002791912,0.014320882,file174_implicitDeadline.csv,174,implicitDeadline
0.16001903,0.70757324,0.09324676,0.039160978,file244_explicitDeadline.csv,244,explicitDeadline
0.0037083642,0.89322543,0.0034174554,0.09964873,file265_implicitDeadline.csv,265,implicitDeadline
0.002463989,0.92807835,0.0024090558,0.0670486,file311_implicitDeadline.csv,311,implicitDeadline
0.002421263,0.93976223,0.0025112992,0.05530526,file28_implicitDeadline.csv,28,implicitDeadline
0.0024558345,0.9028857,0.0025053346,0.0921531,file296_implicitDeadline.csv,296,implicitDeadline
0.0027754493,0.9085269,0.0026245443,0.08607307,file80_implicitDeadline.csv,80,implicitDeadline
0.0024280786,0.9316085,0.0024028467,0.06356063,file29_acc.csv,29,acc
0.0023776228,0.9344909,0.0024597447,0.060671717,file27_implicitDeadline.csv,27,implicitDeadline
0.0025238362,0.9037774,0.0024316916,0.09126697,file88_acc.csv,88,acc
0.0024812215,0.9716627,0.0026344492,0.023221578,file258_explicitDeadline.csv,258,explicitDeadline
0.0020554694,0.9731112,0.0023754372,0.022457903,file72_implicitDeadline.csv,72,implicitDeadline
0.0024868478,0.89105695,0.0023732132,0.10408295,file247_implicitDeadline.csv,247,implicitDeadline
0.5566754,0.029390203,0.3801074,0.033827044,file192_acc.csv,192,acc
0.0024470747,0.8556989,0.0023695063,0.13948455,file54_implicitDeadline.csv,54,implicitDeadline
0.0024861065,0.9481575,0.0025371576,0.04681925,file204_explicitDeadline.csv,204,explicitDeadline
0.002767658,0.9867034,0.0030369395,0.007491921,file259_explicitDeadline.csv,259,explicitDeadline
0.015164939,0.0029138138,0.8796884,0.10223284,file225_acc.csv,225,acc
0.0053789834,0.89867115,0.0039944625,0.091955416,file37_acc.csv,37,acc
0.0024683946,0.93260026,0.0025321816,0.06239913,file126_implicitDeadline.csv,126,implicitDeadline
0.0024112696,0.9002278,0.0025378582,0.09482306,file227_implicitDeadline.csv,227,implicitDeadline
0.0023717876,0.95643824,0.0025293122,0.03866072,file176_explicitDeadline.csv,176,explicitDeadline
0.002155134,0.9723058,0.0024362134,0.02310286,file69_implicitDeadline.csv,69,implicitDeadline
0.006221352,0.982495,0.0048136814,0.0064699934,file248_explicitDeadline.csv,248,explicitDeadline
0.64114165,0.15530099,0.16172142,0.04183597,file81_acc.csv,81,acc
0.0027194098,0.86036986,0.0023079463,0.13460277,file304_implicitDeadline.csv,304,implicitDeadline
0.05324318,0.21347633,0.07554215,0.6577383,file293_acc.csv,293,acc
0.0022997155,0.761595,0.0021512064,0.23395407,file22_implicitDeadline.csv,22,implicitDeadline
0.0034993694,0.98108417,0.0033587376,0.012057671,file13_explicitDeadline.csv,13,explicitDeadline
0.0024329154,0.91226465,0.0024297133,0.08287266,file193_implicitDeadline.csv,193,implicitDeadline
0.0028566883,0.9761069,0.0028543721,0.01818203,file149_explicitDeadline.csv,149,explicitDeadline
0.027920617,0.940905,0.013874068,0.017300388,file47_explicitDeadline.csv,47,explicitDeadline
0.0031499225,0.90624815,0.0026587357,0.08794315,file2_explicitDeadline.csv,2,explicitDeadline
0.0032137309,0.91100186,0.0028753518,0.082909144,file196_explicitDeadline.csv,196,explicitDeadline
0.00237755,0.44289637,0.0018445103,0.55288154,file41_implicitDeadline.csv,41,implicitDeadline
0.0038382492,0.6749913,0.0031387345,0.31803167,file52_acc.csv,52,acc
0.003917501,0.9853351,0.0035899575,0.007157535,file24_explicitDeadline.csv,24,explicitDeadline
0.002381219,0.88701814,0.0025077555,0.1080929,file144_implicitDeadline.csv,144,implicitDeadline
0.08081195,0.7173482,0.04192386,0.15991594,file186_implicitDeadline.csv,186,implicitDeadline
0.0026093118,0.9394567,0.0026643563,0.05526959,file226_implicitDeadline.csv,226,implicitDeadline
0.004105104,0.036477152,0.0095317,0.949886,file158_acc.csv,158,acc
0.0023411782,0.8299351,0.0023320287,0.16539161,file79_acc.csv,79,acc
0.008166031,0.66985244,0.0049513825,0.31703013,file313_acc.csv,313,acc
0.002576352,0.8678629,0.0021561165,0.12740466,file246_implicitDeadline.csv,246,implicitDeadline
0.0028776568,0.9204134,0.0026079582,0.074100964,file270_implicitDeadline.csv,270,implicitDeadline
0.0023051084,0.82254255,0.002249092,0.1729033,file35_implicitDeadline.csv,35,implicitDeadline
0.002687955,0.91321254,0.002463852,0.08163563,file213_implicitDeadline.csv,213,implicitDeadline
0.0031494077,0.9652825,0.0031198577,0.028448317,file233_explicitDeadline.csv,233,explicitDeadline
0.0023498256,0.9502533,0.0024887742,0.044908043,file269_implicitDeadline.csv,269,implicitDeadline
0.0023826195,0.9691106,0.0025886002,0.025918141,file34_explicitDeadline.csv,34,explicitDeadline
0.0029297976,0.9768834,0.0029061662,0.017280573,file278_explicitDeadline.csv,278,explicitDeadline
0.4500882,0.21237421,0.21317385,0.124363735,file11_acc.csv,11,acc
0.00225999,0.9571952,0.0024047536,0.0381401,file65_implicitDeadline.csv,65,implicitDeadline
0.008649632,0.82476354,0.0052647586,0.16132207,file170_implicitDeadline.csv,170,implicitDeadline
0.0026008454,0.8816199,0.002291249,0.113487974,file315_explicitDeadline.csv,315,explicitDeadline
0.002683301,0.85779166,0.0024113199,0.13711374,file77_implicitDeadline.csv,77,implicitDeadline
0.004845617,0.9779327,0.003930381,0.013291356,file298_explicitDeadline.csv,298,explicitDeadline
0.0023496402,0.61574346,0.0020417445,0.37986514,file86_acc.csv,86,acc
0.0059325695,0.660762,0.004277018,0.32902843,file3_implicitDeadline.csv,3,implicitDeadline
0.002366152,0.94824517,0.0024610423,0.04692772,file95_explicitDeadline.csv,95,explicitDeadline
0.002762748,0.8608713,0.0025314589,0.1338345,file268_implicitDeadline.csv,268,implicitDeadline
0.0025727549,0.88869613,0.002305899,0.10642522,file92_implicitDeadline.csv,92,implicitDeadline
0.0023128001,0.94711566,0.002409831,0.04816177,file169_explicitDeadline.csv,169,explicitDeadline
0.002546188,0.9501308,0.0026492372,0.044673763,file177_explicitDeadline.csv,177,explicitDeadline
0.002318688,0.9583329,0.0024985305,0.03684985,file113_implicitDeadline.csv,113,implicitDeadline
0.0025630163,0.97457695,0.0026710501,0.020189004,file178_implicitDeadline.csv,178,implicitDeadline
0.0041043246,0.9619264,0.0037892265,0.030180113,file70_explicitDeadline.csv,70,explicitDeadline
0.0023343738,0.94855493,0.0024443727,0.04666634,file316_implicitDeadline.csv,316,implicitDeadline
0.0023828016,0.9592691,0.002536288,0.035811853,file89_explicitDeadline.csv,89,explicitDeadline
0.008262953,0.065535404,0.016016686,0.9101849,file273_acc.csv,273,acc
0.0023383738,0.96739095,0.0025161738,0.027754502,file87_implicitDeadline.csv,87,implicitDeadline
0.13577552,0.6577572,0.039486818,0.16698046,file114_acc.csv,114,acc
0.002434123,0.8438235,0.0024168456,0.15132557,file146_implicitDeadline.csv,146,implicitDeadline
0.005464503,0.7452783,0.0041133924,0.24514376,file237_acc.csv,237,acc
0.0025145982,0.8863711,0.0022949125,0.1088194,file83_implicitDeadline.csv,83,implicitDeadline
0.0031724197,0.98942846,0.003749123,0.0036499202,file272_explicitDeadline.csv,272,explicitDeadline
0.0038522868,0.9813874,0.0034314338,0.011328873,file195_explicitDeadline.csv,195,explicitDeadline
0.0022554589,0.53707,0.0018755033,0.4587991,file264_acc.csv,264,acc
0.0037655737,0.33026865,0.003889701,0.6620761,file63_acc.csv,63,acc
0.059967745,0.66078943,0.018147334,0.2610955,file221_acc.csv,221,acc
0.0023737182,0.95637727,0.002544032,0.038705014,file189_explicitDeadline.csv,189,explicitDeadline
0.00236182,0.85369337,0.0025078966,0.14143689,file260_acc.csv,260,acc
0.07756855,0.75659144,0.028783053,0.13705696,file111_implicitDeadline.csv,111,implicitDeadline
0.0024215875,0.8965537,0.0025287636,0.09849589,file290_implicitDeadline.csv,290,implicitDeadline
0.114095494,0.4635902,0.059183247,0.36313105,file160_acc.csv,160,acc
0.0024411865,0.973004,0.0026106767,0.021944184,file249_explicitDeadline.csv,249,explicitDeadline
0.0025168152,0.92624056,0.0024895892,0.068753034,file66_explicitDeadline.csv,66,explicitDeadline
0.002580136,0.9779905,0.0027103736,0.016718931,file263_explicitDeadline.csv,263,explicitDeadline
0.00216731,0.959916,0.002431083,0.035485554,file202_implicitDeadline.csv,202,implicitDeadline
0.014509327,0.5486357,0.008623282,0.42823166,file129_acc.csv,129,acc
0.66507316,0.19203705,0.10916844,0.033721276,file185_acc.csv,185,acc
0.002544838,0.90838104,0.002418312,0.08665576,file279_implicitDeadline.csv,279,implicitDeadline
0.0022585625,0.95590657,0.0024252152,0.039409652,file93_implicitDeadline.csv,93,implicitDeadline
0.002490175,0.0024391431,0.0026260936,0.9924446,file139_acc.csv,139,acc
0.002470133,0.94420266,0.0025213852,0.050805893,file10_explicitDeadline.csv,10,explicitDeadline
0.0030664655,0.8391414,0.0025996477,0.15519255,file36_implicitDeadline.csv,36,implicitDeadline
0.0022242032,0.95257676,0.0022936845,0.04290533,file42_implicitDeadline.csv,42,implicitDeadline
0.002408992,0.0028957445,0.0029328407,0.9917624,file141_acc.csv,141,acc
0.004552424,0.9869675,0.004317008,0.0041630086,file155_explicitDeadline.csv,155,explicitDeadline
0.003841262,0.98388934,0.0034904447,0.008778991,file9_explicitDeadline.csv,9,explicitDeadline
0.0027260042,0.8723264,0.0023028988,0.122644745,file12_implicitDeadline.csv,12,implicitDeadline
0.00246841,0.906593,0.002566896,0.08837171,file281_implicitDeadline.csv,281,implicitDeadline
0.0023271642,0.94595504,0.0023901674,0.04932769,file167_implicitDeadline.csv,167,implicitDeadline
0.18129824,0.5958824,0.06263235,0.160187,file30_implicitDeadline.csv,30,implicitDeadline
0.0024296734,0.946152,0.0025057418,0.048912562,file182_explicitDeadline.csv,182,explicitDeadline
0.066877574,0.6441685,0.030979708,0.25797424,file194_acc.csv,194,acc
0.05258782,0.64340067,0.018639224,0.28537223,file162_acc.csv,162,acc
0.003097448,0.98333114,0.003020856,0.010550578,file45_explicitDeadline.csv,45,explicitDeadline
0.35831347,0.3432483,0.13008024,0.16835795,file271_acc.csv,271,acc
0.0025829044,0.9104692,0.0024406803,0.08450716,file156_implicitDeadline.csv,156,implicitDeadline
0.0024279577,0.888538,0.0023713524,0.10666269,file74_implicitDeadline.csv,74,implicitDeadline
0.002370019,0.97338843,0.0026011318,0.021640336,file43_explicitDeadline.csv,43,explicitDeadline
0.002330129,0.8417559,0.0022750688,0.15363888,file121_acc.csv,121,acc
0.12625667,0.5092939,0.09246294,0.27198645,file136_implicitDeadline.csv,136,implicitDeadline
0.009221999,0.80878615,0.006060469,0.17593138,file107_implicitDeadline.csv,107,implicitDeadline
0.0036693579,0.5885298,0.0032246835,0.40457615,file157_acc.csv,157,acc
0.0025092983,0.9616473,0.002639741,0.03320367,file314_explicitDeadline.csv,314,explicitDeadline
0.002943068,0.92176974,0.0026787652,0.07260832,file234_explicitDeadline.csv,234,explicitDeadline
0.0061914944,0.98490983,0.00498429,0.003914371,file230_explicitDeadline.csv,230,explicitDeadline
0.0045175683,0.79970604,0.0032384421,0.19253787,file104_acc.csv,104,acc
0.0024833789,0.82495356,0.002713337,0.16984977,file159_implicitDeadline.csv,159,implicitDeadline
0.0023483995,0.0032673618,0.0042920145,0.9900922,file275_acc.csv,275,acc
0.002368714,0.9466804,0.0025125807,0.048438378,file200_acc.csv,200,acc
0.002315003,0.13623796,0.0019865162,0.85946053,file64_acc.csv,64,acc
0.0024564217,0.0024489637,0.008692865,0.98640174,file222_acc.csv,222,acc
0.0024881253,0.93955475,0.0025573159,0.055399776,file118_implicitDeadline.csv,118,implicitDeadline
0.0025170725,0.9753963,0.0027027123,0.019383933,file165_explicitDeadline.csv,165,explicitDeadline
0.0021955727,0.9705594,0.0024664085,0.024778724,file120_implicitDeadline.csv,120,implicitDeadline
0.007926478,0.3128682,0.008246491,0.6709588,file187_acc.csv,187,acc
0.002175308,0.96114296,0.0023756367,0.03430599,file197_implicitDeadline.csv,197,implicitDeadline
0.101446494,0.75452036,0.032173276,0.11185992,file171_acc.csv,171,acc
0.002531109,0.9146474,0.0024358595,0.080385596,file305_implicitDeadline.csv,305,implicitDeadline
0.0032191935,0.97839874,0.0030575558,0.015324412,file154_explicitDeadline.csv,154,explicitDeadline
0.0021981413,0.9613814,0.0023960816,0.03402449,file217_acc.csv,217,acc
0.0024786773,0.002655891,0.0023902166,0.9924752,file91_acc.csv,91,acc
0.0022351102,0.012143418,0.0022474292,0.983374,file26_acc.csv,26,acc
0.06802579,0.23042563,0.04351156,0.65803707,file122_acc.csv,122,acc
0.0026990634,0.9611971,0.002834689,0.03326925,file164_explicitDeadline.csv,164,explicitDeadline
0.0024538315,0.9266,0.002535554,0.068410546,file173_implicitDeadline.csv,173,implicitDeadline
0.28766528,0.34480625,0.11476371,0.25276473,file300_acc.csv,300,acc
0.0024124528,0.96933055,0.002592186,0.025664808,file168_explicitDeadline.csv,168,explicitDeadline
0.005450833,0.9832759,0.004354809,0.006918361,file99_explicitDeadline.csv,99,explicitDeadline
0.0028924588,0.6818695,0.0024830354,0.31275505,file32_acc.csv,32,acc
0.002518935,0.9255061,0.0025342016,0.0694408,file130_implicitDeadline.csv,130,implicitDeadline
0.0023250366,0.9574843,0.0025178099,0.037672848,file135_implicitDeadline.csv,135,implicitDeadline
0.017269278,0.9067974,0.01328641,0.062646866,file50_explicitDeadline.csv,50,explicitDeadline
0.002692285,0.9803255,0.0027281274,0.014254017,file97_implicitDeadline.csv,97,implicitDeadline
0.0025555515,0.86307186,0.002230342,0.13214226,file188_acc.csv,188,acc
0.0029173996,0.71057427,0.002548324,0.28396004,file94_acc.csv,94,acc
0.42122072,0.23231182,0.25787857,0.08858894,file232_implicitDeadline.csv,232,implicitDeadline
0.18517983,0.43977326,0.07896954,0.29607737,file291_implicitDeadline.csv,291,implicitDeadline
0.0032218185,0.98407906,0.0030951737,0.009603935,file301_explicitDeadline.csv,301,explicitDeadline
0.54922837,0.120198265,0.25804865,0.07252475,file201_acc.csv,201,acc
0.070509434,0.67104757,0.02679771,0.23164529,file39_acc.csv,39,acc
0.2667446,0.58104223,0.05738113,0.094832025,file78_acc.csv,78,acc
0.0033718261,0.98023283,0.0032019948,0.013193399,file299_explicitDeadline.csv,299,explicitDeadline
0.00891905,0.86312,0.0059671053,0.121993855,file59_explicitDeadline.csv,59,explicitDeadline
0.08389006,0.38949618,0.043648683,0.48296514,file245_acc.csv,245,acc
0.002677863,0.9398279,0.0027122751,0.05478193,file228_explicitDeadline.csv,228,explicitDeadline
0.0027346152,0.9699238,0.0027818133,0.024559762,file250_explicitDeadline.csv,250,explicitDeadline
0.0045715584,0.9849427,0.00400681,0.0064789625,file243_explicitDeadline.csv,243,explicitDeadline
0.026137944,0.78787565,0.009847933,0.17613843,file71_acc.csv,71,acc
0.0022588423,0.9576179,0.0024507192,0.03767258,file8_implicitDeadline.csv,8,implicitDeadline
0.00474507,0.9837669,0.003921055,0.0075669633,file128_explicitDeadline.csv,128,explicitDeadline
0.0028949261,0.9711652,0.0028791386,0.023060827,file242_explicitDeadline.csv,242,explicitDeadline
0.0022688475,0.97021073,0.0024700304,0.025050357,file25_implicitDeadline.csv,25,implicitDeadline
0.008172411,0.84104204,0.004284104,0.14650148,file215_acc.csv,215,acc
0.005300449,0.9840866,0.0042301896,0.006382767,file61_explicitDeadline.csv,61,explicitDeadline
0.07050567,0.7429867,0.023322217,0.16318548,file137_acc.csv,137,acc
0.0024059266,0.7646304,0.002308342,0.23065531,file5_acc.csv,5,acc
0.0026314675,0.89808637,0.0023426113,0.09693955,file123_implicitDeadline.csv,123,implicitDeadline
0.004908532,0.9794504,0.00400263,0.011638323,file57_explicitDeadline.csv,57,explicitDeadline
0.0024692926,0.9828756,0.002651807,0.012003372,file199_implicitDeadline.csv,199,implicitDeadline
0.01761325,0.9403979,0.01257909,0.029409772,file295_explicitDeadline.csv,295,explicitDeadline
0.0024170796,0.97335804,0.0026011234,0.021623738,file251_implicitDeadline.csv,251,implicitDeadline
0.024202129,0.6675775,0.011768573,0.29645178,file38_acc.csv,38,acc
0.008942555,0.7904907,0.0051452974,0.19542138,file15_acc.csv,15,acc
0.01985822,0.630602,0.013913533,0.33562618,file179_acc.csv,179,acc
0.0021652358,0.9683631,0.0024157483,0.02705585,file51_implicitDeadline.csv,51,implicitDeadline
0.0031607351,0.9634436,0.0032102917,0.030185454,file4_implicitDeadline.csv,4,implicitDeadline
0.0024621235,0.8943256,0.0025885263,0.10062372,file110_implicitDeadline.csv,110,implicitDeadline
0.0026752916,0.8603854,0.0023796589,0.1345596,file153_explicitDeadline.csv,153,explicitDeadline
0.0025764164,0.9203994,0.0024044872,0.07461966,file49_implicitDeadline.csv,49,implicitDeadline
0.2309233,0.4683823,0.08751647,0.21317792,file191_acc.csv,191,acc
0.002187297,0.95750374,0.0023463753,0.037962575,file255_acc.csv,255,acc
0.0023911144,0.85559434,0.0025346975,0.13947985,file33_implicitDeadline.csv,33,implicitDeadline
0.004809384,0.7524531,0.0037260496,0.23901147,file85_acc.csv,85,acc
0.017394323,0.81133616,0.008855227,0.16241434,file109_implicitDeadline.csv,109,implicitDeadline
0.005866765,0.87137675,0.00429095,0.11846564,file307_explicitDeadline.csv,307,explicitDeadline
0.120708495,0.59610355,0.06481077,0.21837722,file282_implicitDeadline.csv,282,implicitDeadline
0.005230362,0.83363664,0.003874475,0.15725854,file131_implicitDeadline.csv,131,implicitDeadline
0.32890722,0.3785063,0.22267148,0.06991503,file211_explicitDeadline.csv,211,explicitDeadline
0.002421018,0.8579474,0.0024338684,0.1371977,file1_acc.csv,1,acc
0.0044685276,0.8773986,0.0037060324,0.11442682,file18_implicitDeadline.csv,18,implicitDeadline
0.0023260342,0.97883534,0.0025513705,0.01628723,file306_implicitDeadline.csv,306,implicitDeadline
0.002456655,0.9108894,0.0023972648,0.08425671,file280_implicitDeadline.csv,280,implicitDeadline
0.82541734,0.02099212,0.14742064,0.006169927,file231_acc.csv,231,acc
0.0024122517,0.8457905,0.0022588423,0.14953835,file274_implicitDeadline.csv,274,implicitDeadline
0.5220967,0.021740805,0.42985708,0.0263054,file181_acc.csv,181,acc
0.0024867204,0.8812021,0.0023728046,0.113938384,file287_acc.csv,287,acc
0.0771394,0.31617996,0.071517915,0.53516275,file183_implicitDeadline.csv,183,implicitDeadline
0.0026129016,0.9824211,0.002788081,0.01217785,file82_implicitDeadline.csv,82,implicitDeadline
0.5983526,0.2057738,0.13922623,0.0566474,file229_acc.csv,229,acc
0.0034440078,0.98218083,0.0032397534,0.011135363,file40_explicitDeadline.csv,40,explicitDeadline
0.0023889558,0.8544841,0.0024899223,0.140637,file163_acc.csv,163,acc
0.010551099,0.0025105935,0.83303565,0.15390274,file14_acc.csv,14,acc
0.0025120454,0.9279296,0.0023851937,0.06717312,file48_explicitDeadline.csv,48,explicitDeadline
0.0022341968,0.9823362,0.0026228053,0.012806809,file31_implicitDeadline.csv,31,implicitDeadline
0.3356546,0.40907001,0.119535245,0.13574015,file115_acc.csv,115,acc
0.03447293,0.77965766,0.010665735,0.17520365,file124_explicitDeadline.csv,124,explicitDeadline
0.0028439204,0.68610847,0.0025367355,0.30851084,file203_implicitDeadline.csv,203,implicitDeadline
