t0,st0,zr,v0,v1,a,alpha,file,pp,condition
0.31272995,0.08466921,0.41524366,-3.7288332,4.317622,0.91828984,1.5776278,file284_acc.csv,284,acc
0.28526467,0.14769396,0.43045527,-1.4781003,1.9085506,0.29223678,1.2083622,file277_explicitDeadline.csv,277,explicitDeadline
0.37234536,0.116614245,0.49443662,-2.7915087,3.208447,0.83534646,1.5975909,file214_acc.csv,214,acc
0.29504225,0.16268459,0.5204427,-2.3729591,2.2522216,0.78051996,1.0040927,file16_implicitDeadline.csv,16,implicitDeadline
0.36167344,0.12621477,0.47358805,-4.2584,4.48397,0.8670477,1.6843287,file56_acc.csv,56,acc
0.29635546,0.14713532,0.48878986,-1.4393028,1.4494936,0.39949226,1.1171511,file309_implicitDeadline.csv,309,implicitDeadline
0.32480177,0.13928305,0.44509298,-2.7185304,2.8067708,0.7771516,1.5215094,file150_acc.csv,150,acc
0.28133637,0.103263564,0.51623166,-2.6743484,2.445658,0.4905728,1.0108962,file285_explicitDeadline.csv,285,explicitDeadline
0.32754722,0.10155452,0.45198405,-3.1009436,2.8735845,0.54542893,1.3101026,file283_implicitDeadline.csv,283,implicitDeadline
0.3151669,0.09538277,0.54670787,-2.900811,2.3918192,0.9819244,1.7070891,file140_acc.csv,140,acc
0.27424014,0.117201954,0.5372906,-2.8919673,2.5061123,0.5478484,1.0145613,file303_explicitDeadline.csv,303,explicitDeadline
0.3351327,0.1313546,0.47247154,-2.1520536,2.2805202,1.070202,1.554604,file253_acc.csv,253,acc
0.27736044,0.09297226,0.43253544,-1.9454361,1.9060304,0.24714954,1.1469195,file252_explicitDeadline.csv,252,explicitDeadline
0.29321128,0.1552922,0.46989042,-1.097465,1.3767344,0.2583203,1.02807,file101_explicitDeadline.csv,101,explicitDeadline
0.31673923,0.1140636,0.48644477,-2.0914636,2.0132456,0.23412925,1.2069105,file148_explicitDeadline.csv,148,explicitDeadline
0.31817254,0.08367191,0.48804155,-4.248135,4.3849673,0.9021334,1.7212975,file216_acc.csv,216,acc
0.28104305,0.114070386,0.54351854,-4.1086545,3.6107593,0.73186743,1.0416718,file53_explicitDeadline.csv,53,explicitDeadline
0.30178216,0.065166526,0.4608676,-4.2676873,4.774099,0.61275125,1.5856462,file119_implicitDeadline.csv,119,implicitDeadline
0.303701,0.07368218,0.43981102,-2.5284958,3.025256,0.54295814,1.1359445,file308_implicitDeadline.csv,308,implicitDeadline
0.29624546,0.10636894,0.41295865,-2.4222224,2.9618068,0.5269247,1.0106037,file143_explicitDeadline.csv,143,explicitDeadline
0.33470663,0.10492305,0.5630889,-2.921105,2.3982596,0.31552562,1.5465182,file241_explicitDeadline.csv,241,explicitDeadline
0.43399554,0.15892242,0.52397436,-3.4258153,4.457795,1.166814,1.3886515,file239_acc.csv,239,acc
0.258939,0.17367417,0.5335904,-1.6311052,1.3134394,0.31696036,1.0411261,file90_explicitDeadline.csv,90,explicitDeadline
0.3569583,0.15673256,0.5858212,-3.1470673,2.5824265,0.96752405,1.4041659,file207_implicitDeadline.csv,207,implicitDeadline
0.3244246,0.09065846,0.5605722,-2.7338343,2.221114,0.37993732,1.4019395,file138_implicitDeadline.csv,138,implicitDeadline
0.34885865,0.118538365,0.4339586,-3.59595,3.868489,1.1531333,1.547517,file276_acc.csv,276,acc
0.22367205,0.14869063,0.46046275,-1.845864,1.7397561,0.5164811,0.9839915,file73_explicitDeadline.csv,73,explicitDeadline
0.31477994,0.12710524,0.42385548,-2.2945,2.5951006,0.3041184,1.1682142,file60_explicitDeadline.csv,60,explicitDeadline
0.23623183,0.093511105,0.39358553,-2.7443554,3.3280528,0.80064374,1.0921113,file68_implicitDeadline.csv,68,implicitDeadline
0.25769457,0.12270458,0.4767602,-1.2592571,1.3573195,0.26068363,1.0162477,file23_explicitDeadline.csv,23,explicitDeadline
0.33060873,0.10247028,0.4985594,-4.021319,4.2958946,0.95430106,1.5187422,file161_acc.csv,161,acc
0.35716712,0.14480333,0.495403,-1.1398975,1.0069345,1.4384117,1.6960182,file302_acc.csv,302,acc
0.29647347,0.15872215,0.5017107,-1.1011518,1.6994892,0.25532666,1.4956181,file106_explicitDeadline.csv,106,explicitDeadline
0.3134097,0.05750186,0.45781225,-3.7944543,4.097902,0.7230728,1.7848598,file145_acc.csv,145,acc
0.2619076,0.14142907,0.5209443,-1.9276898,1.6187111,0.35468304,1.0222701,file105_explicitDeadline.csv,105,explicitDeadline
0.3387148,0.11161907,0.48835126,-2.7138448,2.5009058,0.28482735,1.2411549,file317_explicitDeadline.csv,317,explicitDeadline
0.27565023,0.18176773,0.48251778,-1.4046874,1.6053958,0.5133817,1.0015153,file174_implicitDeadline.csv,174,implicitDeadline
0.3369899,0.15345857,0.4744064,-0.72045904,0.4106918,0.19944656,1.2892058,file244_explicitDeadline.csv,244,explicitDeadline
0.28975946,0.11921189,0.48675254,-1.8472482,1.5059195,0.34999892,1.3806612,file265_implicitDeadline.csv,265,implicitDeadline
0.26334396,0.103561744,0.44452792,-2.4978104,2.7473228,0.44528428,1.1893414,file311_implicitDeadline.csv,311,implicitDeadline
0.26700598,0.11842807,0.49281162,-1.9101058,1.7315315,0.43792403,1.05743,file28_implicitDeadline.csv,28,implicitDeadline
0.2934666,0.0890234,0.4619848,-3.193614,3.4868274,0.65540856,1.237706,file296_implicitDeadline.csv,296,implicitDeadline
0.3072237,0.09002882,0.44501856,-2.5199935,2.5479028,0.47220308,1.4490095,file80_implicitDeadline.csv,80,implicitDeadline
0.30152497,0.096087,0.30923414,-1.8629737,2.8673635,0.5020629,1.1483487,file29_acc.csv,29,acc
0.27280465,0.13254422,0.48687676,-2.4232655,2.4739854,0.70130736,1.0532413,file27_implicitDeadline.csv,27,implicitDeadline
0.37170646,0.10543124,0.5395629,-4.6424747,4.0976253,1.3803294,1.4291321,file88_acc.csv,88,acc
0.29985657,0.12471226,0.52425563,-1.9800338,1.7837137,0.2730156,1.0923425,file258_explicitDeadline.csv,258,explicitDeadline
0.19305895,0.18903416,0.50162506,-0.6532431,0.6131815,0.4155799,1.0674324,file72_implicitDeadline.csv,72,implicitDeadline
0.29452476,0.08879254,0.54563314,-3.6799023,3.3861418,0.6836231,1.326769,file247_implicitDeadline.csv,247,implicitDeadline
0.35246864,0.056760125,0.49620426,-3.5530453,3.883816,0.999591,1.9095187,file192_acc.csv,192,acc
0.2879298,0.086378,0.45046392,-4.119947,4.442246,0.7331418,1.5105523,file54_implicitDeadline.csv,54,implicitDeadline
0.34041527,0.09935195,0.42632353,-3.866904,3.9058762,0.42434126,1.1493894,file204_explicitDeadline.csv,204,explicitDeadline
0.27239782,0.13042901,0.55895483,-1.2463864,1.2086564,0.26369196,1.0077301,file259_explicitDeadline.csv,259,explicitDeadline
0.34984514,0.073135346,0.5089892,-3.6138694,3.0292516,1.3276842,1.8852181,file225_acc.csv,225,acc
0.29885203,0.09454749,0.5112163,-2.350005,2.0520391,0.37536672,1.423157,file37_acc.csv,37,acc
0.29927492,0.10979706,0.47881114,-1.9471692,1.7634984,0.40130368,1.1279657,file126_implicitDeadline.csv,126,implicitDeadline
0.26766852,0.14169079,0.48906532,-2.4137962,2.3667095,0.6431365,1.3335308,file227_implicitDeadline.csv,227,implicitDeadline
0.31929618,0.10096533,0.34963477,-2.7998812,3.4838235,0.47818032,1.1216949,file176_explicitDeadline.csv,176,explicitDeadline
0.27340296,0.13341884,0.32515326,-1.8787832,2.6878216,0.75643307,1.0103416,file69_implicitDeadline.csv,69,implicitDeadline
0.3537601,0.09531523,0.46976918,-2.0102322,2.401356,0.3385239,1.0320084,file248_explicitDeadline.csv,248,explicitDeadline
0.30757862,0.07028198,0.5141893,-3.1515698,2.7532103,0.84886765,1.7567557,file81_acc.csv,81,acc
0.26860106,0.13552584,0.44667178,-2.61113,2.2223291,0.4902104,1.2782776,file304_implicitDeadline.csv,304,implicitDeadline
0.34953296,0.06828475,0.459938,-3.6719687,3.4780095,1.4825499,1.7726004,file293_acc.csv,293,acc
0.30478302,0.07314951,0.4757689,-3.22656,2.9064977,0.5452099,1.391726,file22_implicitDeadline.csv,22,implicitDeadline
0.32282832,0.12483567,0.4929785,-3.1434712,3.4859328,0.54579514,1.0425628,file13_explicitDeadline.csv,13,explicitDeadline
0.27961692,0.13086082,0.49459213,-2.024743,2.0737667,0.4570041,1.108397,file193_implicitDeadline.csv,193,implicitDeadline
0.31613752,0.12655117,0.49012554,-3.0964794,2.9676101,0.4866604,1.046825,file149_explicitDeadline.csv,149,explicitDeadline
0.3209145,0.14081033,0.4582229,-1.2511363,1.4734012,0.215041,1.0881777,file47_explicitDeadline.csv,47,explicitDeadline
0.35145748,0.13874252,0.50399125,-3.369466,2.9511151,0.2619438,1.3591886,file2_explicitDeadline.csv,2,explicitDeadline
0.29502794,0.09237247,0.3804672,-2.4123824,2.8437347,0.33232197,1.285635,file196_explicitDeadline.csv,196,explicitDeadline
0.28463683,0.124749765,0.48765245,-2.1988795,2.1033077,0.44053936,1.3032593,file41_implicitDeadline.csv,41,implicitDeadline
0.35343385,0.12434623,0.46711588,-3.109434,3.4686832,0.9809003,1.6115682,file52_acc.csv,52,acc
0.27640817,0.12497071,0.59367645,-2.3544233,2.019096,0.48336744,1.0010114,file24_explicitDeadline.csv,24,explicitDeadline
0.25171953,0.11795585,0.6056355,-3.1283972,2.6642952,0.7913536,1.215608,file144_implicitDeadline.csv,144,implicitDeadline
0.33662355,0.10763162,0.52851534,-2.1627629,2.5330205,0.35311294,1.6297469,file186_implicitDeadline.csv,186,implicitDeadline
0.31069747,0.118139334,0.56602705,-2.2871196,1.7052712,0.4389104,1.3064057,file226_implicitDeadline.csv,226,implicitDeadline
0.3063839,0.05246374,0.50419116,-3.2358646,3.2673464,0.9538219,1.7125281,file158_acc.csv,158,acc
0.35760114,0.105341576,0.55478835,-4.5106835,3.9024317,0.9779741,1.6114523,file79_acc.csv,79,acc
0.3986986,0.10693977,0.51472986,-4.4095764,3.5936491,0.80075014,1.6407006,file313_acc.csv,313,acc
0.29753387,0.07173303,0.542989,-3.4397604,3.2905927,0.49945995,1.3092996,file246_implicitDeadline.csv,246,implicitDeadline
0.30282727,0.09983959,0.37591702,-2.0519145,2.54861,0.4309069,1.2620869,file270_implicitDeadline.csv,270,implicitDeadline
0.28055963,0.06469473,0.49260825,-3.3582304,3.7515407,0.72606593,1.4833643,file35_implicitDeadline.csv,35,implicitDeadline
0.30448952,0.112871304,0.48761567,-2.464374,2.227679,0.53292215,1.3697377,file213_implicitDeadline.csv,213,implicitDeadline
0.27703124,0.17894427,0.6030831,-1.3735102,1.2399204,0.261088,1.0442237,file233_explicitDeadline.csv,233,explicitDeadline
0.3006569,0.13953488,0.5553922,-1.8145993,1.3174405,0.39122877,1.1566042,file269_implicitDeadline.csv,269,implicitDeadline
0.31449512,0.10900053,0.4481708,-2.4546974,2.6325004,0.34842438,1.0913937,file34_explicitDeadline.csv,34,explicitDeadline
0.2999475,0.13553967,0.44528663,-2.6074028,2.6223657,0.49578428,1.0265073,file278_explicitDeadline.csv,278,explicitDeadline
0.31630722,0.10199086,0.59064084,-3.691643,3.2588258,1.0074207,1.7094461,file11_acc.csv,11,acc
0.26088592,0.11025347,0.40273002,-2.3257172,2.861876,0.57417655,1.0926232,file65_implicitDeadline.csv,65,implicitDeadline
0.31148988,0.09919428,0.36314094,-2.069535,2.7821105,0.5084531,1.481035,file170_implicitDeadline.csv,170,implicitDeadline
0.32848337,0.08377296,0.586389,-3.439953,2.9661136,0.36517656,1.4051498,file315_explicitDeadline.csv,315,explicitDeadline
0.31553468,0.12442466,0.5755614,-2.4555166,1.8055671,0.3616462,1.2396976,file77_implicitDeadline.csv,77,implicitDeadline
0.32076386,0.12559357,0.5046728,-1.6855289,1.7209696,0.30277604,1.0194881,file298_explicitDeadline.csv,298,explicitDeadline
0.33400455,0.1131009,0.47658077,-4.1789637,3.7786624,1.0589825,1.6167017,file86_acc.csv,86,acc
0.327825,0.11551256,0.49308926,-3.6143355,3.4048831,0.44058007,1.5583019,file3_implicitDeadline.csv,3,implicitDeadline
0.27694225,0.09901537,0.3729284,-2.5229201,3.5678277,0.5591741,1.0822875,file95_explicitDeadline.csv,95,explicitDeadline
0.3442684,0.08511689,0.5146679,-3.5096047,3.3927472,0.548307,1.4689522,file268_implicitDeadline.csv,268,implicitDeadline
0.3303378,0.101248525,0.45959654,-2.786336,3.3793743,0.5615003,1.3397862,file92_implicitDeadline.csv,92,implicitDeadline
0.26513132,0.11385984,0.45387584,-2.577679,2.7874367,0.51393557,1.0414941,file169_explicitDeadline.csv,169,explicitDeadline
0.32011908,0.13031824,0.5063425,-2.895713,2.892182,0.36744615,1.2016735,file177_explicitDeadline.csv,177,explicitDeadline
0.2718736,0.11647481,0.5053849,-1.7200356,1.5991576,0.32613257,1.1111209,file113_implicitDeadline.csv,113,implicitDeadline
0.2738371,0.17823486,0.48469847,-1.7373904,1.5348579,0.4705625,1.0385641,file178_implicitDeadline.csv,178,implicitDeadline
0.3544713,0.12820499,0.4225337,-1.7882863,2.0921042,0.23358376,1.2159972,file70_explicitDeadline.csv,70,explicitDeadline
0.32992777,0.14884338,0.5690803,-2.7463,2.0055017,0.42547852,1.1567008,file316_implicitDeadline.csv,316,implicitDeadline
0.24765605,0.12164444,0.42317876,-1.9993566,1.941225,0.37495565,1.0649931,file89_explicitDeadline.csv,89,explicitDeadline
0.33190167,0.047765855,0.50745964,-3.1831622,3.1704924,1.1062943,1.7251537,file273_acc.csv,273,acc
0.25476396,0.10151607,0.52968955,-2.0295854,1.9447985,0.4603641,1.046308,file87_implicitDeadline.csv,87,implicitDeadline
0.33656427,0.057431098,0.46801782,-4.645566,4.6638136,1.1189454,1.8365427,file114_acc.csv,114,acc
0.31525853,0.12939572,0.5383486,-2.4955447,2.4804153,0.6057227,1.2014138,file146_implicitDeadline.csv,146,implicitDeadline
0.29238617,0.037254296,0.46023998,-3.8202746,4.2061057,0.9783448,1.7497082,file237_acc.csv,237,acc
0.34072825,0.13918789,0.48175853,-3.2354658,3.0350056,0.5710152,1.1931007,file83_implicitDeadline.csv,83,implicitDeadline
0.27121505,0.12717843,0.42948687,-3.108237,3.474132,0.8123481,1.0075125,file272_explicitDeadline.csv,272,explicitDeadline
0.28759465,0.13972959,0.4717254,-1.2994037,1.4328918,0.2922233,1.018823,file195_explicitDeadline.csv,195,explicitDeadline
0.3035749,0.14055775,0.5471339,-3.6181352,3.288277,0.8736783,1.5399686,file264_acc.csv,264,acc
0.40761915,0.13757485,0.4622646,-2.2551687,2.3492596,0.89381135,1.5749364,file63_acc.csv,63,acc
0.38189006,0.15394153,0.46189433,-3.8220222,4.414715,0.98608565,1.6929145,file221_acc.csv,221,acc
0.33258778,0.101621434,0.48768696,-2.9239595,3.2053227,0.39734656,1.0932043,file189_explicitDeadline.csv,189,explicitDeadline
0.27641398,0.11072075,0.5157796,-3.036356,3.03662,0.80719596,1.2622888,file260_acc.csv,260,acc
0.3235795,0.07616997,0.45756826,-3.2581017,3.2301738,0.47439623,1.6405097,file111_implicitDeadline.csv,111,implicitDeadline
0.28668097,0.10007701,0.5217055,-3.1097364,2.8624973,0.6455021,1.2015836,file290_implicitDeadline.csv,290,implicitDeadline
0.29379994,0.031270776,0.54074,-4.6891813,4.134034,1.2405864,1.872294,file160_acc.csv,160,acc
0.29599506,0.11693583,0.50916827,-2.404474,2.1482759,0.32146198,1.0720748,file249_explicitDeadline.csv,249,explicitDeadline
0.2525893,0.09763583,0.42324254,-3.4352777,3.729147,0.7470192,1.1419235,file66_explicitDeadline.csv,66,explicitDeadline
0.2765729,0.14525157,0.51968616,-3.5244281,3.697426,0.74946153,1.0321465,file263_explicitDeadline.csv,263,explicitDeadline
0.28322503,0.17164302,0.5081774,-2.2241747,2.0745392,0.5432637,1.0580887,file202_implicitDeadline.csv,202,implicitDeadline
0.37437463,0.111329764,0.47810274,-3.0578473,3.530372,0.78312504,1.6352341,file129_acc.csv,129,acc
0.34326595,0.11449927,0.52645075,-4.7097893,4.2854786,1.1503633,1.8639975,file185_acc.csv,185,acc
0.29257298,0.1283128,0.5320206,-2.0905204,1.8351567,0.383982,1.1706856,file279_implicitDeadline.csv,279,implicitDeadline
0.29222232,0.13588504,0.4461752,-1.269932,1.284226,0.32607552,1.0388321,file93_implicitDeadline.csv,93,implicitDeadline
0.34245163,0.15453531,0.5222085,-2.2798386,2.5830052,0.7926767,1.6271232,file139_acc.csv,139,acc
0.29136682,0.10983913,0.6264525,-3.0965533,2.2358284,0.43603966,1.1137346,file10_explicitDeadline.csv,10,explicitDeadline
0.36947587,0.13940857,0.3925056,-2.7646122,3.6528473,0.64684856,1.467165,file36_implicitDeadline.csv,36,implicitDeadline
0.254452,0.15950075,0.44017047,-1.522395,1.6311305,0.46867758,1.043212,file42_implicitDeadline.csv,42,implicitDeadline
0.35786355,0.10302409,0.49466324,-2.2109225,1.7596655,1.3754096,1.8038138,file141_acc.csv,141,acc
0.30142367,0.10878431,0.3922319,-2.1412928,2.8373678,0.5685676,0.9972829,file155_explicitDeadline.csv,155,explicitDeadline
0.24069118,0.18295576,0.5396415,-1.2100065,0.99924475,0.33299488,0.9981589,file9_explicitDeadline.csv,9,explicitDeadline
0.30319506,0.09740519,0.49506167,-2.2530916,2.0805297,0.38067314,1.274668,file12_implicitDeadline.csv,12,implicitDeadline
0.27751732,0.13436553,0.5118293,-3.8409245,3.7708309,1.0129248,1.0750686,file281_implicitDeadline.csv,281,implicitDeadline
0.2809858,0.12624434,0.5174448,-2.0887518,1.7737024,0.44223687,1.1043596,file167_implicitDeadline.csv,167,implicitDeadline
0.35479,0.12195444,0.5053785,-3.4416137,3.260708,0.554817,1.5786487,file30_implicitDeadline.csv,30,implicitDeadline
0.3044272,0.121420376,0.5000351,-3.5880778,3.4811099,0.4633942,1.1933103,file182_explicitDeadline.csv,182,explicitDeadline
0.38876146,0.07864432,0.43054688,-2.9036891,3.5426152,0.8583573,1.6966091,file194_acc.csv,194,acc
0.3082707,0.117957786,0.51918983,-4.182008,3.2874207,0.6579311,1.6242859,file162_acc.csv,162,acc
0.22660054,0.13293527,0.46502128,-1.364542,1.3670983,0.32491517,0.99744433,file45_explicitDeadline.csv,45,explicitDeadline
0.4438188,0.07668636,0.4951122,-4.3405185,3.8347075,0.90528566,1.7564381,file271_acc.csv,271,acc
0.29184997,0.11824171,0.37849483,-1.6130682,2.118589,0.38096154,1.1886373,file156_implicitDeadline.csv,156,implicitDeadline
0.2823223,0.08351079,0.42778808,-2.885704,2.605587,0.53869635,1.305559,file74_implicitDeadline.csv,74,implicitDeadline
0.27119616,0.12224839,0.46401504,-1.9702102,2.0665565,0.3934382,1.0187737,file43_explicitDeadline.csv,43,explicitDeadline
0.3358075,0.083983004,0.5355416,-3.757218,3.8793316,0.6440202,1.3686645,file121_acc.csv,121,acc
0.33676285,0.11210902,0.48072046,-2.025331,2.3575387,0.44018683,1.548536,file136_implicitDeadline.csv,136,implicitDeadline
0.33145437,0.0779636,0.41806996,-2.4005556,2.8380013,0.43499252,1.4358962,file107_implicitDeadline.csv,107,implicitDeadline
0.3432256,0.14907278,0.48186567,-2.5331817,2.4940605,0.8955825,1.5645262,file157_acc.csv,157,acc
0.25318667,0.15165426,0.50673914,-1.6730094,1.1808586,0.2934787,1.0763007,file314_explicitDeadline.csv,314,explicitDeadline
0.30113667,0.09060937,0.602667,-2.7813349,1.9375885,0.32447776,1.238943,file234_explicitDeadline.csv,234,explicitDeadline
0.285068,0.16280656,0.48434663,-3.1171482,3.314228,0.76439697,1.0050253,file230_explicitDeadline.csv,230,explicitDeadline
0.38338876,0.12053179,0.5055015,-3.9063704,4.145631,1.0746577,1.6074746,file104_acc.csv,104,acc
0.29710382,0.10911581,0.503689,-2.2818573,2.2664335,0.56378895,1.2694023,file159_implicitDeadline.csv,159,implicitDeadline
0.3184838,0.11086859,0.4621749,-2.0393248,2.272745,1.2042552,1.6490879,file275_acc.csv,275,acc
0.3205154,0.13191837,0.5059834,-2.4197752,2.3379784,0.5769077,1.0895143,file200_acc.csv,200,acc
0.31343523,0.09249714,0.44002104,-2.9861138,3.4658468,1.1475543,1.5173644,file64_acc.csv,64,acc
0.3814571,0.094093524,0.5413637,-2.345534,2.4449713,1.1396173,1.8332381,file222_acc.csv,222,acc
0.30844888,0.12314286,0.4711437,-1.946457,1.5153239,0.3180156,1.2013861,file118_implicitDeadline.csv,118,implicitDeadline
0.2907031,0.13706505,0.50427914,-2.210901,1.8630279,0.3882455,1.020014,file165_explicitDeadline.csv,165,explicitDeadline
