t0,st0,zr,v0,v1,a,alpha,file,pp,condition
0.30820832,0.18771069,0.36168185,-1.9017365,2.5112505,0.63247913,0.87990487,file120_implicitDeadline.csv,120,implicitDeadline
0.36731672,0.14775008,0.5255714,-4.07285,3.7723503,1.1787639,0.059807643,file187_acc.csv,187,acc
0.27445576,0.1831616,0.47282928,-2.621495,2.8419886,0.8385108,1.0424699,file197_implicitDeadline.csv,197,implicitDeadline
0.3385698,0.067068554,0.4605283,-3.6475265,3.4863777,0.7063753,0.017398715,file171_acc.csv,171,acc
0.33333966,0.1491982,0.5044363,-3.6381238,3.5043519,0.664828,0.6137686,file305_implicitDeadline.csv,305,implicitDeadline
0.25903904,0.16361257,0.48270395,-2.4554288,2.0937827,0.47406378,0.90986174,file154_explicitDeadline.csv,154,explicitDeadline
0.4289202,0.14808348,0.52041173,-4.614298,4.603059,1.5534531,1.1394768,file217_acc.csv,217,acc
0.3653956,0.1341411,0.46894366,-2.0899658,1.8828759,1.1583023,0.05363034,file91_acc.csv,91,acc
0.31924748,0.17972846,0.49209535,-3.055992,3.282268,0.95355695,0.28118443,file26_acc.csv,26,acc
0.35765243,0.115293175,0.40268275,-4.036311,4.502235,0.6912683,0.0070601385,file122_acc.csv,122,acc
0.31115755,0.1442388,0.4313327,-3.3870618,4.119032,0.49284467,0.61486435,file164_explicitDeadline.csv,164,explicitDeadline
0.26967597,0.18711795,0.4071714,-2.0898547,2.1992817,0.7071473,0.71193534,file173_implicitDeadline.csv,173,implicitDeadline
0.4086091,0.13241975,0.40465033,-4.297053,4.581377,0.84075594,-0.00057840656,file300_acc.csv,300,acc
0.28568545,0.14938617,0.4214317,-2.7779553,3.1080081,0.47423667,0.57990354,file168_explicitDeadline.csv,168,explicitDeadline
0.18248516,0.19117598,0.49738634,-1.8516442,1.3669657,0.74554455,1.039259,file99_explicitDeadline.csv,99,explicitDeadline
0.35715672,0.122257315,0.5910573,-4.7870717,4.2418866,0.8124439,0.003218539,file32_acc.csv,32,acc
0.30887726,0.16172948,0.54873997,-3.3160741,2.8862886,0.6864026,0.8318586,file130_implicitDeadline.csv,130,implicitDeadline
0.31621447,0.14858931,0.4970267,-3.1287105,2.9829776,0.5342881,0.6511334,file135_implicitDeadline.csv,135,implicitDeadline
0.27997532,0.16192545,0.42733496,-1.8714036,2.8109937,0.4886773,0.06155835,file50_explicitDeadline.csv,50,explicitDeadline
0.25331518,0.16754812,0.49508026,-2.7376587,2.8231373,0.7303337,1.0491327,file97_implicitDeadline.csv,97,implicitDeadline
0.31867418,0.09042965,0.41872978,-3.2605624,4.19683,0.6888756,0.03305063,file188_acc.csv,188,acc
0.32036242,0.17049235,0.47189078,-4.2124343,3.2919781,0.8679034,0.0649003,file94_acc.csv,94,acc
0.2517511,0.1964025,0.5565024,-1.2576537,1.1909064,0.5792394,-0.021567551,file232_implicitDeadline.csv,232,implicitDeadline
0.3509298,0.10517965,0.4631486,-4.706423,4.3368,0.6393064,-7.001096e-05,file291_implicitDeadline.csv,291,implicitDeadline
0.23411262,0.12924968,0.5323741,-3.493802,3.61753,0.6224723,1.0120101,file301_explicitDeadline.csv,301,explicitDeadline
0.29785243,0.077653475,0.52269876,-4.144068,3.4742773,0.94347423,-0.022323469,file201_acc.csv,201,acc
0.30917892,0.09727239,0.5176239,-4.9306192,3.7250402,0.8398754,0.013619174,file39_acc.csv,39,acc
0.33406374,0.114210196,0.47525835,-2.720473,2.5864468,1.4017353,-0.0030624566,file78_acc.csv,78,acc
0.26252836,0.19006146,0.39488527,-2.0641193,2.583383,0.58153594,1.0517159,file299_explicitDeadline.csv,299,explicitDeadline
0.33182216,0.11546506,0.44737774,-3.3055675,3.3329802,0.4662455,0.0287088,file59_explicitDeadline.csv,59,explicitDeadline
0.35294396,0.10659846,0.46546265,-3.8774219,3.7416694,0.72622275,0.005591366,file245_acc.csv,245,acc
0.29679567,0.106821276,0.4600973,-3.0990486,4.020653,0.4884668,0.39765835,file228_explicitDeadline.csv,228,explicitDeadline
0.31961507,0.1417294,0.5083953,-3.9081097,3.5835981,0.46596128,0.63362336,file250_explicitDeadline.csv,250,explicitDeadline
0.27195847,0.16864859,0.4593707,-2.9575794,2.9564335,0.65773654,1.0389627,file243_explicitDeadline.csv,243,explicitDeadline
0.35555616,0.11233117,0.5625023,-3.47076,3.1897335,0.9377621,-0.0067621595,file71_acc.csv,71,acc
0.32574025,0.17379528,0.4601,-2.384277,2.5346754,0.6020569,0.65525115,file8_implicitDeadline.csv,8,implicitDeadline
0.2909946,0.15391819,0.475577,-3.1391838,2.9822953,0.59712136,1.0373781,file128_explicitDeadline.csv,128,explicitDeadline
0.3126818,0.16382048,0.5618298,-3.1074917,2.7720273,0.43217677,0.57776314,file242_explicitDeadline.csv,242,explicitDeadline
0.28520763,0.16725743,0.47702432,-2.0880888,2.3462074,0.59113455,0.9019933,file25_implicitDeadline.csv,25,implicitDeadline
0.3484574,0.09991275,0.5577359,-5.801575,4.768189,0.72241026,0.01605311,file215_acc.csv,215,acc
0.21194233,0.19022623,0.5085912,-2.3736722,1.5636857,0.72237396,1.0320601,file61_explicitDeadline.csv,61,explicitDeadline
0.32189018,0.0895428,0.53035665,-4.4542885,3.3540778,0.77207214,0.0059562586,file137_acc.csv,137,acc
0.43060565,0.16806735,0.47053432,-3.6734188,3.186566,0.80034524,0.10775786,file5_acc.csv,5,acc
0.2862727,0.09291652,0.4986186,-3.5969765,3.8488195,0.6144983,0.043865636,file123_implicitDeadline.csv,123,implicitDeadline
0.32213393,0.16871423,0.5973312,-3.2733214,1.7743791,0.46409747,0.96016985,file57_explicitDeadline.csv,57,explicitDeadline
0.24801265,0.18008623,0.53229034,-1.9056613,1.7260342,0.65416497,1.071243,file199_implicitDeadline.csv,199,implicitDeadline
0.29007557,0.18463375,0.4945128,-2.400756,2.6774187,0.4813143,0.70273197,file295_explicitDeadline.csv,295,explicitDeadline
0.28710616,0.18582748,0.47636372,-2.1038778,1.698,0.56832016,0.9180653,file251_implicitDeadline.csv,251,implicitDeadline
0.36146364,0.11584454,0.42132765,-2.8446105,2.7679975,0.8807982,0.03642682,file38_acc.csv,38,acc
0.33606678,0.089955576,0.47452503,-4.887273,4.272781,0.58177406,0.04368425,file15_acc.csv,15,acc
0.41519776,0.16273516,0.56441665,-2.8878224,2.3887331,0.91877276,0.0319629,file179_acc.csv,179,acc
0.3393124,0.1889245,0.5125459,-2.5685449,2.2493124,0.59262073,0.65570444,file51_implicitDeadline.csv,51,implicitDeadline
0.3035581,0.17056392,0.5472838,-2.408418,2.1459491,0.5472927,0.85369563,file4_implicitDeadline.csv,4,implicitDeadline
0.30895194,0.15779603,0.532527,-3.933443,3.4921286,0.9705873,0.9882167,file110_implicitDeadline.csv,110,implicitDeadline
0.3136845,0.1028678,0.5021688,-5.1822286,4.113382,0.53000927,0.052291363,file153_explicitDeadline.csv,153,explicitDeadline
0.28525493,0.122061916,0.39680737,-2.978918,4.406419,0.6205515,0.23085874,file49_implicitDeadline.csv,49,implicitDeadline
0.34044093,0.0862848,0.5164966,-3.806383,3.6118894,0.8984049,-0.01644589,file191_acc.csv,191,acc
0.29767346,0.17873025,0.51701087,-2.7614362,2.9144404,0.65307814,0.95478535,file255_acc.csv,255,acc
0.26598597,0.15073696,0.49642006,-4.020728,3.7863073,0.88236624,0.93180597,file33_implicitDeadline.csv,33,implicitDeadline
0.35911298,0.11944041,0.44482857,-3.9298902,4.400518,0.7966422,0.027159994,file85_acc.csv,85,acc
0.2882299,0.10163215,0.4482103,-2.832937,3.5039313,0.63762414,-0.001906744,file109_implicitDeadline.csv,109,implicitDeadline
0.34090352,0.12261045,0.42755288,-3.9874308,4.065324,0.4421523,0.030348608,file307_explicitDeadline.csv,307,explicitDeadline
0.2850113,0.10122558,0.5304283,-2.9349272,2.675002,0.63413996,-0.017185383,file282_implicitDeadline.csv,282,implicitDeadline
0.31814852,0.14449275,0.5162497,-3.3826075,3.7463226,0.62696797,0.02362053,file131_implicitDeadline.csv,131,implicitDeadline
0.3186889,0.19298318,0.53541714,-2.1831326,1.1131448,0.4101993,0.07662689,file211_explicitDeadline.csv,211,explicitDeadline
0.33128884,0.11634687,0.53263724,-4.5318427,4.589802,1.1619637,0.011866464,file1_acc.csv,1,acc
0.31886852,0.1354136,0.4455034,-2.2177641,2.846232,0.5873917,0.0013356265,file18_implicitDeadline.csv,18,implicitDeadline
0.20202005,0.19773495,0.45000875,-0.8241192,1.6180074,0.6853157,1.0213374,file306_implicitDeadline.csv,306,implicitDeadline
0.30036005,0.14218906,0.43848437,-2.925204,3.7264724,0.69762963,0.41790724,file280_implicitDeadline.csv,280,implicitDeadline
0.31119144,0.037203003,0.53764725,-4.5305486,4.0738754,1.1932247,0.010326991,file231_acc.csv,231,acc
0.34042358,0.12453497,0.5625012,-3.9878364,4.204548,0.64897937,0.11385015,file274_implicitDeadline.csv,274,implicitDeadline
0.38213265,0.1212677,0.5408222,-3.8760164,3.584059,1.1067591,0.01139158,file181_acc.csv,181,acc
0.33231246,0.091492884,0.48757753,-4.8459873,5.7918124,0.88259405,0.22256264,file287_acc.csv,287,acc
0.34931552,0.12488386,0.56281555,-3.213618,3.2143266,0.6338087,0.0055608335,file183_implicitDeadline.csv,183,implicitDeadline
0.24981013,0.19246614,0.4689853,-1.6046829,1.380812,0.61212873,1.0555062,file82_implicitDeadline.csv,82,implicitDeadline
0.35935074,0.12953182,0.51909536,-4.170628,4.246054,0.951954,-0.022095647,file229_acc.csv,229,acc
0.21334746,0.19473498,0.47586894,-2.0066993,1.6017632,0.5887258,1.0580804,file40_explicitDeadline.csv,40,explicitDeadline
0.3146618,0.13239293,0.43209282,-4.508569,5.0171494,1.154404,0.46536148,file163_acc.csv,163,acc
0.3148649,0.040822502,0.47181714,-3.1039221,3.3544285,1.1212623,0.020446545,file14_acc.csv,14,acc
0.32905254,0.110996194,0.57407725,-5.3399944,4.556112,0.5670803,0.2578076,file48_explicitDeadline.csv,48,explicitDeadline
0.24591176,0.16992547,0.5243869,-2.7442346,2.1962464,0.5974246,1.0088992,file31_implicitDeadline.csv,31,implicitDeadline
0.3744859,0.11346967,0.48826948,-3.0344453,3.3877234,0.9351825,-0.020362433,file115_acc.csv,115,acc
0.32037982,0.10207495,0.40168205,-4.7946115,5.7718086,0.5516718,0.020359205,file124_explicitDeadline.csv,124,explicitDeadline
0.29844645,0.09947565,0.50421596,-3.4749324,3.3507853,0.5913036,0.06082843,file203_implicitDeadline.csv,203,implicitDeadline
0.26341727,0.17963724,0.58054245,-4.4650087,3.5071485,1.1037711,0.99500126,file44_implicitDeadline.csv,44,implicitDeadline
0.34622952,0.101405375,0.43244737,-4.2341065,5.158971,0.5910905,0.009717251,file190_implicitDeadline.csv,190,implicitDeadline
0.35195878,0.14961435,0.42879698,-3.5495124,4.551793,1.2614328,-0.011666724,file219_acc.csv,219,acc
0.38142774,0.1605037,0.46977764,-2.89802,3.0683894,1.0811878,-0.020483755,file208_acc.csv,208,acc
0.32847005,0.13572569,0.3545514,-3.8551579,5.275616,0.5375739,0.13551562,file184_explicitDeadline.csv,184,explicitDeadline
0.28623974,0.15804386,0.4467515,-3.0439303,3.7473333,0.59665036,0.93688655,file125_explicitDeadline.csv,125,explicitDeadline
0.27459466,0.18150522,0.46289894,-2.2321155,2.5688093,0.51612425,0.8992903,file238_explicitDeadline.csv,238,explicitDeadline
0.3304408,0.14701398,0.5406285,-4.593595,2.4103954,0.5518861,0.12053319,file21_implicitDeadline.csv,21,implicitDeadline
0.25854182,0.19597153,0.4803892,-1.9953039,1.7766792,0.5066788,0.98989964,file289_explicitDeadline.csv,289,explicitDeadline
0.34031773,0.126118,0.575344,-4.364747,3.2574348,0.8946807,0.42480382,file209_acc.csv,209,acc
0.39772883,0.12653975,0.55754715,-3.6138632,3.7156274,1.0916188,-0.029598556,file76_acc.csv,76,acc
0.32897195,0.14203836,0.5595794,-5.3911014,4.1795926,0.4789047,0.20811191,file218_explicitDeadline.csv,218,explicitDeadline
0.29844618,0.13293684,0.35270542,-3.5482605,5.238892,0.8567909,1.0186464,file7_explicitDeadline.csv,7,explicitDeadline
