t0,st0,zr,v0,v1,a,alpha,file,pp,condition
0.22500397,0.12796795,0.38935876,-0.90336514,1.3089911,0.29933572,1.0247109,file45_explicitDeadline.csv,45,explicitDeadline
0.2810383,0.12666354,0.44039872,-1.5705131,1.9029067,0.39693666,1.2770644,file43_explicitDeadline.csv,43,explicitDeadline
0.26015976,0.15339182,0.5303268,-1.8063356,0.97570056,0.4014915,1.4147227,file314_explicitDeadline.csv,314,explicitDeadline
0.29567155,0.07440377,0.59290075,-2.713832,1.9529665,0.38615993,1.3463947,file234_explicitDeadline.csv,234,explicitDeadline
0.27669495,0.17298846,0.4454175,-2.5147357,2.849903,0.8286137,1.1298153,file230_explicitDeadline.csv,230,explicitDeadline
0.29937658,0.15294787,0.537677,-2.064952,1.3230178,0.39395192,1.2454512,file165_explicitDeadline.csv,165,explicitDeadline
0.25485197,0.1301701,0.48675177,-1.1562184,1.0314916,0.30128232,1.1991204,file154_explicitDeadline.csv,154,explicitDeadline
0.29431522,0.11037581,0.4217361,-1.8048049,2.462685,0.41495132,1.3063495,file164_explicitDeadline.csv,164,explicitDeadline
0.278031,0.1288335,0.41599897,-1.4346926,1.6312848,0.2935037,1.2076977,file168_explicitDeadline.csv,168,explicitDeadline
0.19875242,0.13404565,0.47820416,-0.7978077,0.8024295,0.39477035,1.0194055,file99_explicitDeadline.csv,99,explicitDeadline
0.27079186,0.13450462,0.43662003,-1.153376,1.6137506,0.37242654,1.483513,file50_explicitDeadline.csv,50,explicitDeadline
0.22936228,0.10738755,0.55840844,-2.2313287,2.19211,0.41973546,1.0077986,file301_explicitDeadline.csv,301,explicitDeadline
0.2602097,0.16802253,0.38061368,-0.99776727,1.4761863,0.4462619,1.2419076,file299_explicitDeadline.csv,299,explicitDeadline
0.30929747,0.06807967,0.483087,-2.233306,1.6158764,0.4909711,1.6051171,file59_explicitDeadline.csv,59,explicitDeadline
0.2959019,0.094656594,0.42768976,-1.5945102,2.7087767,0.3204248,1.3193078,file228_explicitDeadline.csv,228,explicitDeadline
0.30049196,0.10156359,0.5167918,-2.1130931,1.915275,0.3947641,1.26341,file250_explicitDeadline.csv,250,explicitDeadline
0.26497722,0.1420583,0.46035063,-1.6210011,1.7917526,0.4703035,1.0828028,file243_explicitDeadline.csv,243,explicitDeadline
0.28065056,0.12016409,0.5363021,-2.0019217,1.4854671,0.40338266,1.0198869,file128_explicitDeadline.csv,128,explicitDeadline
0.29593286,0.13514662,0.5708083,-1.6872365,1.425973,0.3701184,1.3272622,file242_explicitDeadline.csv,242,explicitDeadline
0.22906934,0.1592392,0.49996993,-1.1641649,0.95526075,0.35710108,1.0092721,file61_explicitDeadline.csv,61,explicitDeadline
0.327161,0.15247317,0.5994129,-1.4598323,1.053411,0.35683116,1.3335676,file57_explicitDeadline.csv,57,explicitDeadline
0.27857462,0.15814944,0.47300074,-1.1907865,1.7698168,0.4084868,1.3633333,file295_explicitDeadline.csv,295,explicitDeadline
0.2950359,0.067209646,0.46364662,-2.931703,3.2584276,0.52976555,1.5841798,file153_explicitDeadline.csv,153,explicitDeadline
0.30477697,0.049756285,0.44619608,-2.3625257,2.1987658,0.5440732,1.6505092,file307_explicitDeadline.csv,307,explicitDeadline
0.29464337,0.15977657,0.5320512,-1.0651106,0.6211721,0.41590983,1.5189822,file211_explicitDeadline.csv,211,explicitDeadline
0.20931387,0.17500804,0.49411777,-1.12669,0.8994974,0.42637143,1.1103994,file40_explicitDeadline.csv,40,explicitDeadline
0.3112228,0.08361764,0.580687,-3.869589,3.0972874,0.5934398,1.4955065,file48_explicitDeadline.csv,48,explicitDeadline
0.2932131,0.056334846,0.4313285,-3.595777,3.9884558,0.6691712,1.7829021,file124_explicitDeadline.csv,124,explicitDeadline
0.2930454,0.06383722,0.38510996,-2.6270275,3.062533,0.5994364,1.5645325,file184_explicitDeadline.csv,184,explicitDeadline
0.27653417,0.1366192,0.44568345,-1.8124743,2.2781694,0.4508726,1.1728033,file125_explicitDeadline.csv,125,explicitDeadline
0.25687733,0.1358319,0.47972843,-1.2555126,1.3618896,0.40326974,1.2057858,file238_explicitDeadline.csv,238,explicitDeadline
0.26075792,0.18263441,0.478031,-0.96439207,0.97617286,0.32413483,1.2133797,file289_explicitDeadline.csv,289,explicitDeadline
0.3176338,0.12330524,0.55355203,-3.3279872,2.7443874,0.4229279,1.4367101,file218_explicitDeadline.csv,218,explicitDeadline
0.27869964,0.09938279,0.39006016,-2.5222065,3.064303,0.79401296,1.2506236,file7_explicitDeadline.csv,7,explicitDeadline
