RT,dark,bright
-0.5309,1,0
0.5377,1,0
-0.5635,1,0
0.5647,0,1
0.4426,0,1
-0.3783,0,1
-0.5638,0,1
-0.6476,1,0
-0.6439,1,0
0.449,0,1
-0.7467,1,0
0,1,0
-0.6127,1,0
0.5443,0,1
-0.3801,1,0
-0.6757,1,0
-0.8265,1,0
0.5073,1,0
0.5332,0,1
0,1,0
-0.6438,0,1
0.7628,0,1
0.6606,0,1
0.6283,0,1
0.6787,1,0
-0.567,1,0
0.6479,1,0
0.6627,1,0
0.6052,0,1
-0.4628,0,1
-0.4276,1,0
-0.86,1,0
-0.6136,1,0
-0.4941,1,0
0.6512,0,1
0.5327,0,1
0.7474,0,1
0.7122,1,0
0.6528,1,0
0.631,0,1
0.5398,0,1
0.5339,1,0
-0.8113,1,0
0.6305,0,1
0.6942,1,0
-0.8463,1,0
-0.7472,1,0
0.577,0,1
0.6459,1,0
0.6965,0,1
-0.831,0,1
0.5937,0,1
0.6759,0,1
0.5467,0,1
0.497,0,1
0.5087,0,1
0.4933,0,1
-0.5304,1,0
0.6287,0,1
-0.6211,1,0
-0.547,1,0
-0.5183,1,0
-0.8128,0,1
-0.4825,1,0
0.5401,0,1
-0.4613,1,0
-0.5709,1,0
-0.6284,0,1
-0.6802,1,0
-0.6137,1,0
-0.4588,0,1
0.6268,0,1
0,1,0
-0.6358,1,0
0.6817,0,1
-0.3961,0,1
0.6183,0,1
0,1,0
0,1,0
0.6744,0,1
-0.4366,0,1
0.5619,0,1
0.5862,1,0
-0.527,0,1
0.7083,0,1
0.7774,0,1
-0.6469,1,0
-0.516,0,1
0.5107,1,0
0.6784,1,0
0,1,0
0.3281,0,1
0.5436,0,1
0.4953,0,1
0.5285,0,1
-0.3635,1,0
-0.5131,1,0
0.5313,0,1
0.5111,1,0
-0.5255,1,0
0.5782,1,0
0.5778,0,1
-0.5118,1,0
-0.4276,1,0
-0.4926,1,0
0.4656,1,0
-0.4622,0,1
-0.3638,1,0
-0.4264,0,1
0.4626,0,1
-0.5261,0,1
0.5116,0,1
-0.593,1,0
-0.5772,1,0
0.7407,1,0
0.553,1,0
-0.4327,0,1
0.5206,0,1
0.5271,1,0
0.4207,1,0
0.5297,1,0
0.4452,1,0
0.4826,0,1
-0.4831,0,1
0.5033,0,1
0.4893,1,0
-0.5515,1,0
-0.4897,0,1
-0.8267,0,1
-0.5453,1,0
-0.55,1,0
0.3113,0,1
0.3695,1,0
-0.4504,1,0
0.5617,1,0
-0.4771,0,1
-0.5613,1,0
0.4959,0,1
0.576,0,1
0.576,0,1
0.5457,0,1
0.4799,0,1
0.4194,0,1
0.5151,0,1
-0.7918,0,1
0.5168,1,0
-0.4905,0,1
-0.4763,1,0
-0.5782,1,0
-0.3721,1,0
0.7625,0,1
-0.5974,1,0
0.5999,0,1
0.4926,1,0
0.3401,1,0
0.4337,0,1
-0.5111,1,0
-0.5787,1,0
0.5121,0,1
-0.577,0,1
-0.4934,1,0
0.5126,1,0
0.5267,0,1
0.4788,0,1
0.4698,0,1
0.3473,1,0
0.4028,1,0
0.6284,0,1
0.6453,0,1
-0.3228,1,0
-0.3626,0,1
-0.6769,0,1
0.3766,0,1
0.6876,1,0
0.5491,0,1
-0.4287,1,0
-0.4013,1,0
0.6276,1,0
-0.6929,0,1
0.5277,0,1
-0.7779,0,1
0.5188,0,1
0.4102,1,0
0.4774,1,0
-0.3128,0,1
-0.7077,1,0
0.4062,1,0
-0.6299,1,0
0.4079,0,1
0.5611,1,0
-0.5098,1,0
-0.4637,1,0
0.5332,1,0
0.4926,0,1
0.5367,1,0
0.4276,0,1
0.4422,0,1
-0.5441,0,1
0.3995,0,1
0.4091,1,0
-0.4762,1,0
0,1,0
0.5028,1,0
0.4607,0,1
0.5494,0,1
0.4431,1,0
-0.559,1,0
-0.5964,1,0
-0.4438,1,0
-0.5164,0,1
0.6034,0,1
0.4299,0,1
-0.4447,1,0
0.6106,1,0
-0.5851,0,1
0.4094,0,1
0.4464,1,0
0.4663,1,0
-0.3606,0,1
0.5421,1,0
0.7084,1,0
-0.4096,1,0
