RT,dark,bright
-0.796,1,0
0.816,1,0
0.936,1,0
0.674,0,1
0.769,0,1
0.7,0,1
0.902,0,1
-0.59,1,0
0.992,1,0
0.616,0,1
0.67,1,0
-0.772,1,0
2.601,1,0
0.64,0,1
0.626,1,0
-1.754,1,0
-0.818,1,0
1.101,1,0
0.928,0,1
0.809,1,0
-1.186,0,1
0.85,0,1
0.518,0,1
0.841,0,1
-0.728,1,0
0.835,1,0
-1.506,1,0
2.603,0,1
0.901,0,1
-0.922,1,0
-0.765,1,0
-1.003,1,0
-1.448,1,0
2.223,0,1
2.193,0,1
0.842,0,1
1.301,1,0
0.734,0,1
0.809,0,1
-0.736,1,0
-0.859,1,0
1.266,0,1
-2.465,1,0
1.079,1,0
-0.701,1,0
0.831,0,1
-0.61,1,0
-0.957,0,1
0.859,0,1
0.916,0,1
0.719,0,1
0.616,0,1
0.679,0,1
3.187,0,1
-0.942,1,0
0.844,0,1
-0.674,1,0
-0.943,1,0
-3.259,1,0
0.933,0,1
-1.431,1,0
0.716,0,1
-0.995,1,0
-0.589,1,0
0.744,0,1
0.762,1,0
-0.538,1,0
1.018,0,1
0.805,0,1
-0.651,1,0
0.856,0,1
0.846,0,1
0.693,0,1
0.969,1,0
0.998,1,0
1.467,0,1
0.677,0,1
0.641,0,1
-0.737,1,0
0.784,0,1
-0.827,0,1
0.848,0,1
-0.717,1,0
0.666,0,1
0.761,1,0
-1.358,1,0
-0.988,1,0
1.169,0,1
0.903,0,1
0.905,0,1
0.853,0,1
0.962,1,0
0.781,1,0
0.736,0,1
-0.615,1,0
0.965,0,1
-0.952,1,0
2.101,1,0
0.97,1,0
-0.748,1,0
1.393,0,1
1.015,1,0
0.81,0,1
-1.133,0,1
-1.661,0,1
0.947,0,1
2.798,1,0
-1.169,1,0
0.897,1,0
-1.979,1,0
1.754,0,1
0.666,0,1
0.934,1,0
1.904,0,1
0.999,0,1
0.878,0,1
0.813,1,0
0.769,0,1
0.911,0,1
1.082,1,0
1.499,0,1
-3.666,1,0
-0.986,1,0
-0.988,1,0
-2.442,0,1
-0.587,1,0
0.683,0,1
0.86,0,1
1.158,0,1
1.435,0,1
1.201,0,1
0.852,0,1
1.007,0,1
0.718,0,1
-0.91,1,0
0.686,0,1
-0.973,1,0
-1.012,1,0
-0.724,1,0
0.809,0,1
-0.724,1,0
0.861,0,1
-0.757,1,0
-0.769,1,0
0.865,0,1
-1.543,1,0
0.957,1,0
0.775,0,1
0.76,0,1
-0.929,1,0
-0.782,1,0
-1.513,0,1
3.411,0,1
1.62,0,1
-0.709,1,0
-1.155,1,0
-1.682,0,1
-0.735,0,1
-0.692,0,1
-0.602,1,0
-1.915,0,1
-0.934,0,1
-1.289,0,1
-0.687,1,0
1.299,0,1
-0.498,1,0
-0.646,1,0
-0.639,1,0
1.261,0,1
-0.997,0,1
0.828,0,1
-1.113,0,1
-0.894,1,0
-0.789,1,0
0.793,0,1
-0.931,1,0
3.616,1,0
-1.783,1,0
0.801,0,1
-1.387,1,0
-1.243,1,0
0.772,1,0
-0.831,1,0
1.002,0,1
-0.621,1,0
0.794,0,1
0.739,0,1
0.626,0,1
-0.838,0,1
-0.559,1,0
-1.142,1,0
-1.028,1,0
-3.487,0,1
-1.206,1,0
-0.585,1,0
-0.84,1,0
-0.769,1,0
-0.947,0,1
0.986,0,1
1.124,0,1
-1.443,1,0
-0.982,1,0
0.918,0,1
-1.272,0,1
-0.818,1,0
-0.73,1,0
0.753,0,1
-0.803,1,0
-0.8,1,0
1.039,1,0
1.234,1,0
-0.724,0,1
0.795,0,1
0.719,0,1
-0.941,0,1
0.699,0,1
0.795,0,1
0.859,0,1
0.596,0,1
-0.783,1,0
0.594,0,1
-0.632,1,0
3.338,1,0
-1.231,1,0
0.712,0,1
-0.961,0,1
1.546,1,0
1.008,1,0
0.998,0,1
-1.118,1,0
0.909,1,0
0.847,0,1
1.042,0,1
1.446,1,0
-2.811,1,0
-0.884,0,1
0.69,0,1
-0.869,1,0
-0.723,1,0
1.747,0,1
1.665,0,1
-1.359,0,1
0.855,1,0
0.753,0,1
1.146,0,1
-0.916,0,1
0.889,1,0
-0.759,1,0
1.485,1,0
-1.951,1,0
0.787,0,1
0.659,0,1
0.77,0,1
-0.641,1,0
1.2,1,0
-2.179,1,0
1.909,1,0
0.835,0,1
-2.082,1,0
-0.823,1,0
0.686,1,0
1.033,0,1
-0.843,1,0
0.714,0,1
1.031,0,1
1.332,0,1
0.764,0,1
1.025,1,0
-1.313,1,0
-1.169,1,0
0.986,0,1
1.911,0,1
1.472,1,0
-2.11,1,0
-1.977,1,0
-1.457,1,0
2.133,0,1
1.236,0,1
0.609,0,1
3.588,1,0
-0.925,1,0
0.705,0,1
0.732,1,0
-0.853,1,0
1.362,1,0
-0.97,1,0
1.217,0,1
3.536,0,1
1.079,0,1
0.549,0,1
0.599,0,1
2.529,0,1
1.777,0,1
-0.91,0,1
1.074,1,0
1.403,0,1
-1.911,1,0
2.864,1,0
1.534,1,0
2.265,0,1
-1.754,1,0
-1.405,0,1
-1.225,1,0
1.809,0,1
-2.416,1,0
0.859,1,0
1.399,0,1
-1.469,0,1
-0.831,1,0
0.937,1,0
0.649,0,1
-1.068,0,1
0.615,0,1
-1.035,1,0
-1.073,1,0
2.518,0,1
1.314,0,1
2.07,0,1
-1.134,1,0
-0.837,0,1
0.795,0,1
-1.225,0,1
1.754,1,0
0.683,0,1
