RT,dark,bright
-0.8089,1,0
-0.8142,1,0
0,1,0
-0.7336,0,1
0.6135,0,1
0.6314,0,1
0.613,0,1
-0.6052,1,0
-0.6094,1,0
0.4903,0,1
-0.7509,1,0
-0.5398,1,0
0.5405,1,0
0.5748,0,1
-0.6171,1,0
0.7568,1,0
0.7632,1,0
0.7551,1,0
0,0,1
-0.4949,1,0
0.6902,0,1
-0.6911,0,1
-0.7308,0,1
0.6642,0,1
-0.8083,1,0
-0.6406,1,0
0.7623,1,0
-0.6999,1,0
0.6312,0,1
-0.6947,0,1
-0.7939,1,0
-0.6221,1,0
0.7903,1,0
0,1,0
-0.7256,0,1
0.5385,0,1
0.5993,0,1
-0.5404,1,0
-0.5408,1,0
0.6543,0,1
0.6815,0,1
-0.7597,1,0
-0.6587,1,0
0.5144,0,1
-0.7462,1,0
-0.6749,1,0
0.7107,1,0
0.6444,0,1
-0.6247,1,0
0.6399,0,1
0.6385,0,1
0.5805,0,1
0,0,1
0.7261,0,1
0,0,1
0.7149,0,1
0.628,0,1
-0.5965,1,0
0.5343,0,1
-0.5795,1,0
-0.5929,1,0
0.5613,1,0
0.5088,0,1
-0.4224,1,0
0.5427,0,1
-0.5628,1,0
0.4624,1,0
0.5226,0,1
0.5949,1,0
0.5482,1,0
0.5073,0,1
0.6224,0,1
-0.4809,1,0
-0.3757,1,0
-0.5475,0,1
0.5571,0,1
-0.5061,0,1
-0.5235,1,0
0.6499,1,0
0.689,0,1
-0.5884,0,1
0.7403,0,1
-0.5903,1,0
-0.5075,0,1
-0.5633,0,1
0.5423,0,1
-0.5719,1,0
0.5062,0,1
-0.5271,1,0
-0.6226,1,0
0.5063,1,0
0,0,1
0.5535,0,1
0.5582,0,1
-0.6156,0,1
0.5047,1,0
0.5124,1,0
-0.5118,0,1
0.4919,1,0
-0.598,1,0
0.6092,1,0
0.5111,0,1
-0.5394,1,0
-0.5418,1,0
-0.514,1,0
-0.5728,1,0
0.4046,0,1
-0.495,1,0
0.4393,0,1
0.5106,0,1
-0.6293,0,1
0.6086,0,1
-0.4126,1,0
0.5043,1,0
-0.5578,1,0
0.5368,1,0
0.5276,0,1
0.6057,0,1
-0.431,1,0
-0.4475,1,0
-0.6567,1,0
0.6002,1,0
0.5054,0,1
0.5404,0,1
-0.7577,0,1
-0.5559,1,0
0.4932,1,0
0.5123,0,1
0.5259,0,1
0.6144,1,0
-0.5911,1,0
-0.5064,0,1
0.793,1,0
0.4551,1,0
0.6342,1,0
0.6215,0,1
-0.6234,1,0
0.5594,0,1
0.5484,0,1
-0.5458,0,1
0.5889,0,1
-0.3888,0,1
0.4541,0,1
0.5877,0,1
-0.5942,0,1
-0.5331,1,0
0.548,0,1
0.5637,1,0
-0.6651,1,0
-0.6236,1,0
0.5893,0,1
-0.5055,1,0
0.4804,0,1
0.4424,1,0
