RT,dark,bright
-0.763,1,0
-1.054,1,0
-1.387,1,0
1.168,0,1
1.728,0,1
1.39,0,1
1.449,0,1
-1.945,1,0
-1.434,1,0
0.977,0,1
-1.064,1,0
-0.938,1,0
-1.674,1,0
1.043,0,1
-1.102,1,0
-1.476,1,0
-1.233,1,0
-1.928,1,0
1.149,0,1
-1.008,1,0
1.227,0,1
2.14,0,1
1.609,0,1
1.209,0,1
-0.793,1,0
2.592,1,0
-0.976,1,0
-1.126,1,0
1.158,0,1
1.044,0,1
1.546,1,0
-1.691,1,0
-0.827,1,0
-1.546,1,0
1.287,0,1
1.265,0,1
1.449,0,1
-0.986,1,0
-2.151,1,0
1.578,0,1
-1.191,0,1
2.51,1,0
2.761,1,0
2.063,0,1
-1.027,1,0
-1.457,1,0
-1.469,1,0
1.026,0,1
-1.247,1,0
0.899,0,1
1.28,0,1
1.075,0,1
1.281,0,1
1.105,0,1
-0.868,0,1
-1.825,0,1
-2.257,0,1
-0.909,1,0
-1.327,0,1
-0.949,1,0
-1.724,1,0
-0.825,1,0
1.006,0,1
-2.631,1,0
1.244,0,1
-0.892,1,0
2.049,1,0
1.366,0,1
1.451,1,0
-1.118,1,0
0.974,0,1
1.738,0,1
-1.116,1,0
-0.982,1,0
2.167,0,1
2.153,0,1
2.139,0,1
-0.858,1,0
-2.237,1,0
1.898,0,1
1.558,0,1
1.87,0,1
-1.099,1,0
1.94,0,1
-0.928,0,1
1.932,0,1
-0.81,1,0
1.022,0,1
-0.957,1,0
-0.769,1,0
-0.986,1,0
1.083,0,1
0.757,0,1
1.179,0,1
-0.806,0,1
-0.776,1,0
-0.952,1,0
1.063,0,1
-1.18,1,0
-0.807,1,0
2.714,1,0
1.043,0,1
1.782,1,0
1.818,1,0
-1.447,1,0
-0.591,1,0
1.051,0,1
1.869,1,0
-0.704,0,1
2.392,0,1
-0.999,0,1
1.445,0,1
-0.86,1,0
-0.982,1,0
-3.456,1,0
-1.074,1,0
1.435,0,1
1.617,0,1
2.63,1,0
-0.817,1,0
-1.693,1,0
2.858,1,0
2.716,0,1
0.949,0,1
1.508,0,1
3.446,1,0
0.863,1,0
-0.861,0,1
1.759,0,1
-2.168,1,0
-1.975,1,0
0.827,0,1
-1.244,1,0
-2.716,1,0
-1.222,1,0
2.374,0,1
-1.932,1,0
2.332,0,1
2.314,0,1
1.557,0,1
1.198,0,1
1.117,0,1
1.2,0,1
1.275,0,1
1.475,0,1
-0.625,1,0
1.772,0,1
-0.95,1,0
1.718,1,0
-0.732,1,0
-1.667,0,1
-0.66,1,0
0.833,0,1
-0.699,1,0
-1.202,1,0
-1.288,0,1
-1.147,1,0
-1.041,1,0
1.2,0,1
-1.684,0,1
2.499,1,0
-0.741,1,0
0.894,0,1
-1.245,0,1
1.931,0,1
-1.068,1,0
-1.099,1,0
2.758,0,1
0.912,0,1
-1.024,0,1
-0.665,1,0
1.816,0,1
-0.736,0,1
-0.772,0,1
-0.659,1,0
2.312,0,1
-0.998,1,0
-0.769,1,0
