RT,dark,bright
-0.5766,1,0
0,1,0
-0.7886,1,0
0.5235,0,1
0.825,0,1
0.7737,0,1
0.645,0,1
-0.5904,1,0
-0.7045,1,0
0,0,1
0.7749,1,0
-0.4819,1,0
-0.5258,1,0
0.6641,0,1
-0.6049,1,0
0.7722,1,0
-0.7206,1,0
0,1,0
0.8335,0,1
0.71,1,0
-0.8219,0,1
0,0,1
0.829,0,1
0,0,1
0,1,0
-0.6785,1,0
-0.634,1,0
-0.4856,1,0
0.7573,0,1
0,0,1
-0.7836,1,0
-0.374,1,0
-0.4172,1,0
-0.3948,0,1
-0.5339,0,1
-0.6239,0,1
-0.529,1,0
-0.5009,1,0
0.8021,0,1
-0.8095,0,1
-0.6514,1,0
-0.6431,1,0
0.6013,0,1
-0.526,1,0
-0.3921,1,0
0,1,0
0.7101,0,1
-0.8435,1,0
0.7673,0,1
-0.859,0,1
-0.5676,0,1
0.534,0,1
0.7831,0,1
0.8509,0,1
0.7753,0,1
-0.4362,0,1
0.6005,1,0
0,0,1
-0.6844,1,0
-0.4008,1,0
-0.5844,1,0
0,0,1
-0.5432,1,0
0.7436,0,1
-0.7009,1,0
-0.6583,1,0
0.758,0,1
0.76,1,0
-0.7666,1,0
0.634,0,1
0.5244,0,1
0.56,1,0
0.6678,1,0
0.8004,0,1
0.6777,0,1
0.5175,0,1
-0.6507,1,0
-0.5952,1,0
0.4701,0,1
0.484,0,1
-0.4598,0,1
-0.5718,1,0
0,0,1
0,0,1
0,0,1
-0.5547,1,0
-0.5012,0,1
0.4672,1,0
-0.8205,1,0
-0.5178,1,0
0.6452,0,1
0.4728,0,1
0.5059,0,1
0.4679,0,1
-0.4226,1,0
-0.5878,1,0
0.411,0,1
-0.6122,1,0
-0.4126,1,0
0.6891,1,0
0.7262,0,1
0.4343,1,0
0.526,1,0
-0.4002,1,0
0.5174,1,0
-0.7173,0,1
-0.4926,1,0
0.5786,0,1
0.501,0,1
0.5595,0,1
0.5379,0,1
-0.4732,1,0
-0.3842,1,0
0.5574,1,0
-0.7436,1,0
-0.3597,0,1
0.6898,0,1
-0.5119,1,0
-0.6675,1,0
0.7672,1,0
-0.5345,1,0
0.6274,0,1
0.6234,0,1
0.5006,0,1
-0.5266,1,0
-0.5255,1,0
0.6581,0,1
0.5598,0,1
-0.5607,1,0
-0.4583,1,0
0.6346,0,1
0.618,1,0
-0.6181,1,0
0,1,0
0.7023,0,1
0.8194,1,0
-0.7045,0,1
0.7958,0,1
0.5997,0,1
0.5178,0,1
0.6104,0,1
0.5443,0,1
-0.4222,0,1
0.4778,0,1
-0.418,1,0
0.6243,0,1
-0.389,1,0
0.5188,1,0
0.4837,1,0
0.6368,0,1
0.5352,1,0
0.7671,0,1
-0.5736,1,0
0.4521,1,0
0.5259,0,1
-0.6854,1,0
-0.7009,1,0
0.5722,0,1
0.6761,0,1
-0.6007,1,0
-0.4182,1,0
-0.5526,0,1
0.8006,0,1
0,0,1
0,1,0
0.5218,1,0
0.5002,0,1
0.4722,0,1
0.451,0,1
-0.5251,1,0
-0.4741,0,1
-0.5782,0,1
0,0,1
0.4218,1,0
-0.3509,0,1
-0.6257,1,0
0.4594,1,0
-0.6596,1,0
-0.7617,0,1
-0.7843,0,1
0.5763,0,1
0,0,1
-0.6401,1,0
-0.4844,1,0
0.5591,0,1
-0.705,1,0
0.5258,1,0
-0.6438,1,0
0,0,1
0.6873,1,0
-0.5592,1,0
0.4345,1,0
-0.5727,1,0
-0.8575,0,1
-0.7796,1,0
0.6737,0,1
-0.7383,0,1
-0.5614,0,1
-0.6878,0,1
-0.5508,1,0
-0.5248,1,0
-0.6671,1,0
-0.5907,1,0
-0.662,0,1
0.5935,0,1
-0.5718,1,0
-0.7111,1,0
0.6015,1,0
0.7623,1,0
0.5597,0,1
0.5181,0,1
0.6836,0,1
-0.5842,1,0
0.7037,1,0
0.6566,0,1
-0.6665,0,1
-0.7176,1,0
-0.6193,1,0
0.5168,0,1
0.769,1,0
0,1,0
0.6336,1,0
0.5871,0,1
-0.6944,1,0
0.7355,0,1
0.5158,0,1
0.5268,0,1
0.5561,0,1
0.5508,0,1
0.4707,0,1
0.4949,0,1
0.5116,0,1
0.4074,1,0
0.5408,0,1
-0.8058,1,0
-0.6342,1,0
-0.5176,1,0
0.6053,0,1
-0.6792,1,0
0.5689,0,1
0.7265,1,0
-0.8172,1,0
0.7507,0,1
-0.5674,1,0
0.5435,1,0
0.5727,0,1
0.5345,0,1
0.4528,1,0
0.546,1,0
0.5761,0,1
0.6402,0,1
