RT,dark,bright
0,1,0
0.6962,1,0
-0.5176,1,0
0.5633,0,1
0.5771,0,1
0,0,1
-0.4448,0,1
-0.6272,1,0
0.6635,1,0
0.6452,0,1
-0.5784,1,0
-0.6285,1,0
-0.5646,1,0
0.3941,0,1
0.5628,1,0
0.6449,1,0
-0.5796,1,0
0.5627,1,0
-0.5332,0,1
-0.5781,1,0
0.5124,0,1
-0.5614,0,1
-0.5321,0,1
0.7082,0,1
-0.7757,1,0
0.6797,1,0
-0.5417,1,0
-0.4495,1,0
-0.4252,0,1
0.7173,0,1
-0.5798,1,0
-0.8124,1,0
-0.7345,1,0
0.8483,1,0
0.6623,0,1
0.6443,0,1
0.6979,0,1
-0.4978,1,0
-0.6494,1,0
0.7445,0,1
-0.504,0,1
0.5594,1,0
-0.5262,1,0
0.6628,0,1
-0.5656,1,0
0.7657,1,0
-0.7276,1,0
-0.7436,0,1
-0.7623,1,0
0.6998,0,1
0,0,1
0,0,1
0.5603,0,1
-0.4939,0,1
-0.4942,0,1
0.5186,0,1
0.4293,0,1
-0.5444,1,0
-0.5467,0,1
0.4423,1,0
0.4952,1,0
0,1,0
0.3796,0,1
0.6271,1,0
-0.5462,0,1
0,1,0
0,1,0
0,0,1
0,1,0
0.7442,1,0
0.4781,0,1
0.5768,0,1
-0.5639,1,0
0.5269,1,0
-0.5463,0,1
0.6443,0,1
0,0,1
-0.5568,1,0
-0.6789,1,0
-0.7447,0,1
0.7116,0,1
-0.6448,0,1
-0.716,1,0
0,0,1
-0.8247,0,1
0,0,1
-0.4452,1,0
-0.5313,0,1
-0.4455,1,0
0.7613,1,0
-0.5417,1,0
0.7259,0,1
0.6861,0,1
0,0,1
-0.5736,0,1
-0.6424,1,0
-0.5449,1,0
0,0,1
-0.5603,1,0
-0.5081,1,0
0.7422,1,0
0.5578,0,1
-0.4743,1,0
-0.5478,1,0
0.6597,1,0
0.6777,1,0
-0.5942,0,1
-0.6589,1,0
0.8251,0,1
0.6828,0,1
-0.8178,0,1
-0.6924,0,1
-0.5945,1,0
-0.811,1,0
-0.7272,1,0
-0.8586,1,0
-0.6829,0,1
0.743,0,1
-0.6444,1,0
-0.4087,1,0
-0.5259,1,0
-0.4111,1,0
-0.5593,0,1
0.5744,0,1
0,0,1
0.7105,1,0
-0.5764,1,0
-0.7764,0,1
-0.5271,0,1
-0.4106,1,0
-0.3906,1,0
-0.4588,0,1
-0.3979,1,0
-0.6262,1,0
-0.7395,0,1
0,1,0
0,0,1
0.6944,0,1
0.4579,0,1
0.4764,0,1
-0.4572,0,1
0.3609,0,1
0.7928,0,1
0.4396,0,1
-0.6798,1,0
-0.3918,0,1
-0.6242,1,0
-0.411,1,0
0.3429,1,0
-0.3832,0,1
-0.5261,1,0
-0.4841,1,0
-0.441,1,0
0.797,0,1
-0.6109,0,1
-0.4973,1,0
-0.4586,1,0
-0.3922,0,1
-0.5402,1,0
-0.6098,1,0
0.6331,0,1
0.6105,0,1
-0.6931,0,1
0.4965,1,0
0.6905,0,1
-0.843,0,1
-0.4576,0,1
-0.4949,1,0
-0.4149,0,1
0,1,0
-0.5921,1,0
-0.5939,1,0
-0.6259,0,1
0.5247,0,1
0,0,1
0.545,0,1
-0.4794,1,0
0.5176,1,0
0.5699,0,1
-0.828,1,0
0.4163,1,0
0.5889,1,0
0.5257,0,1
-0.7424,1,0
-0.7231,1,0
0.5611,1,0
-0.6432,1,0
0.5574,0,1
-0.4608,1,0
0.6771,0,1
-0.8282,0,1
-0.6764,0,1
0.4898,0,1
-0.4443,1,0
0.4616,1,0
-0.5119,1,0
-0.4973,1,0
-0.6324,0,1
-0.6094,0,1
-0.674,1,0
-0.5943,1,0
-0.5907,1,0
-0.4308,1,0
-0.5465,0,1
-0.692,0,1
-0.8327,0,1
-0.5576,1,0
-0.6746,1,0
-0.527,0,1
0.5436,0,1
-0.4763,1,0
-0.4777,1,0
-0.66,0,1
-0.5563,1,0
-0.5419,1,0
-0.458,1,0
0.6263,0,1
0.5113,1,0
0.5589,0,1
0.5442,0,1
0.6578,0,1
0.4627,0,1
0.6384,0,1
0.6243,0,1
0.6212,0,1
0.3546,0,1
-0.4935,1,0
-0.6152,0,1
0.4521,1,0
-0.6406,1,0
0.6098,1,0
0.4899,0,1
-0.5398,1,0
-0.6154,0,1
0.6511,1,0
-0.4425,1,0
-0.4232,0,1
-0.5131,1,0
-0.3918,1,0
-0.7834,0,1
0.5912,0,1
0.6687,1,0
-0.5939,1,0
-0.5763,0,1
0.6782,0,1
-0.5751,0,1
-0.5768,1,0
-0.4954,1,0
0.4764,0,1
0.3954,0,1
-0.4948,0,1
0,1,0
-0.4653,0,1
-0.4926,0,1
0.6401,0,1
0.5792,1,0
0.5434,0,1
-0.5911,1,0
0.7318,1,0
-0.6766,1,0
0.5933,0,1
0.6057,0,1
-0.7423,0,1
-0.4848,0,1
-0.4724,1,0
-0.4897,1,0
0.4941,0,1
-0.5893,1,0
0.521,1,0
-0.5146,1,0
0.4751,0,1
-0.6766,1,0
0.5306,1,0
-0.5941,1,0
-0.3933,0,1
0.5315,0,1
0.3747,0,1
0.6107,0,1
0.559,0,1
-0.661,1,0
-0.6311,1,0
-0.6426,1,0
-0.6913,0,1
