RT,dark,bright
-0.7149,1,0
-0.7344,1,0
0.6335,0,1
0.796,0,1
1.0711,0,1
-0.6868,1,0
0.7347,1,0
0.5837,0,1
-0.509,1,0
-0.906,1,0
-0.6289,1,0
0.6385,0,1
-0.6638,1,0
-1.0134,1,0
-0.8319,1,0
-0.5322,1,0
0.6951,0,1
-0.6372,1,0
0.4817,0,1
-0.7183,0,1
0.8889,0,1
0.7831,0,1
-0.6658,1,0
-1.4074,1,0
-0.6926,1,0
-0.6107,1,0
0.689,0,1
0.8821,0,1
-0.821,1,0
0.9622,1,0
-0.7166,1,0
0.8883,1,0
0.8965,0,1
0.6019,0,1
0.7023,0,1
-1.1846,1,0
-0.7462,1,0
0.6798,0,1
-0.8364,0,1
-1.2773,1,0
-0.8138,1,0
-0.8547,0,1
-0.8384,1,0
-1.3841,1,0
-0.8683,1,0
0.7481,0,1
-1.0359,1,0
0.7658,0,1
0.6504,0,1
0.5625,0,1
0.5699,0,1
0.5623,0,1
0.7297,0,1
0.5001,0,1
0.5721,0,1
-0.8038,1,0
0.764,0,1
-0.8315,1,0
0.5669,1,0
-0.8587,1,0
0.6944,0,1
-0.8993,1,0
0.5795,0,1
-0.5846,1,0
0.4281,1,0
1.1931,0,1
-0.7959,1,0
-0.9199,1,0
0.6142,0,1
0.5396,0,1
0.4145,1,0
0.9545,1,0
0.7118,0,1
0.801,0,1
-0.729,1,0
-0.6482,1,0
-1.1483,0,1
0.6965,0,1
0.5535,0,1
0.9833,0,1
1.0449,0,1
0.5113,0,1
-0.5807,1,0
-0.5343,0,1
-0.5132,1,0
-0.4911,1,0
0.5823,1,0
0.3937,0,1
0.6031,0,1
0.5122,0,1
-0.7549,0,1
-0.4119,1,0
-0.5225,1,0
-0.7469,0,1
-0.5715,1,0
-0.4646,1,0
-0.9545,1,0
0.5789,0,1
-0.6187,1,0
-0.4742,1,0
-0.5209,1,0
-0.7131,1,0
-0.6158,0,1
-0.5297,1,0
0.5119,0,1
0.3836,0,1
0.5016,0,1
0.4124,0,1
-0.8594,1,0
-0.3826,1,0
-0.5933,1,0
1.0512,1,0
0.795,0,1
0.643,0,1
-0.6834,1,0
-0.5142,1,0
-0.6138,1,0
-0.5093,1,0
0.7864,0,1
0.7962,0,1
0.6202,0,1
-0.9075,1,0
-0.7643,1,0
0.9965,0,1
0.5967,0,1
-0.6688,1,0
-0.6815,1,0
0.4818,0,1
-0.7102,1,0
-0.4322,1,0
-0.5497,1,0
-0.7122,0,1
-0.763,1,0
-0.6798,0,1
-0.6748,0,1
0.5147,0,1
-1.1012,0,1
0.9012,0,1
0.5403,0,1
0.8644,0,1
0.6827,0,1
-0.4829,1,0
-0.8964,0,1
-0.6326,1,0
-0.6334,1,0
0.8827,0,1
-0.4855,1,0
-0.6009,0,1
-0.6407,1,0
-0.5974,1,0
1.1441,0,1
-0.6433,1,0
0.6933,1,0
0.5809,0,1
-0.6809,0,1
-1.0094,1,0
-0.4644,1,0
0.8482,0,1
0.6742,0,1
0.5635,0,1
-0.4764,1,0
-0.4588,1,0
0.5509,0,1
0.8326,0,1
-0.5424,0,1
-0.6808,1,0
0.7496,0,1
0.5483,0,1
0.5508,0,1
-0.6416,1,0
0.5817,0,1
-0.6426,1,0
-0.4318,1,0
0.596,1,0
0.5155,0,1
0.5432,0,1
0.6528,0,1
-0.6608,0,1
-0.5125,1,0
-0.5635,1,0
-0.4801,0,1
-0.5929,1,0
-0.5636,1,0
-0.6463,1,0
0.7169,0,1
-0.7094,1,0
-0.6117,1,0
-0.6473,1,0
-0.7017,1,0
-0.5795,0,1
-0.5979,1,0
0.5621,0,1
0.9284,0,1
-0.8304,0,1
0.7237,0,1
-0.58,1,0
-0.5617,1,0
-0.5793,1,0
-0.7803,1,0
0.8063,0,1
1.3651,0,1
-0.6869,1,0
-0.6499,1,0
-0.5873,1,0
-0.5646,1,0
0.6534,0,1
1.1039,0,1
0.63,0,1
-0.4773,1,0
-0.6997,1,0
0.7834,0,1
0.7635,0,1
-0.7288,1,0
-0.7161,1,0
0.6115,0,1
-1.0798,1,0
-0.623,1,0
-0.6506,1,0
0.4694,0,1
-0.4458,1,0
0.8489,0,1
0.73,0,1
0.5384,0,1
0.5114,0,1
-1.2945,0,1
0.6141,0,1
0.9983,0,1
0.8651,0,1
-0.4824,1,0
0.7088,0,1
0.7785,1,0
-0.8049,1,0
-0.5966,1,0
0.6464,0,1
-0.5156,1,0
0.4491,0,1
0.9798,1,0
-0.6032,1,0
0.9573,0,1
-0.8122,1,0
-0.8473,1,0
0.7642,0,1
0.6609,0,1
0.7294,1,0
-0.696,1,0
0.7517,0,1
-0.7353,0,1
0.6495,0,1
-0.696,1,0
0.6097,0,1
0.6807,0,1
0.7113,0,1
-0.7599,1,0
0.4321,0,1
-1.3814,0,1
0.6959,0,1
0.6654,1,0
0.6524,0,1
-0.642,1,0
-0.6501,1,0
0.5782,1,0
0.5279,0,1
0.5503,0,1
0.5849,0,1
0.6168,0,1
-0.576,1,0
-0.6338,1,0
-0.8122,0,1
-0.7597,1,0
-0.744,1,0
-1.3676,1,0
0.7854,0,1
-0.7106,1,0
-1.2141,1,0
0.8597,1,0
-1.2552,1,0
0.7392,0,1
-0.9034,1,0
0.9147,0,1
0.8338,0,1
0.9954,0,1
0.5922,0,1
-0.6739,1,0
-1.0832,1,0
-0.8843,1,0
0.6419,1,0
0.7391,0,1
0.5976,0,1
-1.3188,1,0
-0.778,1,0
-0.6213,1,0
-0.6713,1,0
-0.8287,0,1
0.7181,0,1
0.9159,0,1
-0.7145,1,0
-0.695,1,0
0.6497,0,1
1.1249,0,1
-0.5764,1,0
-0.5791,1,0
0.6503,0,1
-0.6514,1,0
-0.5452,1,0
-0.9439,1,0
-0.5794,0,1
-0.9032,1,0
1.065,0,1
0.6808,0,1
0.6944,0,1
0.5303,0,1
-0.5763,0,1
0.5588,0,1
0.4787,0,1
0.559,0,1
-0.9957,1,0
0.6282,0,1
-0.7329,1,0
-0.6293,1,0
-0.5989,1,0
0.8272,0,1
-0.6282,1,0
0.6476,0,1
-0.5855,1,0
-0.5305,1,0
0.7429,0,1
-0.5986,1,0
-1.1611,1,0
-0.9323,0,1
-0.5125,0,1
-0.8984,1,0
0.9101,1,0
0.7555,0,1
0.6623,0,1
0.9822,0,1
-0.9282,1,0
-0.5462,1,0
0.8454,0,1
0.745,0,1
0.8091,0,1
0.8109,1,0
0.6447,0,1
0.8763,0,1
-1.3182,1,0
0.8626,0,1
