RT,dark,bright
-0.9169,1,0
-0.9346,1,0
1.1355,1,0
0.7273,0,1
1.0181,0,1
0.668,0,1
0.7913,0,1
-0.585,1,0
-0.9007,1,0
1.6173,0,1
-0.9592,1,0
1.0189,1,0
-0.9729,1,0
0.7332,0,1
-1.1022,1,0
-0.7051,1,0
0.7198,1,0
0.7021,0,1
0.7521,1,0
0.6848,0,1
0.7347,0,1
0.6513,0,1
0.6339,0,1
1.0684,1,0
0.8243,1,0
-0.7541,1,0
0.671,1,0
0.6872,0,1
0.7217,0,1
-0.7034,1,0
-0.5583,1,0
-0.7386,1,0
-1.008,1,0
0.8242,0,1
1.602,0,1
-1.4513,1,0
1.6268,0,1
1.2046,0,1
-1.4075,1,0
-1.3176,1,0
0.7605,0,1
-0.9508,1,0
-1.1011,1,0
0.6515,0,1
-1.1682,1,0
1.5582,0,1
0.6104,0,1
0.6334,0,1
0.839,0,1
0.5005,0,1
0.9032,0,1
0.9576,0,1
1.417,0,1
1.1898,1,0
0.7206,0,1
0.9746,1,0
-0.659,1,0
-0.6166,1,0
0.618,0,1
-0.5838,1,0
-1.0679,0,1
-0.6043,1,0
-0.7006,1,0
1.135,0,1
-0.4941,1,0
-1.0935,1,0
1.018,0,1
0.8076,0,1
-1.1383,1,0
-1.0077,1,0
1.0262,0,1
1.0667,0,1
0.8209,0,1
-1.0064,1,0
1.0416,1,0
1.7679,0,1
0.9005,0,1
0.6735,0,1
-1.7515,1,0
1.0516,0,1
1.018,0,1
0.9526,0,1
1.6517,1,0
0.7422,0,1
-0.6024,1,0
-0.6366,1,0
-0.7333,1,0
-0.572,0,1
0.7362,0,1
0.7164,0,1
0.701,0,1
-1.434,1,0
-0.7846,1,0
0.8559,0,1
0.7208,1,0
-0.8349,1,0
0.6018,1,0
0.735,0,1
0.8578,1,0
0.7866,1,0
-0.9576,1,0
-0.6903,1,0
-0.7539,0,1
-0.5995,1,0
1.0259,0,1
1.3781,0,1
1.2222,0,1
