RT,dark,bright
-0.4668,1,0
0.6994,1,0
0.8599,1,0
0,0,1
0.4818,0,1
0.6877,0,1
0.7475,1,0
0.8802,1,0
0.7676,0,1
-0.5696,1,0
-0.6782,1,0
-0.7593,1,0
0.63,0,1
0.7502,1,0
0.6752,1,0
-0.8135,1,0
-0.5036,1,0
0.6137,0,1
0.6786,1,0
0.7336,0,1
0.6271,0,1
0.6888,0,1
0.6734,0,1
-0.5703,1,0
-0.5466,1,0
-0.5688,1,0
0.5948,1,0
0,0,1
-0.5566,0,1
0.5066,1,0
-0.5422,1,0
-0.691,1,0
-0.5782,1,0
0.6939,0,1
0.6122,0,1
0,0,1
-0.5575,1,0
-0.7662,0,1
-0.5837,0,1
-0.5707,1,0
-0.6996,1,0
0.6953,0,1
-0.6323,1,0
-0.7211,1,0
0,1,0
0.7695,0,1
0.651,1,0
-0.6655,0,1
0.6907,0,1
0.6802,0,1
0.5524,0,1
0.6738,0,1
0.5762,0,1
0.5568,0,1
0.5895,0,1
-0.8419,1,0
0,0,1
-0.605,1,0
0.6607,1,0
0.5779,1,0
0.7463,0,1
-0.6646,1,0
0.6026,0,1
-0.62,1,0
0,1,0
0.5785,0,1
0,1,0
-0.6386,1,0
-0.5838,0,1
-0.727,0,1
0.6493,1,0
0.6115,1,0
0.6545,0,1
0.6821,0,1
0.6556,0,1
0.7387,1,0
-0.6507,1,0
0.78,0,1
0.8463,0,1
0.5518,0,1
-0.5374,1,0
0.6578,0,1
0.6811,0,1
-0.6391,0,1
-0.6096,1,0
0.7146,0,1
-0.7475,1,0
0,1,0
0.6118,1,0
0.5976,0,1
0.5418,0,1
0.5824,0,1
0.535,0,1
0.6486,1,0
-0.5697,1,0
-0.7057,0,1
-0.7153,1,0
-0.4054,1,0
-0.7046,1,0
0.7292,0,1
-0.7,1,0
-0.6507,1,0
-0.8316,1,0
0,1,0
0.6728,0,1
-0.5467,1,0
0.6787,0,1
-0.6148,0,1
0.766,0,1
0.6863,0,1
-0.7625,1,0
0,1,0
-0.8083,1,0
-0.8451,1,0
0,0,1
0.8035,0,1
-0.5535,1,0
-0.577,1,0
0,1,0
-0.4922,1,0
0.8238,0,1
0.7772,0,1
-0.6006,0,1
-0.8349,1,0
-0.7945,1,0
0.7309,0,1
0.801,0,1
-0.6875,1,0
-0.6991,1,0
0.6907,0,1
0.7399,1,0
-0.6818,1,0
-0.6447,1,0
0,0,1
-0.6726,1,0
0,0,1
-0.5836,0,1
0.8265,0,1
0.6083,0,1
0.505,0,1
0,0,1
0.6082,0,1
0.6388,0,1
-0.4725,1,0
0.6265,0,1
-0.6449,1,0
0.6218,1,0
0.8335,1,0
0.6184,0,1
-0.5163,1,0
0.5515,0,1
-0.7534,1,0
-0.5904,1,0
0.6205,0,1
-0.5423,1,0
-0.6524,1,0
0.6524,0,1
-0.6009,0,1
0,1,0
-0.5214,1,0
0.778,0,1
0.6242,0,1
-0.8454,0,1
-0.631,1,0
-0.6021,1,0
-0.6804,0,1
-0.571,0,1
0,0,1
-0.5217,1,0
0.6095,0,1
-0.4892,0,1
-0.6759,0,1
0.4694,1,0
0.6149,0,1
0.5959,1,0
0.5399,1,0
0.589,1,0
-0.407,0,1
0.584,0,1
0.5414,0,1
0.68,0,1
-0.6179,1,0
-0.4653,1,0
0.6674,0,1
0.5348,1,0
0.5606,1,0
-0.5943,1,0
0.6572,0,1
0,1,0
-0.6204,1,0
0.7059,1,0
0,1,0
0.8665,0,1
-0.5419,1,0
0.6569,0,1
0,0,1
-0.6268,0,1
-0.5721,0,1
-0.8206,1,0
-0.5158,1,0
0.6329,1,0
-0.7605,1,0
-0.6417,0,1
0.7449,0,1
-0.5422,1,0
-0.7206,1,0
-0.5362,1,0
-0.5496,1,0
0.6621,0,1
0.8321,0,1
-0.8393,0,1
0.6339,1,0
0,1,0
-0.7265,0,1
-0.5608,0,1
-0.5667,1,0
-0.4938,1,0
0.5463,0,1
-0.5637,1,0
-0.6123,1,0
-0.5908,1,0
-0.6878,0,1
-0.5896,1,0
0.5551,0,1
0.7485,0,1
0.5837,0,1
0.6937,0,1
0.7237,0,1
0.6323,0,1
-0.5307,0,1
0.858,0,1
0.7958,1,0
0.8687,0,1
-0.4873,1,0
-0.7271,1,0
-0.4968,1,0
0.7397,0,1
0.7727,1,0
0.4511,0,1
-0.5754,1,0
-0.7103,1,0
0.6503,0,1
0.7407,1,0
0.7876,1,0
0.5717,0,1
0.8509,0,1
0.4461,1,0
-0.5346,1,0
0.7477,0,1
0.7368,0,1
0.6629,0,1
-0.6425,1,0
-0.64,1,0
0.5903,0,1
0.5656,0,1
0.549,0,1
0.7668,1,0
-0.5663,0,1
0.7422,0,1
0.5273,0,1
0.6756,1,0
0.5306,0,1
0.5486,1,0
0.6602,1,0
0.6082,1,0
0.5604,0,1
0.7028,0,1
-0.7095,0,1
0.7033,0,1
-0.6818,1,0
0.8259,1,0
0.6332,0,1
-0.6259,1,0
-0.5694,1,0
0.812,1,0
0.6329,0,1
0.5366,1,0
0,1,0
-0.594,1,0
0.8632,1,0
0.6876,0,1
-0.8745,1,0
0.6025,0,1
0.6995,0,1
0.6303,0,1
-0.8447,0,1
-0.8622,1,0
-0.4793,1,0
-0.5717,1,0
-0.4986,1,0
-0.5276,0,1
-0.7161,0,1
0,1,0
-0.7277,1,0
-0.6565,1,0
0.8516,1,0
0.8488,0,1
0.8273,0,1
0.5402,0,1
-0.7095,1,0
-0.5044,1,0
0.7694,0,1
0.5356,0,1
0.576,1,0
-0.7085,1,0
0.7179,0,1
-0.603,1,0
0.6365,1,0
-0.8306,1,0
0.7238,0,1
0.518,1,0
0.5546,0,1
0.6356,0,1
0.5604,0,1
0.7661,0,1
0.6267,0,1
0.6425,0,1
0.5716,0,1
0.511,0,1
0.856,1,0
0,0,1
-0.8789,1,0
-0.5137,1,0
-0.7371,1,0
0.7149,0,1
-0.5609,1,0
-0.7713,0,1
-0.6155,1,0
-0.5655,1,0
-0.6118,0,1
0,1,0
-0.8454,1,0
-0.6482,0,1
-0.5391,0,1
-0.5664,1,0
-0.5395,1,0
0.6792,0,1
0.6682,0,1
-0.6668,0,1
-0.7114,1,0
-0.5154,1,0
0.6969,0,1
0.6254,0,1
-0.7461,0,1
0.8149,1,0
0,0,1
0,0,1
0.579,0,1
0.5348,1,0
0.6056,0,1
