RT,dark,bright
-0.4555,1,0
-0.6343,1,0
0.4743,1,0
0.5745,0,1
-0.421,0,1
0.7284,0,1
-0.624,0,1
-0.5562,1,0
-0.4556,1,0
-0.778,0,1
-0.5541,1,0
0,1,0
-0.7032,1,0
0.6547,0,1
-0.661,1,0
-0.8573,1,0
-0.7224,1,0
-0.4855,1,0
0.5287,0,1
0.5805,1,0
0.6589,0,1
0.5733,0,1
0.7476,0,1
0.5719,0,1
0.6216,1,0
0.5928,1,0
0,1,0
0.6996,1,0
0.684,0,1
-0.4597,0,1
-0.4222,1,0
-0.5567,1,0
-0.4739,1,0
-0.6591,1,0
0.5298,0,1
-0.4879,0,1
0.6585,0,1
-0.5397,1,0
-0.5761,1,0
0.4969,0,1
0,0,1
0.6478,1,0
-0.6255,1,0
-0.7198,0,1
-0.5113,1,0
-0.4883,1,0
-0.4942,1,0
0.4448,0,1
0.602,1,0
-0.5257,0,1
0.7612,0,1
0.457,0,1
0.5112,0,1
0.5739,0,1
0.5534,0,1
-0.5878,0,1
0,0,1
-0.6931,1,0
-0.5878,0,1
-0.5863,1,0
-0.6577,1,0
-0.4415,1,0
-0.6096,0,1
-0.6638,1,0
-0.5724,0,1
0.6013,1,0
0.6321,1,0
0.6687,0,1
0.6084,1,0
0.7227,1,0
0.8405,0,1
0.6582,0,1
0,1,0
0.5361,1,0
0.543,0,1
0.5589,0,1
0.8265,0,1
-0.6567,1,0
0,1,0
-0.7417,0,1
0.5104,0,1
-0.5562,0,1
0.4596,1,0
0.5934,0,1
-0.6232,1,0
-0.5394,0,1
-0.3844,1,0
0.493,1,0
0.3983,0,1
-0.4368,0,1
0.6171,0,1
0.5693,0,1
-0.5069,1,0
-0.6907,0,1
-0.5777,1,0
-0.6176,1,0
0.471,1,0
0.5888,0,1
-0.4556,1,0
-0.5989,1,0
-0.6275,1,0
-0.5264,0,1
0.5631,1,0
0.5366,0,1
0.4801,0,1
0.4656,0,1
-0.4013,0,1
0.5696,1,0
-0.7351,1,0
-0.5161,1,0
-0.6489,1,0
-0.7316,0,1
0.6272,0,1
-0.8437,1,0
-0.812,1,0
-0.7321,1,0
-0.7912,1,0
0.599,0,1
0.6242,0,1
0.7069,0,1
0.5645,1,0
-0.6346,1,0
0,0,1
0.5374,0,1
0.5843,1,0
0.6906,1,0
-0.5147,0,1
-0.5648,1,0
0.5768,1,0
0.7286,1,0
0.4689,0,1
0.5203,1,0
0.6397,0,1
0.6263,0,1
0.6768,0,1
-0.5546,0,1
-0.6544,0,1
0,0,1
0.5309,0,1
0.5437,0,1
0.6337,1,0
0.8152,0,1
-0.5855,1,0
-0.756,1,0
-0.7545,1,0
0.787,0,1
0.7129,1,0
0,0,1
-0.7304,1,0
-0.5579,1,0
0.7073,0,1
-0.7431,1,0
-0.6238,1,0
0.4811,0,1
0,0,1
-0.5818,1,0
-0.4647,1,0
0.6302,0,1
-0.6078,0,1
-0.7403,0,1
-0.6914,1,0
-0.7239,1,0
-0.812,0,1
0.6096,0,1
0.64,0,1
-0.8278,1,0
0,0,1
0.7079,0,1
-0.7627,0,1
-0.7024,1,0
0.8501,0,1
-0.7008,1,0
-0.5678,1,0
-0.5924,1,0
-0.6957,0,1
0.594,0,1
0.5537,0,1
0.5947,0,1
0,1,0
-0.5418,1,0
0.7393,0,1
0.573,1,0
-0.7124,1,0
-0.5114,1,0
0.562,0,1
-0.6169,1,0
-0.4949,1,0
0.551,1,0
-0.7832,1,0
0.5105,0,1
0.6833,1,0
0.6778,0,1
0.6654,0,1
0.6259,0,1
0.5982,0,1
-0.4587,1,0
-0.5861,1,0
-0.6298,1,0
-0.5814,1,0
0.8227,0,1
0.7676,0,1
-0.8142,1,0
0.6883,1,0
-0.6655,1,0
0.6928,1,0
0,0,1
0.564,0,1
0.645,0,1
0.5804,1,0
0.597,1,0
0.5449,0,1
0.579,0,1
0.7971,1,0
0.7998,1,0
0.7961,0,1
-0.6128,1,0
-0.6029,1,0
-0.563,1,0
0.6488,0,1
-0.6665,1,0
0.6607,0,1
0,0,1
0.609,0,1
0.6327,0,1
-0.6879,0,1
0.6198,0,1
0.7448,0,1
0.6167,0,1
-0.5137,1,0
0.7177,0,1
-0.6314,1,0
-0.7624,1,0
-0.7958,1,0
0,0,1
-0.5885,1,0
-0.4898,0,1
-0.4044,1,0
-0.42,1,0
-0.5151,0,1
-0.4399,1,0
0.6544,1,0
0.6504,0,1
0.7707,0,1
-0.7013,1,0
0.6469,1,0
0.7303,0,1
0.6471,0,1
-0.6191,0,1
-0.5536,1,0
0,1,0
-0.6931,0,1
0.5777,0,1
-0.5287,0,1
0.6664,1,0
0.6914,0,1
0.6308,0,1
-0.703,0,1
-0.5664,1,0
-0.7485,0,1
-0.4733,1,0
0,1,0
-0.7072,1,0
0.6467,0,1
0.6358,0,1
0.6034,0,1
0.7085,0,1
-0.7769,1,0
-0.6426,1,0
0.6682,0,1
-0.6047,1,0
-0.5212,1,0
0.7432,1,0
0,0,1
-0.5545,1,0
-0.7053,1,0
-0.7179,1,0
0.7072,1,0
0.8255,0,1
-0.7438,1,0
0.6451,0,1
-0.6002,0,1
-0.5351,0,1
-0.5844,0,1
-0.4857,1,0
-0.5349,1,0
-0.4973,1,0
0.6159,1,0
-0.6473,0,1
0.5962,0,1
-0.6021,1,0
-0.5923,1,0
-0.5029,1,0
-0.5108,1,0
0.6233,0,1
0.4673,0,1
0.6366,0,1
-0.3933,1,0
-0.6766,1,0
0.5267,0,1
-0.5244,0,1
-0.618,1,0
-0.5625,1,0
-0.6091,0,1
-0.6139,1,0
-0.6278,1,0
-0.6089,1,0
0.52,0,1
-0.4888,1,0
0.5705,0,1
0,0,1
-0.6061,0,1
0.782,0,1
0.53,0,1
0.6038,0,1
0.5566,0,1
0.5319,0,1
-0.6531,1,0
-0.5902,0,1
-0.5505,1,0
-0.6206,1,0
-0.4959,1,0
-0.5152,0,1
-0.4686,1,0
0.5142,0,1
-0.5425,1,0
-0.8136,1,0
0.6429,0,1
-0.6613,1,0
-0.6788,1,0
0.7012,0,1
0.5592,0,1
-0.7797,1,0
-0.5337,1,0
0.7039,0,1
0.6155,0,1
-0.7052,0,1
-0.5645,1,0
-0.6131,1,0
0.7893,0,1
-0.7217,0,1
0.6342,0,1
-0.7433,1,0
0.6214,0,1
-0.8387,0,1
-0.6022,0,1
-0.5893,1,0
0.5001,0,1
