RT,dark,bright
-2.0256,1,0
-3.2744,1,0
1.1677,1,0
1.1749,0,1
1.3404,0,1
1.1122,0,1
1.1542,0,1
-1.226,1,0
2.0749,1,0
1.874,0,1
2.3193,1,0
-1.9418,1,0
-2.1084,1,0
0.9083,0,1
-1.0905,1,0
2.6129,1,0
3.0584,1,0
0.9509,1,0
1.0909,0,1
-2.3756,1,0
1.2735,0,1
2.1238,0,1
3.224,0,1
1.302,0,1
-3.6908,1,0
-2.7411,1,0
3.5287,1,0
-2.2077,1,0
1.0575,0,1
1.5251,0,1
-1.1118,1,0
1.4505,1,0
-1.6257,1,0
-1.7091,1,0
0.9742,0,1
1.2778,0,1
0.9605,0,1
1.1246,1,0
-0.8886,1,0
0.7775,0,1
1.0238,0,1
-0.826,1,0
-0.9061,1,0
0.9238,0,1
-1.5012,1,0
-0.917,1,0
-1.4233,1,0
0.8379,0,1
-1.2238,1,0
0.7359,0,1
0.74,0,1
1.4355,0,1
0.901,0,1
1.1947,0,1
1.034,0,1
0.683,0,1
1.863,0,1
-1.2533,1,0
1.2503,0,1
-1.24,1,0
-2.0802,1,0
-1.3216,1,0
1.2505,0,1
-0.9404,1,0
1.357,0,1
-2.9501,1,0
-1.8826,1,0
-3.6189,0,1
-2.2271,1,0
-1.8862,1,0
1.0404,0,1
1.0703,0,1
-1.7486,1,0
-1.1819,1,0
1.2746,0,1
4.8996,0,1
1.7219,0,1
-1.0236,1,0
-0.8495,1,0
1.4555,0,1
0.9278,0,1
1.0234,0,1
-2.1598,1,0
1.8401,0,1
1.7589,0,1
0.9902,0,1
-1.5245,1,0
1.7066,0,1
-3.0044,1,0
-3.0174,1,0
-2.1171,1,0
0.9855,0,1
1.0008,0,1
1.0752,0,1
1.0755,0,1
-1.1401,1,0
-1.8727,1,0
0.8676,0,1
-1.0833,1,0
-1.4065,1,0
0.6665,1,0
0.933,0,1
0.7735,1,0
-2.1243,1,0
-2.1335,1,0
-1.3161,1,0
1.1169,0,1
-1.1848,1,0
2.3744,0,1
1.7795,0,1
0.851,0,1
1.5026,0,1
-0.924,1,0
-1.908,1,0
-0.8682,1,0
-4,1,0
1.3835,0,1
1.2574,0,1
-0.7671,1,0
1.3744,1,0
-1.0844,1,0
-2.2171,1,0
1.8873,0,1
0.8096,0,1
1.0551,0,1
-0.8081,1,0
-2.2571,1,0
1.0674,0,1
0.8114,0,1
-0.9238,1,0
2.1743,1,0
1.7668,0,1
-0.852,1,0
-2.2902,1,0
-2.2739,1,0
-1.6585,0,1
-0.7668,1,0
-1.9411,0,1
1.2897,0,1
0.9894,0,1
-3.5949,0,1
1.1003,0,1
-2.1676,0,1
-2.638,0,1
3.4548,0,1
-1.6702,1,0
4.5168,0,1
-0.8015,1,0
-1.5229,1,0
-1.1878,1,0
1.9756,0,1
-0.8679,1,0
0.9833,0,1
-0.891,1,0
-1.6088,1,0
1.3834,0,1
-0.8851,1,0
-1.7187,1,0
1.0393,0,1
1.5089,0,1
-3.6876,1,0
-1.2269,1,0
0.7501,0,1
3.5838,0,1
1.8842,0,1
-1.7837,1,0
-2.6466,1,0
1.017,0,1
1.1691,0,1
1.4078,0,1
1.7047,1,0
1.0849,0,1
1.4333,0,1
1.5992,1,0
0.9997,0,1
-1.8166,1,0
-2.4337,1,0
-2.7902,1,0
1.1519,0,1
1.2583,0,1
1.0669,0,1
1.114,0,1
-0.989,1,0
-1.6772,1,0
1.2118,0,1
-2.2399,1,0
-2.1407,1,0
-2.2377,1,0
1.0372,0,1
-1.0745,1,0
-1.1959,1,0
-1.9669,1,0
-1.9548,1,0
0.9627,0,1
-2.0444,1,0
1.1293,0,1
2.7677,0,1
1.4178,0,1
1.1502,0,1
-1.591,1,0
-1.4258,1,0
-1.6898,1,0
-1.39,1,0
2.5005,0,1
-1.2251,0,1
-0.7212,1,0
4.9834,1,0
-1.6997,1,0
-2.396,1,0
-2.4681,0,1
1.1066,0,1
4.4244,0,1
-1.3547,1,0
3.4502,1,0
2.4047,0,1
2.5668,0,1
-1.4286,1,0
2.0395,1,0
2.0021,0,1
-1.4418,1,0
-3.6346,1,0
-3.7858,1,0
1.0575,0,1
-1.7241,1,0
2.3913,0,1
-4.1792,0,1
1.6839,0,1
2.0005,0,1
2.3005,0,1
2.1996,0,1
2.4168,0,1
2.9342,0,1
-1.3698,1,0
2.6544,0,1
-1.4911,1,0
1.789,1,0
-1.3171,1,0
0.8341,0,1
-2.5011,1,0
1.892,0,1
1.7168,1,0
-2.2536,1,0
2.389,0,1
-1.3907,1,0
-1.1553,1,0
1.2832,0,1
1.7504,0,1
-1.6536,1,0
1.6559,1,0
2.4408,0,1
1.3338,0,1
0.7503,0,1
-1.7459,1,0
1.3174,1,0
1.3838,0,1
1.3162,0,1
1.2006,0,1
-2.6755,1,0
0.8172,0,1
1.0387,0,1
0.8683,0,1
1.4119,1,0
0.7844,0,1
-3.3003,1,0
-2.9918,1,0
1.6298,0,1
2.4053,0,1
2.0075,0,1
2.4299,0,1
-3.5674,1,0
-1.6179,1,0
2.0185,0,1
-2.218,1,0
-1.5901,1,0
-4.0834,1,0
1.9013,0,1
3.7247,1,0
-1.9676,1,0
1.2586,1,0
2.0247,1,0
1.1,0,1
2.046,1,0
-1.6495,0,1
0.8616,0,1
-3.5676,0,1
-2.1273,0,1
-2.3176,1,0
-1.6618,1,0
-2.0333,1,0
-3.0433,1,0
1.2837,0,1
1.6187,0,1
-2.0678,1,0
-1.5176,1,0
-2.1386,1,0
2.3535,1,0
-1.9014,0,1
2.1844,0,1
2.0735,0,1
-1.7195,1,0
-4.9083,1,0
1.5736,0,1
1.7406,0,1
-1.257,1,0
-1.8792,1,0
0.89,0,1
2.8359,1,0
-1.5513,1,0
-1.5748,1,0
3.8166,0,1
-1.2665,1,0
1.152,0,1
2.341,0,1
1.3497,0,1
1.1678,0,1
1.1897,0,1
0.7068,0,1
0.7207,0,1
0.8242,0,1
-1.2836,1,0
0.8334,0,1
-2.264,1,0
2.15,1,0
-1.3404,1,0
1.0031,0,1
1.0944,1,0
-2.3463,0,1
0.9011,1,0
-1.3977,1,0
-2.0762,0,1
-1.9953,1,0
-1.5858,1,0
1.6942,0,1
1.084,0,1
-3.1123,1,0
-1.5214,1,0
2.5248,0,1
-2.7316,0,1
0.9763,0,1
-2.5494,1,0
-1.8901,1,0
0.841,0,1
1.041,0,1
1.3556,0,1
-0.9073,1,0
1.0002,0,1
0.7189,0,1
1.4709,0,1
1.3749,1,0
0.8387,0,1
