RT,dark,bright
-0.944,1,0
1.465,1,0
-0.828,1,0
0.828,0,1
1.131,0,1
0.72,0,1
-1.114,0,1
0.646,1,0
-1.328,1,0
0.969,0,1
0.894,0,1
1.232,1,0
-1.866,1,0
1.88,1,0
1.479,0,1
0.7,0,1
0.933,0,1
1.162,0,1
0.661,0,1
1.216,1,0
-0.783,1,0
-1.321,1,0
1.465,0,1
0.932,0,1
1.761,1,0
-0.893,1,0
-0.698,1,0
-0.595,1,0
0.995,0,1
0.812,0,1
1.034,0,1
-1.695,1,0
-1.695,1,0
1.399,0,1
1.696,0,1
1.081,0,1
0.916,0,1
0.814,1,0
0.632,0,1
0.669,0,1
0.78,0,1
0.647,0,1
0.631,0,1
1.212,0,1
1.882,0,1
-0.961,1,0
0.83,0,1
-0.765,1,0
0.997,1,0
-0.811,1,0
0.631,0,1
1.131,0,1
-0.711,1,0
-0.595,1,0
1.278,0,1
-0.702,1,0
-0.532,1,0
-0.732,0,1
0.765,1,0
-0.598,1,0
0.763,0,1
0.881,0,1
0.561,0,1
-1.779,1,0
1.666,1,0
0.929,0,1
0.647,0,1
1.145,0,1
0.761,1,0
0.78,0,1
1.433,0,1
1.595,0,1
0.767,0,1
-0.48,1,0
-0.478,1,0
-0.449,1,0
0.581,0,1
0.6,0,1
0.479,0,1
0.664,0,1
-0.529,1,0
0.845,1,0
0.567,0,1
-0.798,1,0
-0.897,1,0
0.698,0,1
-0.563,1,0
-0.653,1,0
-0.578,1,0
0.647,1,0
-0.581,0,1
-0.759,1,0
0.552,0,1
-0.539,0,1
-0.618,0,1
0.63,0,1
-0.665,1,0
-0.545,1,0
-0.564,1,0
-0.649,1,0
0.718,0,1
0.528,0,1
-0.564,1,0
-0.55,1,0
-0.93,1,0
-0.605,1,0
-0.53,0,1
0.563,0,1
0.579,0,1
-0.818,1,0
0.696,1,0
0.65,0,1
0.546,0,1
-0.653,1,0
-0.565,1,0
0.514,0,1
-0.563,1,0
-0.544,1,0
-0.696,1,0
0.616,0,1
-0.649,1,0
-0.794,0,1
0.665,0,1
-0.618,0,1
0.57,0,1
0.63,0,1
0.45,0,1
0.629,0,1
0.631,0,1
-0.781,1,0
0.83,0,1
1.247,1,0
-0.614,1,0
-0.801,1,0
0.562,0,1
-0.579,1,0
-0.563,0,1
-0.629,1,0
-0.833,1,0
-0.635,0,1
0.722,1,0
-0.533,1,0
0.812,0,1
0.838,0,1
0.592,1,0
1.12,1,0
0.633,0,1
0.6,0,1
0.514,0,1
-0.864,1,0
0.72,1,0
0.63,0,1
0.563,0,1
0.579,0,1
-1.028,1,0
0.936,0,1
0.515,0,1
1.018,0,1
-0.881,1,0
0.513,0,1
-0.528,1,0
-0.48,1,0
-0.984,1,0
1.013,0,1
0.947,0,1
0.566,0,1
0.633,0,1
-0.68,1,0
1.675,1,0
0.613,0,1
1.167,1,0
-0.562,1,0
-0.596,1,0
0.618,0,1
-0.632,1,0
-0.517,1,0
-0.562,1,0
-0.68,1,0
1.013,0,1
-0.665,1,0
-0.797,0,1
0.699,0,1
-0.783,0,1
0.646,0,1
0.695,1,0
-0.687,1,0
-0.661,1,0
-0.567,1,0
0.831,0,1
0.765,0,1
0.814,1,0
1.012,1,0
-0.587,1,0
0.602,1,0
0.762,0,1
0.594,0,1
0.552,0,1
0.463,1,0
-0.569,1,0
0.644,0,1
0.43,0,1
-0.682,1,0
-0.547,1,0
0.533,0,1
-0.598,1,0
0.603,1,0
-0.576,1,0
0.561,0,1
0.715,1,0
0.413,0,1
0.502,0,1
0.563,0,1
0.55,0,1
0.484,0,1
0.467,0,1
0.398,0,1
0.48,0,1
0.479,1,0
0.482,0,1
0.545,1,0
0.468,1,0
-0.612,1,0
0.57,0,1
-0.548,1,0
-0.83,0,1
-0.745,1,0
-0.945,1,0
1.145,0,1
-1.499,1,0
1.632,1,0
1.111,0,1
0.615,0,1
0.948,1,0
0.697,1,0
0.615,0,1
0.446,0,1
0.585,0,1
0.579,1,0
0.667,1,0
0.563,0,1
0.596,0,1
0.515,0,1
0.612,1,0
0.599,0,1
0.578,0,1
0.794,0,1
0.9,1,0
0.561,0,1
-0.579,1,0
-1.232,1,0
-1.263,1,0
0.662,0,1
0.616,0,1
0.73,0,1
0.679,0,1
-0.913,1,0
0.78,1,0
0.565,0,1
1.114,1,0
-0.582,1,0
-0.934,1,0
-0.65,0,1
-1.016,1,0
-0.566,1,0
-0.592,1,0
-0.65,1,0
0.746,0,1
-0.579,1,0
1.116,0,1
0.745,0,1
0.798,0,1
0.417,0,1
-1.245,1,0
-0.61,1,0
-0.582,1,0
1.664,1,0
0.767,0,1
0.554,0,1
-0.633,1,0
0.649,1,0
0.785,1,0
-1.328,1,0
0.868,0,1
0.831,0,1
0.562,0,1
-0.762,1,0
-0.697,1,0
0.634,0,1
0.679,0,1
0.887,1,0
0.742,1,0
0.525,0,1
0.696,1,0
0.714,1,0
-0.446,1,0
