RT,dark,bright
-0.653,1,0
-0.903,1,0
1.054,1,0
0.831,0,1
0.745,0,1
0.947,0,1
-0.943,0,1
-0.761,1,0
-0.678,1,0
0.594,0,1
-0.647,1,0
-0.864,1,0
1.083,1,0
0.763,0,1
1.079,1,0
-0.993,1,0
0.946,1,0
0.966,1,0
0.911,0,1
0.978,1,0
0.71,0,1
0.837,0,1
0.671,0,1
0.593,0,1
-0.608,1,0
0.629,1,0
1.151,1,0
-0.733,1,0
0.61,0,1
0.827,0,1
-0.475,1,0
0.868,1,0
0.761,1,0
-0.593,1,0
0.653,0,1
0.614,0,1
-0.577,0,1
-0.636,1,0
-0.627,1,0
0.529,0,1
0.71,0,1
-0.577,1,0
0.537,1,0
0.577,0,1
-0.479,1,0
0.626,1,0
0.701,1,0
0.626,0,1
-0.881,1,0
0.849,0,1
0.71,0,1
0.693,0,1
0.704,0,1
0.56,0,1
0.594,0,1
0.559,0,1
-0.733,0,1
-0.61,1,0
0.577,0,1
-0.876,1,0
0.544,1,0
-0.845,1,0
0.583,0,1
0.683,1,0
-0.743,0,1
0.911,1,0
0.621,0,1
0.516,1,0
0.578,1,0
0.61,0,1
0.793,0,1
-0.788,1,0
-0.632,1,0
0.576,0,1
-0.654,0,1
0.609,0,1
-0.628,1,0
0.612,1,0
0.693,0,1
0.805,0,1
-0.719,0,1
-0.614,1,0
0.663,0,1
-0.92,0,1
-0.92,0,1
-1.167,1,0
0.643,0,1
-0.682,1,0
-0.532,1,0
-0.577,1,0
-0.527,0,1
-0.894,0,1
0.578,0,1
0.661,0,1
-0.831,1,0
-0.568,1,0
0.814,0,1
-0.568,1,0
-0.601,1,0
-0.663,1,0
0.512,0,1
-0.679,1,0
0.708,1,0
-0.598,1,0
0.561,1,0
0.686,0,1
0.646,1,0
-0.567,0,1
0.666,0,1
0.581,0,1
0.559,0,1
-0.636,1,0
0.581,1,0
-0.86,1,0
0.682,1,0
0.603,0,1
0.59,0,1
-0.417,1,0
-0.483,1,0
-0.604,1,0
0.447,1,0
0.538,0,1
0.566,0,1
-0.959,0,1
-0.879,1,0
-0.864,1,0
0.537,0,1
-0.646,0,1
-0.566,1,0
-0.883,1,0
0.528,0,1
-0.577,1,0
-0.58,1,0
