RT,dark,bright
-0.461,1,0
-0.533,1,0
0.491,1,0
0.429,0,1
-0.332,0,1
0.471,0,1
0.584,0,1
0.543,1,0
-0.522,1,0
0.605,0,1
-0.593,1,0
-0.524,1,0
-0.582,1,0
0.384,0,1
-0.822,1,0
0.601,1,0
0,1,0
-0.588,1,0
0.408,0,1
-0.668,1,0
0.506,0,1
0.659,0,1
0.579,0,1
0.539,0,1
-0.471,1,0
-0.684,1,0
-0.595,1,0
-0.854,1,0
0.503,0,1
0.544,0,1
-0.858,1,0
-0.744,1,0
0.705,1,0
-0.651,1,0
0.4,0,1
0.5,0,1
0.402,0,1
-0.634,1,0
-0.616,1,0
0.416,0,1
0.416,0,1
0.389,1,0
0.565,1,0
0.515,0,1
0.601,1,0
-0.579,1,0
-0.571,1,0
0.507,0,1
-0.715,1,0
0,0,1
0.595,0,1
0.505,0,1
0.528,0,1
0.439,0,1
0.385,0,1
0.568,0,1
0.427,0,1
0.521,1,0
0.454,0,1
-0.361,1,0
0.584,1,0
-0.727,1,0
0.53,0,1
-0.651,1,0
0.639,0,1
-0.687,1,0
0.611,1,0
0.559,0,1
0,1,0
-0.459,1,0
0.577,0,1
0.578,0,1
-0.602,1,0
0.445,1,0
0.496,0,1
0.422,0,1
0.368,0,1
0.651,1,0
0.54,1,0
0.57,0,1
0.503,0,1
0.592,0,1
-0.435,1,0
-0.626,0,1
0.57,0,1
-0.71,0,1
-0.488,1,0
-0.685,0,1
-0.646,1,0
-0.535,1,0
-0.614,1,0
0.365,0,1
0.532,0,1
0.679,0,1
-0.619,0,1
0.793,1,0
0.652,1,0
0.477,0,1
0,1,0
-0.676,1,0
-0.61,1,0
0.67,0,1
0.572,1,0
-0.463,1,0
-0.477,1,0
0,1,0
-0.557,0,1
-0.502,1,0
0.398,0,1
0.447,0,1
0.387,0,1
0.545,0,1
0.478,1,0
-0.551,1,0
-0.487,1,0
-0.707,1,0
-0.44,0,1
-0.485,0,1
-0.692,1,0
-0.491,1,0
0.519,1,0
-0.771,1,0
-0.83,0,1
0.556,0,1
0.392,0,1
-0.621,1,0
0.454,1,0
0.537,0,1
0.745,0,1
-0.741,1,0
-0.654,1,0
-0.618,0,1
0.64,1,0
-0.845,1,0
-0.621,1,0
-0.707,0,1
-0.657,1,0
-0.734,0,1
0.738,0,1
0.427,0,1
0.614,0,1
0.54,0,1
0.538,0,1
0.608,0,1
0.558,0,1
-0.575,1,0
0.407,0,1
0.47,1,0
0.651,1,0
0.82,1,0
0.624,0,1
0,1,0
-0.465,0,1
-0.442,1,0
0,1,0
0.462,0,1
0.345,1,0
0.378,1,0
0.407,0,1
0.589,0,1
0.572,1,0
0.341,1,0
0.355,0,1
0.375,0,1
0.589,0,1
0.519,1,0
0.63,1,0
0.588,0,1
0.419,0,1
0.519,0,1
-0.361,1,0
-0.689,0,1
0.67,0,1
0.623,0,1
0,1,0
-0.575,0,1
-0.577,1,0
-0.404,1,0
0.421,1,0
0.327,0,1
0.368,1,0
0.357,0,1
0.337,1,0
-0.321,1,0
0.437,1,0
0.661,0,1
-0.606,1,0
-0.379,1,0
0.586,1,0
-0.773,1,0
0.643,0,1
0.478,1,0
0.481,0,1
0.492,0,1
-0.688,0,1
0.585,0,1
0.758,1,0
-0.631,1,0
0.623,1,0
-0.633,1,0
0.605,0,1
0.577,0,1
-0.77,1,0
0.539,1,0
0.401,1,0
0.521,1,0
0.469,0,1
0.823,0,1
-0.705,0,1
-0.474,1,0
-0.471,1,0
0.602,0,1
0.541,0,1
0.625,1,0
0.51,1,0
0.622,0,1
-0.619,1,0
-0.577,1,0
-0.543,1,0
0.654,0,1
-0.506,1,0
0.774,0,1
0.522,0,1
-0.596,0,1
-0.531,0,1
-0.622,0,1
0,0,1
0.473,0,1
-0.744,0,1
-0.387,1,0
0.479,0,1
0.574,1,0
-0.492,1,0
0.827,1,0
0.555,0,1
-0.537,1,0
0.643,0,1
-0.552,1,0
-0.539,1,0
0.652,0,1
-0.62,1,0
-0.66,1,0
0.479,0,1
0.622,0,1
-0.489,1,0
-0.696,1,0
0.575,0,1
-0.592,0,1
0.576,0,1
0.531,1,0
-0.544,1,0
0.737,0,1
0.473,0,1
0.554,0,1
0.518,1,0
0.526,0,1
0.394,0,1
0.491,0,1
0.38,1,0
0.401,0,1
-0.737,1,0
0.471,1,0
-0.523,1,0
0.388,0,1
0.43,0,1
0.434,0,1
0.341,0,1
0.524,1,0
-0.541,1,0
-0.534,0,1
-0.376,1,0
-0.391,1,0
-0.369,1,0
0.364,0,1
-0.543,1,0
-0.372,1,0
-0.377,1,0
-0.52,1,0
0.389,0,1
0.497,1,0
0.323,0,1
0.672,0,1
0,0,1
-0.595,0,1
-0.502,1,0
-0.568,1,0
0.555,1,0
-0.507,1,0
-0.655,0,1
0.513,0,1
0.537,1,0
0.589,1,0
0.489,1,0
-0.402,1,0
0.572,0,1
0.59,0,1
0.671,0,1
0.591,1,0
0.693,1,0
0.537,0,1
0.62,0,1
0.574,1,0
-0.406,1,0
-0.353,0,1
-0.394,1,0
-0.517,1,0
-0.496,1,0
0.706,0,1
-0.455,1,0
0.837,0,1
0.568,0,1
0.411,0,1
0.472,0,1
0.638,0,1
0.846,0,1
0.5,0,1
0.433,0,1
0.404,1,0
0.34,0,1
0.578,1,0
0.476,1,0
0.471,1,0
0.52,0,1
0.506,1,0
0.545,0,1
0.523,1,0
-0.487,1,0
-0.472,0,1
-0.472,1,0
0,1,0
-0.79,0,1
0.662,0,1
-0.604,1,0
-0.545,1,0
0.598,0,1
-0.569,0,1
-0.474,0,1
-0.498,1,0
-0.539,1,0
0.579,0,1
0.49,0,1
-0.535,0,1
-0.518,1,0
-0.645,0,1
0.744,0,1
-0.726,0,1
-0.595,1,0
0.51,0,1
