RT,dark,bright
0.5664,1,0
-0.5562,1,0
-0.4636,1,0
-0.4745,0,1
0.7349,0,1
0.6859,0,1
0.604,0,1
-0.5137,1,0
0.6642,1,0
-0.5446,0,1
-0.5703,1,0
-0.5222,1,0
0.6907,1,0
0.6885,0,1
0.6586,1,0
0.5575,1,0
0.7048,1,0
-0.6725,1,0
0,0,1
-0.5576,1,0
0.5989,0,1
-0.4817,0,1
0.6563,0,1
-0.5982,0,1
-0.5418,1,0
-0.7555,1,0
0.5438,1,0
0.8408,1,0
0.7506,0,1
0.6549,0,1
-0.6414,1,0
-0.4743,1,0
-0.6865,1,0
0.7911,1,0
0.7071,0,1
0.5753,0,1
0.7422,0,1
0.6978,1,0
-0.4326,1,0
0.5617,0,1
0.5726,0,1
0.6407,1,0
-0.7586,1,0
0.5401,0,1
-0.5261,1,0
-0.4425,1,0
-0.3909,1,0
0.6235,0,1
0.6392,1,0
0.5573,0,1
0.6251,0,1
0.7686,0,1
0.713,0,1
0.6484,0,1
0.4913,0,1
0.6193,0,1
0.548,0,1
-0.4098,1,0
0.605,0,1
0.6132,1,0
-0.4491,1,0
-0.4757,1,0
0.6053,0,1
-0.5917,1,0
0.5784,0,1
-0.4617,1,0
-0.5237,1,0
0.5455,0,1
0.6083,1,0
0.6714,1,0
0.6999,0,1
0.5573,0,1
-0.7348,1,0
-0.7742,1,0
0.4934,0,1
0.7849,0,1
0.5268,0,1
-0.477,1,0
-0.5325,1,0
-0.3774,0,1
-0.4687,0,1
0.5404,0,1
-0.431,1,0
-0.6248,0,1
0.6578,0,1
-0.5882,0,1
-0.4944,1,0
0.584,0,1
-0.4243,1,0
-0.5712,1,0
0.5184,1,0
0.5561,0,1
0.746,0,1
0.6042,0,1
-0.4014,0,1
-0.4401,1,0
-0.5131,1,0
-0.4123,0,1
-0.6901,1,0
0,1,0
-0.6076,1,0
0.5741,0,1
-0.4902,1,0
-0.5082,1,0
0.5436,1,0
0.6502,1,0
0.6534,0,1
0.6728,1,0
0.539,0,1
-0.5512,0,1
0.6734,0,1
0.5066,0,1
-0.6245,1,0
-0.7747,1,0
-0.4303,1,0
-0.4088,1,0
-0.3719,0,1
-0.4282,0,1
-0.5553,1,0
