RT,dark,bright
-0.4238,1,0
-0.5221,1,0
-0.7125,1,0
0.502,0,1
0.6169,0,1
0.7781,0,1
-0.3942,0,1
-0.3581,1,0
-0.4592,1,0
-0.7428,0,1
-0.4877,1,0
-0.6047,1,0
-0.4322,1,0
0.5458,0,1
0,1,0
-0.6883,1,0
-0.5335,1,0
-0.5214,1,0
0.4826,0,1
-0.5348,1,0
-0.4057,0,1
-0.5455,0,1
-0.368,0,1
-0.4381,0,1
-0.4511,1,0
-0.4213,1,0
-0.414,1,0
0.5743,0,1
0.6898,0,1
-0.6742,1,0
-0.3865,1,0
-0.4796,1,0
0.6297,1,0
-0.6478,0,1
0.5589,0,1
0.4652,0,1
0.4993,1,0
0.6314,1,0
0.5347,0,1
-0.4332,0,1
-0.4544,1,0
-0.4852,1,0
0.5976,0,1
-0.357,1,0
-0.3964,1,0
-0.6522,1,0
0.6713,0,1
0.6754,1,0
0.5638,0,1
0.6194,0,1
0.5328,0,1
0.4592,0,1
0.6914,0,1
-0.3367,0,1
-0.6587,0,1
0.5278,0,1
-0.3586,1,0
0.6606,0,1
-0.4933,1,0
0.5164,1,0
-0.4652,1,0
0.4336,0,1
-0.6944,1,0
-0.7213,0,1
0.6265,1,0
-0.5125,1,0
-0.4853,0,1
0.5589,1,0
0.4933,1,0
0.7124,0,1
0.5555,0,1
0.6555,1,0
-0.5337,1,0
0.7306,0,1
0.6243,0,1
0.5069,0,1
0.7147,1,0
0.7541,1,0
0,0,1
0.4942,0,1
0.5457,0,1
0.5664,1,0
0.4918,0,1
0.4894,0,1
0.5493,0,1
0.4152,1,0
0.5938,0,1
-0.5627,1,0
0.518,1,0
0.6413,1,0
0.4874,0,1
0.4939,0,1
0.5114,0,1
0.4338,0,1
-0.5206,1,0
-0.7919,1,0
0.5627,0,1
0.4649,1,0
0.4778,1,0
0.6553,1,0
-0.3957,1,0
0.55,1,0
0.4884,1,0
0.4883,1,0
0.4603,0,1
0.4932,1,0
0.4841,0,1
0.4884,0,1
-0.2886,0,1
-0.6587,0,1
-0.4094,1,0
-0.7213,1,0
-0.5406,1,0
-0.5608,1,0
0.6107,0,1
0.5659,0,1
0.6002,1,0
0.5965,1,0
0.383,1,0
0.5992,1,0
-0.7401,0,1
0.5405,0,1
0.5463,0,1
0.5117,1,0
0.6946,1,0
-0.5221,0,1
0.5101,0,1
0.5784,1,0
0.5477,1,0
-0.3935,0,1
-0.3582,1,0
-0.4964,1,0
-0.7585,1,0
-0.7823,0,1
-0.605,1,0
-0.4965,0,1
0.4891,0,1
0.5562,0,1
0,0,1
0.5219,0,1
0.4585,0,1
0.4724,0,1
-0.4406,0,1
-0.414,1,0
0.7091,0,1
-0.4919,1,0
0.5661,1,0
0.5583,1,0
0.6739,0,1
-0.4324,1,0
-0.4247,0,1
-0.5756,1,0
-0.3683,1,0
0.632,0,1
0.5584,1,0
0.6599,1,0
-0.5622,0,1
0.6258,0,1
0.455,1,0
-0.3879,1,0
0.5713,0,1
0.4727,0,1
0.5349,0,1
0.4586,1,0
0.6558,1,0
0.5314,0,1
-0.5776,0,1
-0.7916,0,1
-0.4977,1,0
0.6253,0,1
0.4654,0,1
0.4622,0,1
-0.4307,1,0
-0.8084,0,1
-0.528,1,0
-0.3961,1,0
-0.4414,1,0
-0.3999,0,1
-0.5514,0,1
-0.3956,0,1
0.722,0,1
0.6544,1,0
0.4082,1,0
-0.3686,0,1
-0.3942,1,0
-0.3786,1,0
-0.3682,1,0
0.3902,0,1
-0.736,1,0
-0.4223,1,0
-0.5399,1,0
-0.7055,1,0
-0.5538,0,1
-0.4307,1,0
0.4961,0,1
0.377,0,1
0.3407,0,1
0.5488,0,1
-0.4477,1,0
-0.4633,1,0
-0.6311,1,0
-0.3549,1,0
-0.4666,0,1
0.6671,0,1
-0.7752,1,0
0.6895,1,0
-0.789,1,0
0.6776,1,0
-0.6332,0,1
0.5318,0,1
0.4627,0,1
-0.4477,1,0
0.6079,1,0
0.6191,0,1
0.4933,0,1
0.5271,1,0
-0.5557,1,0
0.5721,0,1
-0.5282,1,0
0.6389,1,0
0.6248,1,0
0,0,1
-0.6496,1,0
0.6036,0,1
0.5023,0,1
-0.6322,0,1
0.7564,0,1
0.5171,0,1
0.562,0,1
0.5559,0,1
0.5474,0,1
0.7747,1,0
0.493,0,1
-0.4157,1,0
-0.4894,1,0
0.4367,1,0
0.4651,0,1
-0.3512,1,0
0.5974,0,1
-0.3611,1,0
-0.4583,1,0
-0.386,0,1
0.2817,1,0
0.493,1,0
0.5442,0,1
-0.3684,1,0
-0.4223,1,0
-0.3159,1,0
-0.3767,0,1
-0.4256,0,1
-0.3908,1,0
-0.4202,0,1
-0.4584,0,1
-0.5134,0,1
0.5991,1,0
0.3457,0,1
-0.4589,1,0
-0.3529,1,0
-0.3977,1,0
-0.5203,0,1
0.4867,0,1
0.403,0,1
0.4421,0,1
0.4413,1,0
0.5006,1,0
0.4208,0,1
0.5447,1,0
0.6163,1,0
-0.4592,1,0
0.5301,0,1
0.573,1,0
0.4864,1,0
0.5227,1,0
0.3668,1,0
0.3741,0,1
0.5339,1,0
0.4696,0,1
0.5688,0,1
0.4575,0,1
0.3871,0,1
-0.3596,1,0
-0.45,1,0
-0.4303,1,0
-0.5383,1,0
-0.4537,0,1
0.3596,0,1
-0.5782,1,0
-0.3665,1,0
-0.4215,1,0
0.3168,1,0
-0.4181,0,1
0.6869,0,1
0.4513,0,1
0.509,1,0
0.506,1,0
0.5188,0,1
0.4517,0,1
0.4738,1,0
0.5673,1,0
-0.3547,0,1
-0.3053,1,0
-0.3572,1,0
-0.3748,1,0
0.4754,0,1
0.5592,1,0
0.563,0,1
0.8064,0,1
0.6341,0,1
0.6397,0,1
0.648,0,1
0.505,0,1
0.6754,0,1
0.482,0,1
0,1,0
0.5719,0,1
-0.5076,1,0
-0.5216,1,0
0.637,1,0
0.4081,0,1
0.6327,1,0
-0.3622,0,1
-0.4379,1,0
-0.3723,1,0
-0.3631,0,1
-0.4914,1,0
-0.4527,1,0
0.5217,0,1
-0.4952,0,1
0.4299,1,0
-0.4296,0,1
0.4026,0,1
0.4446,0,1
-0.5809,1,0
-0.4414,1,0
0.4967,0,1
0.6913,0,1
0.4571,0,1
-0.5456,1,0
0.5753,0,1
0.4571,0,1
-0.4588,0,1
-0.4711,1,0
-0.3664,0,1
