RT,dark,bright
-0.7624,1,0
0.7956,1,0
-0.783,1,0
0.6282,0,1
0,0,1
0.5664,0,1
0.7327,0,1
-0.3846,1,0
-0.432,1,0
0.4314,0,1
-0.8332,1,0
0,1,0
-0.5162,1,0
0.6496,0,1
0,1,0
0.6304,1,0
0.6486,1,0
0.7289,1,0
0,0,1
-0.4663,1,0
-0.5819,0,1
0.6392,0,1
0.4973,0,1
0.5659,0,1
-0.6654,1,0
-0.6145,1,0
-0.5367,1,0
0.7977,1,0
0.6997,0,1
-0.6299,0,1
-0.6009,1,0
0,1,0
-0.599,1,0
-0.7493,1,0
-0.6336,0,1
0.6329,0,1
0.4825,0,1
-0.6472,1,0
0.5662,1,0
0.434,0,1
0.5782,0,1
0.6837,1,0
-0.3952,1,0
0.5446,0,1
-0.3637,1,0
-0.4874,1,0
-0.5564,1,0
0.4989,0,1
0.5514,1,0
0.6226,0,1
0.5307,0,1
0.5481,0,1
0.5476,0,1
0.5462,0,1
0.5298,0,1
0.5524,0,1
0,0,1
-0.7156,1,0
0.5644,0,1
0.549,1,0
0.5983,1,0
-0.8295,1,0
0.5335,0,1
0.6152,1,0
0.4793,0,1
0.4318,1,0
0.4766,1,0
0.7191,0,1
0.5827,1,0
0.6511,1,0
0.4816,0,1
0.6158,0,1
0.4353,1,0
0.452,1,0
0.3823,0,1
0.4541,0,1
0.5315,0,1
-0.5957,1,0
0.7493,1,0
0.5436,0,1
0.5119,0,1
0.6165,0,1
0.4355,1,0
0.5105,0,1
0.418,0,1
-0.463,0,1
-0.4754,1,0
0.7491,0,1
0.5491,1,0
-0.5659,1,0
-0.4665,1,0
0.6477,0,1
0.5167,0,1
0.5504,0,1
0.4975,0,1
-0.5829,1,0
0.5398,1,0
0.5333,0,1
0.6309,1,0
0.5975,1,0
0.7839,1,0
0.5505,0,1
-0.3538,1,0
-0.7636,1,0
0,1,0
-0.4637,1,0
0.7067,0,1
0.5058,1,0
0.6575,0,1
-0.5852,0,1
0.6678,0,1
0.5348,0,1
-0.5147,1,0
-0.5138,1,0
0.5144,1,0
-0.5319,1,0
0.6989,0,1
-0.6972,0,1
-0.5802,1,0
-0.8128,1,0
-0.7491,1,0
-0.7982,1,0
0.6662,0,1
0.547,0,1
0.745,0,1
0.5466,1,0
0.7469,1,0
0.5671,0,1
0.5899,0,1
-0.5504,1,0
-0.7572,1,0
0.5999,0,1
0.5446,1,0
0.8305,1,0
0.7139,1,0
0.6061,0,1
-0.7011,1,0
0.6662,0,1
0.6152,0,1
0.5081,0,1
0.8157,0,1
0.6825,0,1
0.581,0,1
0.5859,0,1
0.7049,0,1
0,1,0
0.5476,0,1
0,1,0
-0.4492,1,0
-0.5968,1,0
0.6459,0,1
-0.6135,1,0
0.5175,0,1
0.4496,1,0
-0.4869,1,0
0.5318,0,1
0.6822,1,0
-0.6431,1,0
0.7681,0,1
-0.5476,0,1
0.6172,1,0
0.6001,1,0
0.5656,0,1
-0.5307,0,1
-0.8454,0,1
0.6983,1,0
-0.4827,1,0
0.4977,0,1
-0.5495,0,1
0.645,0,1
-0.4287,1,0
0.666,0,1
0.6293,0,1
0.7155,0,1
-0.5828,1,0
0.6143,0,1
0.8293,1,0
-0.8251,1,0
-0.5841,1,0
0.5793,0,1
-0.6993,0,1
0.4492,0,1
0.4962,0,1
-0.5841,1,0
0.5993,1,0
0.45,0,1
-0.5461,1,0
0.5831,1,0
0.5003,1,0
0.7171,0,1
-0.4158,1,0
-0.3836,1,0
-0.7125,1,0
-0.3814,1,0
0.7824,0,1
0,1,0
0.5806,0,1
-0.6851,0,1
0.6818,0,1
0.6457,0,1
-0.8448,1,0
-0.565,1,0
-0.7969,1,0
-0.7144,1,0
-0.7343,0,1
0.6163,0,1
-0.7138,1,0
-0.6115,1,0
0,1,0
0.6643,1,0
0.6304,0,1
0,0,1
0,0,1
0,1,0
0,1,0
0,0,1
0,0,1
-0.6967,1,0
0.4852,1,0
0.6485,0,1
-0.4463,1,0
-0.4619,1,0
-0.5017,1,0
-0.517,0,1
-0.4803,1,0
0.6588,0,1
0.6773,0,1
-0.5127,0,1
0.5827,0,1
0.48,0,1
0.4824,0,1
0.4983,0,1
0.4495,0,1
-0.8495,1,0
0.4664,0,1
0.7141,1,0
0.5163,1,0
-0.4666,1,0
0.5025,0,1
-0.6352,1,0
0.547,0,1
-0.6642,1,0
0.5433,1,0
0.7306,0,1
-0.7059,1,0
0.5955,1,0
0,0,1
0.6982,0,1
0.694,1,0
-0.5644,1,0
0.5635,0,1
0.6777,0,1
0.5148,0,1
0.6515,1,0
0.6486,1,0
0.6158,0,1
0.5642,0,1
0.5332,0,1
0.5996,1,0
0.717,0,1
0.715,0,1
0.5274,0,1
0,1,0
0.5936,0,1
0.5828,1,0
-0.5644,1,0
0.5149,1,0
0.5241,0,1
0.466,0,1
0.4965,0,1
0.633,0,1
0.5975,1,0
-0.6485,1,0
0.6256,0,1
-0.6347,1,0
-0.5998,1,0
-0.5472,1,0
0.4158,0,1
-0.4147,1,0
-0.5002,1,0
-0.5597,1,0
-0.732,1,0
0.5983,0,1
0.5973,1,0
0.6478,0,1
0.5245,0,1
0.4953,0,1
0.5039,0,1
-0.715,1,0
0.4748,1,0
-0.5167,1,0
-0.797,1,0
0.6493,0,1
0.4972,0,1
-0.6807,1,0
-0.7807,1,0
-0.541,1,0
0.5401,1,0
0.8504,0,1
0.7309,0,1
0.58,0,1
-0.4982,1,0
-0.7486,1,0
0.6483,0,1
0.4682,0,1
0.67,1,0
-0.7314,1,0
0.5653,0,1
-0.6829,1,0
-0.7137,1,0
-0.585,1,0
0.5977,0,1
-0.5151,1,0
0.7,0,1
-0.5799,0,1
0.5784,0,1
0.6076,0,1
0.7971,0,1
0.4841,0,1
0.5174,0,1
0.5153,0,1
-0.4829,0,1
-0.6067,1,0
-0.5863,1,0
-0.7753,1,0
0.4457,0,1
-0.7527,1,0
-0.5317,0,1
-0.6831,1,0
0.7802,1,0
0.6446,0,1
0.6468,1,0
0.4843,1,0
0.6317,0,1
0.5976,0,1
-0.6168,1,0
0,1,0
0.5652,0,1
0.6119,0,1
0.5004,0,1
0.6421,1,0
-0.4479,1,0
0.5984,0,1
0.7253,0,1
0.6132,0,1
-0.6468,1,0
0.5189,0,1
0.4811,0,1
0.6651,0,1
0.6,1,0
0.499,0,1
