RT,dark,bright
-0.8544,1,0
0,1,0
-0.5315,1,0
0.5042,0,1
0.5914,0,1
0.6608,0,1
0.4723,0,1
-0.725,1,0
0.5527,1,0
0.4879,0,1
0.495,1,0
-0.6866,1,0
0.4045,1,0
0.4721,0,1
-0.4383,1,0
0,1,0
0.657,1,0
0.7878,1,0
0.6705,0,1
0.8617,1,0
0.6065,0,1
0.6056,0,1
0.5232,0,1
0.5898,0,1
-0.6088,1,0
-0.7442,1,0
0.5943,1,0
0,1,0
-0.5064,0,1
0.7261,0,1
-0.5391,1,0
0.5381,1,0
0,1,0
0.5946,1,0
0.5747,0,1
0.5254,0,1
0.6193,0,1
0.5975,1,0
-0.7292,1,0
0.5574,0,1
0.547,0,1
-0.6544,1,0
-0.488,1,0
0.5882,0,1
0.6951,1,0
-0.6192,1,0
-0.6554,1,0
0.6156,0,1
-0.6383,1,0
0.7858,0,1
0.7289,0,1
0.6577,0,1
0.6064,0,1
0.5035,0,1
0.6732,0,1
-0.858,0,1
0.5872,0,1
-0.4645,1,0
0.5718,0,1
-0.5537,1,0
-0.6882,1,0
-0.5865,1,0
0.542,0,1
-0.4707,1,0
-0.5599,0,1
-0.4843,1,0
-0.4887,1,0
0.538,0,1
-0.6459,1,0
0.6033,1,0
0.8296,0,1
0.6543,0,1
0.6441,1,0
-0.6877,1,0
0.609,0,1
0.6529,0,1
0.5472,0,1
0.5899,1,0
-0.6392,1,0
0,0,1
-0.5213,0,1
0.5544,0,1
0.5268,1,0
0.5719,0,1
0.5054,0,1
0.4907,0,1
0.4571,1,0
0.5893,0,1
-0.6045,1,0
-0.5402,1,0
-0.4377,1,0
0.5912,0,1
0.5545,0,1
0.4274,0,1
-0.5608,0,1
-0.5297,1,0
-0.4588,1,0
-0.5566,0,1
-0.5541,1,0
-0.4633,1,0
0.7232,1,0
0.6028,0,1
-0.577,1,0
0.7218,1,0
-0.5536,1,0
-0.4038,1,0
-0.4762,0,1
0.624,1,0
0.5224,0,1
0.5902,0,1
-0.3096,0,1
-0.3549,1,0
0.4225,1,0
0.6934,1,0
-0.4691,1,0
-0.3916,0,1
-0.3997,0,1
-0.4537,1,0
-0.3052,1,0
-0.454,1,0
-0.3637,1,0
0.6224,0,1
0.5696,0,1
0.5732,0,1
0.6239,1,0
0.5723,1,0
0.5529,0,1
0.5722,0,1
0.6644,1,0
0.522,1,0
0.5222,0,1
-0.7081,1,0
-0.6394,1,0
0.5778,1,0
0.6252,0,1
-0.5778,1,0
-0.5721,0,1
-0.5649,0,1
0.6389,0,1
0.4922,0,1
0.52,0,1
-0.3792,0,1
-0.4267,0,1
-0.4862,0,1
0.7017,1,0
-0.5566,0,1
-0.5721,1,0
-0.4698,1,0
-0.3538,1,0
0.5391,0,1
-0.4032,1,0
0.6584,0,1
0.5437,1,0
0.5052,1,0
0.5605,0,1
0.4603,1,0
0.4396,1,0
-0.4382,0,1
0.6582,0,1
-0.5082,1,0
-0.3883,1,0
-0.5699,0,1
0.7059,0,1
0.6288,0,1
0.5589,1,0
0.5744,1,0
0.4722,0,1
0.5264,0,1
0.6893,0,1
-0.6624,1,0
-0.5261,0,1
-0.4745,0,1
0.4779,0,1
0.5661,1,0
-0.3731,0,1
0.5561,1,0
-0.6196,1,0
-0.5181,1,0
0.5794,0,1
0.5566,0,1
0.474,0,1
0.4418,0,1
0.4385,1,0
0.4723,1,0
0.4885,0,1
0.5229,1,0
0.4426,1,0
0.4319,1,0
0.4495,0,1
0.4875,1,0
0.4368,1,0
0.3941,1,0
-0.4072,1,0
-0.5398,0,1
-0.3551,1,0
-0.4366,0,1
-0.4364,0,1
-0.442,0,1
-0.414,0,1
0.406,1,0
0.6276,1,0
-0.4899,1,0
-0.4281,1,0
0.5977,0,1
0.6207,0,1
-0.6231,1,0
-0.3768,1,0
-0.3903,1,0
-0.4576,1,0
-0.4217,0,1
0.6698,0,1
-0.66,0,1
-0.7575,1,0
-0.5245,1,0
-0.5227,0,1
-0.3766,0,1
0.6407,1,0
-0.4803,1,0
0.6624,0,1
-0.3894,1,0
-0.4239,1,0
-0.4323,1,0
0.6242,0,1
-0.6696,1,0
-0.4318,0,1
0.5078,0,1
0.5746,0,1
0.6241,0,1
0.5813,0,1
0.5553,0,1
0.5637,0,1
0.7724,0,1
-0.6131,1,0
0.6591,0,1
-0.8221,1,0
