RT,dark,bright
-0.56,1,0
-0.784,1,0
-0.6273,1,0
0.633,0,1
0.6336,0,1
0.6929,0,1
0.7726,0,1
-0.5192,1,0
-0.6023,1,0
0.7193,0,1
-0.5604,1,0
-0.6665,1,0
0.6438,1,0
1.0191,0,1
-0.556,1,0
-0.6934,1,0
-0.506,1,0
-0.6277,1,0
0.7208,0,1
0.5998,1,0
0.7103,0,1
0.6997,0,1
0.8902,0,1
0.5998,0,1
-0.493,1,0
-0.633,1,0
-0.5382,1,0
-0.6864,1,0
0.606,0,1
-0.7591,0,1
-0.5834,1,0
-0.7275,1,0
-0.6854,1,0
-0.5958,1,0
0.7057,0,1
0.6165,0,1
0.7993,0,1
-0.5664,1,0
-0.6663,1,0
0.643,0,1
-0.6582,0,1
-0.6218,1,0
-0.6035,1,0
0.7091,0,1
-0.6333,1,0
-1.1427,1,0
-0.5665,1,0
0.6832,0,1
-0.6832,1,0
0.7663,0,1
0.5674,0,1
0.6429,0,1
0.541,0,1
0.6663,0,1
0.7271,0,1
0.5606,0,1
0.7174,0,1
-0.6535,1,0
0.7197,0,1
-0.633,1,0
0.7046,1,0
-0.6397,1,0
0.7024,0,1
-0.6346,1,0
0.7165,0,1
-0.6549,1,0
-0.6174,1,0
-0.5907,0,1
-0.8578,1,0
-0.59,1,0
0.733,0,1
0.7496,0,1
-1.0829,1,0
-0.6164,1,0
0.4785,0,1
-0.6998,0,1
0.8166,0,1
-0.7166,1,0
-0.6216,1,0
0.8497,0,1
0.6242,0,1
0.7056,0,1
-0.6166,1,0
0.6092,0,1
0.5265,0,1
0.6012,0,1
0.8925,1,0
0.8557,0,1
-0.8328,1,0
-0.7762,1,0
-0.5092,1,0
0.4442,0,1
0.5167,0,1
0.5778,0,1
0.5659,0,1
-0.6218,1,0
-0.7039,1,0
0.8518,0,1
-0.7383,1,0
-0.6267,1,0
-0.9859,1,0
0.6214,0,1
-0.633,1,0
0.8734,1,0
0.9108,1,0
1.0161,1,0
0.7564,0,1
-0.9171,1,0
0.8265,0,1
0.852,0,1
0.8161,0,1
0.6237,0,1
-0.6071,1,0
0.9493,1,0
-1.0915,1,0
-0.5862,1,0
0.7896,0,1
0.7207,0,1
-0.6912,1,0
-0.5665,1,0
-0.7996,1,0
-0.644,1,0
0.8765,0,1
0.7258,0,1
-0.7676,0,1
-0.6689,1,0
-0.7662,1,0
0.9251,0,1
0.7163,0,1
-0.7061,1,0
-0.8326,1,0
0.5999,0,1
0.8002,1,0
-0.9544,1,0
-0.7995,1,0
0.9045,0,1
-0.6733,1,0
0.9533,0,1
0.638,0,1
0.6331,0,1
0.5341,0,1
0.5944,0,1
0.5832,0,1
1.0398,0,1
-0.4998,0,1
-0.8994,1,0
0.8561,0,1
-0.8181,1,0
-0.7597,1,0
-0.6358,1,0
0.6064,0,1
-0.5922,1,0
1.0063,0,1
-0.6329,1,0
-0.6664,1,0
0.733,0,1
-0.6829,1,0
0.8829,1,0
0.6331,0,1
-0.5997,0,1
-0.6332,1,0
-0.4661,1,0
0.8495,0,1
1.0567,0,1
0.6171,0,1
-0.6715,1,0
1.0095,1,0
0.6187,0,1
0.8378,0,1
0.667,0,1
-0.679,1,0
0.6665,0,1
0.6901,0,1
0.6589,0,1
0.9602,1,0
0.5495,0,1
-0.5997,1,0
-0.8185,1,0
-0.8328,1,0
0.7523,0,1
0.8829,0,1
0.689,0,1
-0.9488,0,1
-0.5671,1,0
-0.556,1,0
0.6735,0,1
-0.6496,1,0
-0.5698,1,0
-0.6108,1,0
0.6221,0,1
-0.6663,1,0
-0.5236,1,0
-0.5514,1,0
-0.5289,1,0
0.8222,0,1
-0.5167,1,0
-0.5364,0,1
0.8921,0,1
0.8285,0,1
0.5718,0,1
-0.523,1,0
-0.7494,1,0
-0.5529,1,0
-0.6215,1,0
0.4838,0,1
0.4672,0,1
-0.5757,1,0
-0.6396,1,0
-0.5176,1,0
1.1329,1,0
0.9942,0,1
0.6053,0,1
0.6496,0,1
-0.9705,1,0
-1.1423,1,0
0.5378,0,1
0.5997,0,1
0.6763,1,0
-0.6547,1,0
0.5832,0,1
-0.8495,1,0
-0.5565,1,0
-1.0329,1,0
0.6496,0,1
-0.7663,1,0
0.5204,0,1
0.4552,0,1
0.5831,0,1
0.4501,0,1
0.4419,0,1
0.4753,0,1
0.6374,0,1
0.5832,0,1
-0.6508,1,0
0.5411,0,1
0.8659,1,0
0.7829,1,0
-0.6405,1,0
0.4086,0,1
-0.6551,1,0
0.5707,0,1
0.8509,1,0
-0.5943,1,0
0.6921,0,1
-0.7738,1,0
0.6543,1,0
0.7164,0,1
0.5994,0,1
0.6328,1,0
-0.5845,1,0
0.683,0,1
0.7329,0,1
-0.97,1,0
-0.4829,1,0
0.5484,0,1
-0.4997,0,1
0.696,0,1
-0.7026,1,0
0.7512,0,1
0.6328,0,1
0.7331,0,1
-0.7663,1,0
0.6162,0,1
-0.6705,1,0
-0.7208,1,0
0.7693,1,0
1.0325,0,1
0.6531,0,1
0.7015,0,1
0.904,0,1
-1.1234,1,0
-0.5856,1,0
0.633,0,1
-0.5783,1,0
-0.4535,1,0
-0.4831,1,0
-0.4843,0,1
-0.5665,1,0
-0.4663,1,0
-0.8993,1,0
-0.4908,1,0
-0.45,0,1
-0.5664,1,0
0.7895,0,1
0.7496,0,1
-0.6495,0,1
0.5691,0,1
-0.5327,1,0
-0.6122,1,0
-0.7931,1,0
-0.8629,1,0
0.5163,0,1
0.6165,0,1
0.5619,1,0
1.0286,1,0
-0.5331,1,0
-0.7825,1,0
-0.4998,0,1
-0.6089,0,1
0.8596,0,1
-0.5529,1,0
-0.6089,1,0
0.6164,0,1
-0.6801,0,1
-0.5833,1,0
-0.5496,1,0
0.701,0,1
-0.6442,1,0
-0.5787,1,0
-0.509,1,0
0.916,0,1
-0.7522,1,0
0.7742,0,1
0.6331,0,1
0.4997,0,1
0.5255,0,1
0.4879,0,1
0.4995,0,1
0.45,0,1
-0.9987,1,0
0.6789,0,1
0.7415,1,0
-0.7843,1,0
-0.6552,1,0
0.8111,0,1
-0.4904,1,0
0.7243,0,1
-0.6266,1,0
-0.6006,1,0
0.7163,0,1
-0.849,1,0
0.7816,1,0
0.558,0,1
-0.7095,1,0
-0.733,1,0
0.7946,0,1
-0.9329,0,1
0.5979,0,1
-0.7599,1,0
-0.5996,1,0
0.7382,0,1
0.51,0,1
0.6658,0,1
-0.638,1,0
-0.8733,0,1
0.5192,0,1
0.5687,0,1
0.6834,1,0
0.4666,0,1
