RT,dark,bright
-0.701,1,0
-0.7123,1,0
-1.167,1,0
0.6521,0,1
0.9958,0,1
1.3169,0,1
-1.3937,0,1
-0.7121,1,0
-0.7789,1,0
0.8249,0,1
-0.9512,1,0
-1.2021,1,0
1.7002,1,0
0.618,0,1
-0.8937,1,0
0.9351,1,0
-1.1332,1,0
0.8524,1,0
1.4356,0,1
-1.0288,1,0
-1.0518,0,1
1.1511,0,1
1.217,0,1
1.1141,0,1
-0.7267,1,0
-1.4002,1,0
-0.7588,1,0
-0.7846,1,0
0.8989,0,1
2.0133,0,1
-0.8358,1,0
-1.6415,1,0
-1.782,1,0
-0.9667,1,0
1.1445,0,1
1.8356,0,1
-2.0527,0,1
-1.1167,1,0
-1.748,1,0
0.8431,0,1
1.5169,0,1
-1.174,1,0
-1.4835,1,0
0.7671,0,1
-0.9681,1,0
-1.3659,1,0
0.7693,1,0
0.835,0,1
-1.3673,1,0
1.8169,0,1
0.8299,0,1
1.9499,0,1
1.1093,0,1
1.3735,0,1
-1.6002,0,1
1.2138,0,1
1.3509,0,1
-1.3951,1,0
1.7832,0,1
2.1187,1,0
-1.3337,1,0
2.4338,1,0
1.2518,0,1
-0.9025,1,0
-1.4663,0,1
-1.0608,1,0
-0.8028,1,0
-1.1371,0,1
-1.8009,1,0
2.2683,1,0
0.8586,0,1
2.1748,0,1
-1.0688,1,0
-1.3015,1,0
1.3,0,1
-1.2754,0,1
1.1292,0,1
-1.5109,1,0
-1.3314,1,0
1.1593,0,1
1.3615,0,1
1.3327,0,1
-1.6666,1,0
1.0684,0,1
-1.2321,0,1
1.0185,0,1
-1.2513,1,0
0.8266,0,1
1.9245,1,0
1.377,1,0
-1.1004,1,0
1.6674,0,1
-1.4443,0,1
1.2355,0,1
2.3118,0,1
-1.2331,1,0
-1.2746,1,0
1.5824,0,1
-2.6834,1,0
-1.5267,1,0
0.9855,0,1
-2.3154,1,0
-1.8501,1,0
-1.8283,1,0
-1.5009,1,0
1.2111,0,1
-1.2167,1,0
1.0169,0,1
1.8506,0,1
2.0154,0,1
1.5519,0,1
-0.8782,1,0
-2.2335,1,0
-1.4023,1,0
-1.108,1,0
0.9671,0,1
0.7679,0,1
1.014,1,0
-0.7679,1,0
1.3307,1,0
-0.9168,1,0
1.3163,0,1
0.8674,0,1
-1.8845,0,1
-0.7451,1,0
-1.197,1,0
0.7152,0,1
2.2767,0,1
-0.8468,1,0
-1.033,1,0
1.3327,0,1
-1.3767,1,0
-1.5382,1,0
-1.377,1,0
0.8855,0,1
-1.719,1,0
1.9441,0,1
-0.6854,0,1
1.613,0,1
1.7881,0,1
-1.5348,0,1
-1.4176,0,1
1.4679,0,1
1.3175,0,1
-0.9006,1,0
-2.2851,0,1
-1.0781,1,0
-1.2288,1,0
-1.1351,1,0
0.9995,0,1
-0.6991,1,0
0.8848,0,1
-0.7849,1,0
-0.6772,1,0
0.5688,0,1
-0.7273,1,0
0.7236,1,0
0.7169,0,1
0.9005,0,1
-0.6188,1,0
-0.5615,1,0
-1.0819,0,1
-1.2726,0,1
0.6513,0,1
-0.8672,1,0
-1.0155,1,0
0.8521,0,1
0.7847,0,1
0.9856,0,1
-1.0359,1,0
0.9505,0,1
1.4659,0,1
-0.8596,0,1
-0.8837,1,0
0.9242,0,1
-0.8696,1,0
-0.8622,1,0
-1.7795,1,0
0.75,0,1
0.8122,0,1
0.9807,0,1
1.0427,0,1
-0.7483,1,0
-0.6844,1,0
0.7252,0,1
-0.7561,1,0
-0.8415,1,0
-1.0486,1,0
0.7827,0,1
-0.7943,1,0
-1.1125,1,0
-1.0511,1,0
1.2647,1,0
1.1821,0,1
-0.7603,1,0
1.7,0,1
-1.0526,0,1
1.2628,0,1
1.3436,0,1
-0.8626,1,0
-1.6982,1,0
-0.7219,1,0
-0.8015,1,0
1.9686,0,1
1.5937,0,1
-0.8506,1,0
-1.1482,1,0
-1.0966,1,0
1.6254,1,0
1.0521,0,1
0.8153,0,1
1.1175,0,1
-1.817,1,0
-2.4889,1,0
0.9634,0,1
1.1849,0,1
-1.3196,1,0
-1.0003,1,0
1.216,0,1
-1.9097,1,0
-1.9493,1,0
-1.9784,1,0
1.1831,0,1
-0.8521,1,0
1.1719,0,1
1.2664,0,1
2.0832,0,1
1.5259,0,1
1.1985,0,1
-1.2468,0,1
1.0429,0,1
1.3915,0,1
-1.1585,1,0
1.4338,0,1
1.4836,1,0
1.1282,1,0
-1.052,1,0
1.6474,0,1
1.7171,1,0
1.4799,0,1
2.229,1,0
-1.5643,1,0
-1.5428,0,1
-1.2338,1,0
-1.7684,1,0
1.5176,0,1
2.0675,0,1
-1.3511,1,0
-2.1012,1,0
1.0078,0,1
2.0337,0,1
1.4034,0,1
-0.8583,1,0
-2.2588,1,0
1.5844,0,1
1.308,0,1
-1.8504,0,1
-1.5247,1,0
1.3173,0,1
1.6032,0,1
1.784,0,1
-1.2178,1,0
1.107,0,1
-0.6597,1,0
-0.6863,1,0
-0.6811,1,0
0.7434,0,1
0.7097,0,1
0.7854,0,1
1.1745,0,1
-1.2173,1,0
-0.834,1,0
0.9166,0,1
-1.1343,1,0
-0.9669,1,0
-1.032,1,0
0.9685,0,1
-1.3669,1,0
-1.308,1,0
-1.7832,1,0
0.9923,1,0
1.943,0,1
1.732,1,0
0.9595,0,1
-1.3673,0,1
0.8777,0,1
-1.9838,0,1
1.8837,1,0
-1.3502,1,0
2.9416,1,0
-1.8174,1,0
1.4162,0,1
1.2314,0,1
-1.4078,1,0
-1.6998,1,0
-1.8986,1,0
2.2258,1,0
2.2341,0,1
1.3629,0,1
1.2351,0,1
-0.9631,1,0
-1.2178,1,0
-1.6327,0,1
-0.9488,0,1
-2.1444,1,0
-1.5058,1,0
1.0491,0,1
-1.7019,1,0
2.1006,1,0
1.2827,1,0
2.0595,0,1
-1.4148,1,0
-1.2494,0,1
1.1907,0,1
1.4565,0,1
2.234,0,1
1.7322,0,1
1.2677,0,1
1.0333,0,1
-0.9437,0,1
-0.8186,1,0
1.0852,0,1
-2.6488,1,0
-1.7954,1,0
-1.5994,1,0
0.7975,0,1
1.8501,0,1
1.8971,1,0
-0.986,1,0
1.5487,0,1
-1.2023,1,0
0.7839,1,0
0.8504,0,1
1.4856,0,1
-1.3946,1,0
-1.3854,1,0
1.2839,0,1
1.4946,0,1
1.0601,0,1
-1.4172,1,0
-0.879,1,0
1.9811,0,1
0.6498,0,1
0.8321,0,1
-1.4841,1,0
0.8811,0,1
2.7502,0,1
-1.41,0,1
-0.8999,1,0
0.9839,0,1
