RT,dark,bright
-0.4548,1,0
-0.6187,1,0
-0.4709,1,0
0.3687,0,1
0.5477,0,1
0.6717,0,1
-0.5988,0,1
-0.5844,1,0
-0.6671,1,0
0.5616,0,1
0.576,1,0
-0.4927,1,0
-0.4225,1,0
0.4551,0,1
-0.4804,1,0
-0.6497,1,0
0.6113,1,0
0.687,1,0
-0.6555,0,1
0.7538,1,0
-0.5991,0,1
-0.777,0,1
0.647,0,1
0.5276,0,1
-0.4988,1,0
-0.8995,1,0
-0.7172,1,0
-0.9409,1,0
0.6768,0,1
0.9033,0,1
0.7847,1,0
-0.773,1,0
-0.6265,1,0
-0.559,1,0
0.6094,0,1
0.5327,0,1
0.701,0,1
0.6256,1,0
-0.5329,1,0
0.547,0,1
-0.8238,0,1
-0.8812,1,0
-0.614,1,0
0.592,0,1
-0.493,1,0
-0.5101,1,0
-0.6266,1,0
0.6274,0,1
-0.8097,1,0
-0.756,0,1
0.5516,0,1
-0.5976,0,1
0.6731,0,1
-0.8087,0,1
0.7517,0,1
0.5944,0,1
0.8509,0,1
-0.5201,1,0
-0.6015,0,1
-0.5634,1,0
-0.6802,1,0
-0.5625,1,0
0.8152,0,1
-0.611,1,0
0.5594,0,1
-0.4777,1,0
-0.4854,1,0
0.8469,0,1
-0.7283,1,0
0.6813,1,0
0.755,0,1
0.7994,0,1
-0.7298,1,0
-0.5933,1,0
0.5115,0,1
0.7857,0,1
0.6102,0,1
-0.497,1,0
0.779,1,0
0.9212,0,1
0.8637,0,1
-0.4781,1,0
0.7794,0,1
0.6251,0,1
0.9135,0,1
-0.8238,1,0
0.5463,0,1
-0.4284,1,0
-0.3587,1,0
-0.3983,1,0
0.4775,0,1
-0.3713,0,1
0.8554,0,1
-0.4031,0,1
-0.6724,1,0
0.588,1,0
0.7297,0,1
-0.6447,1,0
-0.5105,1,0
-0.9418,1,0
0.5536,0,1
-0.5462,1,0
-0.8388,1,0
-0.7268,1,0
0.5975,1,0
0.8012,0,1
-0.8896,1,0
0.7425,0,1
0.6599,0,1
0.7421,0,1
0.5229,0,1
-0.4581,1,0
-0.5765,1,0
-0.6219,1,0
-0.5808,1,0
-0.5963,0,1
0.5436,0,1
0.6751,1,0
-0.6442,1,0
-0.5607,1,0
-0.5044,1,0
0.6224,0,1
0.5543,0,1
0.7643,0,1
-0.6763,1,0
0.6918,1,0
0.5767,0,1
0.7759,0,1
-0.5275,1,0
-0.5993,1,0
0.459,0,1
-0.5892,1,0
-0.4758,1,0
-0.5968,1,0
0.5095,0,1
-0.4676,1,0
-0.5297,0,1
0.6265,0,1
0.6556,0,1
0.6551,0,1
0.5577,0,1
0.4772,0,1
0.4895,0,1
0.6651,0,1
-0.463,1,0
0.5726,0,1
-0.5552,1,0
-0.6536,1,0
-0.4568,1,0
0.4556,0,1
-0.5446,1,0
0.5989,0,1
-0.4369,1,0
-0.5298,1,0
0.5285,0,1
-0.4932,1,0
-0.5964,1,0
-0.5057,0,1
-0.6023,0,1
-0.7885,1,0
-0.4791,1,0
0.4986,0,1
0.6077,0,1
0.7531,0,1
-0.3804,1,0
-0.4593,1,0
0.4099,0,1
0.5081,0,1
0.4595,0,1
-0.5192,1,0
0.4466,0,1
0.4881,0,1
0.6611,0,1
-0.6089,1,0
0.4492,0,1
-0.3975,1,0
-0.397,1,0
-0.3411,1,0
-0.3045,0,1
-0.4964,0,1
-0.4568,0,1
-0.4212,0,1
-0.8713,1,0
-0.6619,1,0
0.5928,0,1
-0.4582,1,0
-0.4274,1,0
-0.3506,1,0
0.4228,0,1
-0.3389,1,0
-0.437,1,0
-0.3874,1,0
-0.3708,1,0
-0.5586,0,1
-0.5295,1,0
-0.3585,0,1
-0.4962,0,1
-0.5977,0,1
0.4902,0,1
-0.3949,1,0
0.4278,1,0
-0.5387,1,0
-0.5868,1,0
0.615,0,1
0.5344,0,1
-0.4161,1,0
-0.5065,1,0
-0.4948,1,0
-0.5101,1,0
0.486,0,1
-0.3936,0,1
-0.5741,0,1
-0.4951,1,0
-0.4189,1,0
0.4537,0,1
0.4599,0,1
0.6651,1,0
-0.7205,1,0
0.4078,0,1
-0.7745,1,0
-0.621,1,0
0.688,1,0
0.6609,0,1
-0.4749,1,0
-0.6913,0,1
0.5655,0,1
0.5268,0,1
0.5424,0,1
0.4671,0,1
0.6253,0,1
-0.39,0,1
-0.542,0,1
-0.5452,1,0
0.626,0,1
-0.6095,1,0
-0.4861,1,0
-0.4395,1,0
0.5123,0,1
-0.4793,1,0
0.411,0,1
-0.538,1,0
-0.4403,1,0
0.8261,0,1
-0.4989,1,0
0.5589,1,0
0.7365,0,1
0.5409,0,1
0.5248,1,0
-0.3911,1,0
0.5459,0,1
0.5091,0,1
0.4783,0,1
-0.4097,1,0
-0.7112,1,0
0.4863,0,1
0.6462,0,1
0.4892,0,1
-0.82,1,0
0.5523,0,1
0.4134,0,1
-0.6273,0,1
0.661,1,0
0.5416,0,1
-0.571,1,0
-0.5552,1,0
-0.6407,1,0
0.5248,0,1
0.5279,0,1
0.5208,0,1
-0.5783,0,1
-0.4041,1,0
-0.4955,1,0
-0.5817,0,1
-0.5099,1,0
-0.6027,1,0
0.5102,1,0
-0.4478,0,1
-0.6073,1,0
-0.5471,1,0
-0.4726,1,0
-0.5264,1,0
-0.4036,0,1
-0.4783,1,0
-0.8548,0,1
0.7581,0,1
-0.4728,0,1
-0.7286,0,1
-0.5368,1,0
-0.759,1,0
-1.0033,1,0
0.7573,1,0
0.5188,0,1
0.5759,0,1
-0.432,1,0
-0.5428,1,0
0.7222,1,0
-0.8555,1,0
0.5248,0,1
0.4868,0,1
0.4453,0,1
0.5222,1,0
-0.6796,1,0
0.4249,0,1
0.4661,0,1
-0.3738,1,0
0.6471,1,0
0.6247,0,1
-0.6475,1,0
-0.5243,1,0
-0.6865,1,0
0.5246,0,1
-0.381,1,0
0.5904,0,1
0.5415,0,1
0.6093,0,1
0.7695,0,1
0.393,0,1
0.4748,0,1
0.3592,0,1
0.4085,0,1
-0.5455,1,0
0.4249,0,1
0.5555,1,0
0.6222,1,0
-0.4949,1,0
0.4536,0,1
-0.4057,1,0
0.5465,0,1
-0.4392,1,0
0.4362,1,0
-0.6592,0,1
-0.4696,1,0
