RT,dark,bright
-0.567,1,0
-0.6284,1,0
-0.8769,1,0
0.4249,0,1
0.7573,0,1
0.6815,0,1
0.7242,0,1
-0.5733,1,0
-1.0148,1,0
0.7022,0,1
-0.5843,1,0
-0.6824,1,0
0.714,1,0
0.8515,0,1
-0.5016,1,0
0.6515,1,0
0.9706,1,0
0.8907,1,0
-0.9161,0,1
-0.6475,1,0
0.6172,0,1
0.7169,0,1
-0.6181,0,1
-0.6278,0,1
-0.6644,1,0
-0.9779,1,0
-0.6328,1,0
0.9719,1,0
0.6982,0,1
0.8297,0,1
-0.8602,1,0
-0.7923,1,0
-0.6199,1,0
0.7338,1,0
0.7248,0,1
0.7895,0,1
-0.7643,0,1
-0.6364,1,0
-0.5649,1,0
0.6639,0,1
0.7472,0,1
-0.824,1,0
0.8412,1,0
0.5973,0,1
0.8527,1,0
-0.5111,1,0
-0.7083,1,0
0.8404,0,1
-0.9854,1,0
0.8175,0,1
0.711,0,1
0.8356,0,1
0.869,0,1
-0.9654,0,1
-0.8346,0,1
0.9474,0,1
-0.9702,0,1
-0.5806,1,0
-1.0142,0,1
-0.6614,1,0
-0.617,1,0
-0.6198,1,0
-1.095,0,1
-0.7156,1,0
-0.7004,0,1
-0.6156,1,0
-0.7307,1,0
0.8452,0,1
0.7875,1,0
0.7093,1,0
0.8705,0,1
0.864,0,1
0.8069,1,0
0.9783,1,0
0.8568,0,1
1.4332,0,1
1.0172,0,1
-0.7467,1,0
-0.7787,1,0
0.8398,0,1
0.7861,0,1
0.6467,0,1
0.9788,1,0
0.6142,0,1
0.8732,0,1
0.6649,0,1
-0.6798,1,0
-0.9783,0,1
-0.7317,1,0
-0.5721,1,0
-0.7003,1,0
1.1803,0,1
0.6496,0,1
0.66,0,1
-0.7309,1,0
-0.6704,1,0
0.9539,0,1
-1.0216,1,0
-0.9981,1,0
0.5571,0,1
0.806,1,0
1.1551,1,0
-0.778,1,0
1.4989,1,0
0.8452,0,1
0.7985,1,0
0.8871,0,1
-0.4798,0,1
0.8126,0,1
0.7113,0,1
-0.6574,1,0
-1.0909,1,0
-0.6487,1,0
1.0856,1,0
0.8059,0,1
-0.8928,0,1
0.9038,1,0
