RT,dark,bright
-0.8059,1,0
-0.8541,1,0
-0.6611,1,0
0.6841,0,1
0.5884,0,1
0.4773,0,1
0.7363,0,1
-0.6201,1,0
-0.4989,1,0
0.5643,0,1
-0.6353,1,0
-0.5515,1,0
-0.8445,1,0
0.6187,0,1
-0.8644,1,0
-1.0784,1,0
1.188,1,0
-1.0361,1,0
0.7873,0,1
-0.9139,1,0
0.7675,0,1
0.8877,0,1
0.6518,0,1
0.7227,0,1
-0.6365,1,0
-0.9695,1,0
0.8996,1,0
-1.0519,1,0
0.759,0,1
0.7057,0,1
-0.6561,1,0
0.9687,1,0
-1.2618,1,0
-0.6984,1,0
0.6222,0,1
0.6783,0,1
0.7685,0,1
-0.6095,1,0
-0.7213,1,0
0.5563,0,1
0.7331,0,1
-0.6581,1,0
1.0602,1,0
0.8664,0,1
-0.8509,1,0
-0.9714,1,0
1.0097,1,0
0.7171,0,1
1.7163,1,0
1.52,0,1
0.766,0,1
0.9528,0,1
0.7176,0,1
0.7646,0,1
0.7256,0,1
0.5523,0,1
0.7314,0,1
-1.2008,1,0
0.692,0,1
-1.5253,1,0
-0.8238,1,0
0.7989,1,0
0.965,0,1
-0.8996,1,0
0.8897,0,1
-0.8589,1,0
-1.0455,1,0
0.6351,0,1
0.566,1,0
-1.0746,1,0
-0.7376,0,1
0.6453,0,1
-0.7707,1,0
0.9402,1,0
0.7869,0,1
0.5926,0,1
0.6416,0,1
-0.8979,1,0
1.1969,1,0
0.761,0,1
0.8029,0,1
0.7688,0,1
1.1661,1,0
0.6671,0,1
0.5835,0,1
-0.7732,0,1
-0.7281,1,0
0.6266,0,1
-0.7233,1,0
-0.6891,1,0
-0.7663,1,0
0.6239,0,1
0.5044,0,1
0.6553,0,1
0.7401,0,1
0.8632,1,0
-1.0739,1,0
0.9398,0,1
0.8703,1,0
-0.6382,1,0
0.8323,1,0
0.9345,0,1
1.5716,1,0
1.2828,1,0
-0.7735,1,0
-1.298,1,0
0.7493,0,1
-1.1407,1,0
0.7858,0,1
0.8851,0,1
0.8086,0,1
0.6012,0,1
0.9387,1,0
1.2627,1,0
1.219,1,0
-1.0181,1,0
0.9017,0,1
1.0089,0,1
1.3354,1,0
1.2814,1,0
-0.8265,1,0
1.1036,1,0
0.6705,0,1
0.9275,0,1
1.5117,0,1
-1.5199,1,0
-1.3445,1,0
0.8622,0,1
1.1221,0,1
-0.7746,1,0
-1.1024,1,0
0.6276,0,1
-0.9599,1,0
-0.7128,1,0
-1.053,1,0
0.7927,0,1
-0.8826,1,0
-1.0679,0,1
-0.5835,0,1
1.2166,0,1
0.9285,0,1
-0.6435,0,1
0.7676,0,1
0.5466,0,1
-0.6727,0,1
-0.7322,1,0
0.7164,0,1
-0.8641,1,0
-0.6985,1,0
-0.5586,1,0
1.2432,0,1
-0.613,1,0
0.7529,0,1
-0.6995,1,0
-0.7401,1,0
-1.16,0,1
-1.085,1,0
-0.7158,1,0
0.9479,0,1
-0.5595,0,1
-0.5465,1,0
-0.5227,1,0
0.8635,0,1
-0.7137,0,1
1.1301,0,1
-0.7507,1,0
-0.706,1,0
-0.9524,0,1
1.3341,0,1
1.2895,0,1
-0.6787,1,0
1.592,0,1
-0.8353,0,1
1.3964,0,1
-1.3759,1,0
1.2381,0,1
-0.9446,1,0
-0.7973,1,0
-0.7215,1,0
0.642,0,1
0.8012,0,1
0.5838,0,1
-0.9114,0,1
-1.0124,1,0
-0.6929,1,0
0.6655,0,1
-0.5337,1,0
-0.7809,1,0
-1.0911,1,0
0.6238,0,1
-0.8049,1,0
0.8259,1,0
1.5534,1,0
-0.9089,1,0
-1.1117,0,1
0.921,0,1
-1.0294,0,1
1.1138,0,1
0.7168,0,1
-0.6181,1,0
-0.7672,1,0
-0.8405,1,0
-0.6275,1,0
-1.0986,0,1
0.9572,0,1
-0.5989,1,0
-0.7816,1,0
-0.6693,1,0
-0.7089,1,0
-0.72,0,1
0.8529,0,1
0.7351,0,1
-0.8658,1,0
-0.632,1,0
0.7983,0,1
-1.4686,0,1
-0.689,1,0
-0.595,1,0
0.6168,0,1
-0.5542,1,0
-0.556,1,0
-1.2393,1,0
1.1868,0,1
-0.6722,1,0
0.5914,0,1
0.9433,0,1
0.8977,0,1
0.5115,0,1
0.5188,0,1
0.5469,0,1
0.4905,0,1
0.4561,0,1
-0.5946,1,0
0.433,0,1
0.7077,1,0
0.7217,1,0
0.8502,1,0
0.616,0,1
-0.6345,1,0
0.6769,0,1
1.2763,1,0
-1.3398,1,0
0.9979,0,1
-0.6077,1,0
0.8925,1,0
1.0064,0,1
0.7219,0,1
0.6576,1,0
-1.2831,1,0
0.7806,0,1
0.6327,0,1
1.1399,1,0
-1.392,1,0
1.257,0,1
0.8286,0,1
0.6907,0,1
0.7206,1,0
0.6099,0,1
0.8244,0,1
0.4833,1,0
0.6289,0,1
-0.742,1,0
-0.5915,1,0
-0.5971,1,0
0.6037,0,1
0.5849,0,1
0.5321,0,1
0.7225,0,1
-0.5676,1,0
-0.5664,1,0
0.6151,0,1
-0.6104,1,0
-0.6492,1,0
0.7501,1,0
0.6433,0,1
0.8868,1,0
-1.2639,1,0
-1.0623,1,0
0.8905,1,0
-0.8706,0,1
