RT,dark,bright
-0.599,1,0
-0.728,1,0
0,1,0
0.536,0,1
0.631,0,1
-0.68,0,1
0.647,0,1
-0.52,1,0
-0.735,1,0
0.566,0,1
-0.531,1,0
0.504,1,0
0.541,1,0
0.603,0,1
-0.744,1,0
0.733,1,0
0.844,1,0
-0.86,1,0
0,0,1
-0.644,1,0
0.662,0,1
0.676,0,1
0.821,0,1
-0.752,0,1
-0.486,1,0
-0.494,1,0
0.612,1,0
0.71,1,0
-0.533,0,1
0.661,0,1
0.662,1,0
-0.465,1,0
0.731,1,0
0.745,1,0
-0.621,0,1
-0.544,0,1
-0.528,0,1
-0.531,1,0
0.665,1,0
0.645,0,1
0.553,0,1
-0.518,1,0
-0.685,1,0
0.695,0,1
-0.496,1,0
-0.572,1,0
0.633,1,0
0.734,0,1
0.645,1,0
0.82,0,1
0.751,0,1
0.754,0,1
0.816,0,1
-0.728,0,1
0.778,0,1
0.701,0,1
0.773,0,1
-0.617,1,0
0,0,1
-0.586,1,0
-0.56,1,0
-0.571,1,0
0.736,0,1
-0.67,1,0
0.676,0,1
-0.535,1,0
-0.787,1,0
-0.863,0,1
0,1,0
-0.53,1,0
0.631,0,1
0.633,0,1
0.612,1,0
-0.502,1,0
0.582,0,1
0.626,0,1
-0.627,0,1
-0.62,1,0
0.655,1,0
0.713,0,1
0.767,0,1
-0.678,0,1
-0.755,1,0
0.583,0,1
0.5,0,1
-0.643,0,1
-0.579,1,0
-0.696,0,1
-0.569,1,0
-0.646,1,0
-0.607,1,0
0.611,0,1
0.605,0,1
0.567,0,1
-0.461,0,1
-0.532,1,0
-0.634,1,0
0.541,0,1
-0.463,1,0
-0.594,1,0
0.679,1,0
0.698,0,1
-0.546,1,0
-0.631,1,0
0.8,1,0
0.696,1,0
0.619,0,1
0,1,0
0.559,0,1
0.586,0,1
0.422,0,1
0.43,0,1
0.63,1,0
0.562,1,0
-0.532,1,0
0.553,0,1
0.529,0,1
-0.511,1,0
-0.74,1,0
-0.65,1,0
-0.635,1,0
0.612,0,1
0.664,0,1
0.563,0,1
0.636,1,0
0.718,1,0
0.686,0,1
-0.614,0,1
-0.615,1,0
-0.85,1,0
0.596,0,1
0.613,1,0
-0.722,1,0
-0.57,1,0
-0.718,0,1
-0.621,1,0
0.763,0,1
0.58,0,1
0.546,0,1
0.789,0,1
0.544,0,1
0.545,0,1
0.651,0,1
-0.436,0,1
-0.464,1,0
-0.575,0,1
-0.65,1,0
-0.733,1,0
-0.722,1,0
0.58,0,1
-0.635,1,0
0.549,0,1
-0.667,1,0
-0.668,1,0
-0.597,0,1
-0.631,1,0
-0.628,1,0
0.667,0,1
0.681,0,1
-0.72,1,0
-0.509,1,0
0.63,0,1
0.568,0,1
0.636,0,1
0,1,0
0.533,1,0
0.679,0,1
0.646,0,1
0.485,0,1
-0.604,1,0
0.596,0,1
0.53,0,1
0.703,0,1
0.679,1,0
0.535,0,1
-0.595,1,0
-0.667,1,0
0.705,1,0
0.554,0,1
0.567,0,1
0.508,0,1
-0.524,0,1
-0.657,1,0
-0.707,1,0
0.601,0,1
-0.557,1,0
-0.554,1,0
-0.712,1,0
0.629,0,1
-0.607,1,0
-0.461,1,0
0.683,1,0
-0.623,1,0
-0.595,0,1
0.661,1,0
0.582,0,1
0.569,0,1
-0.549,0,1
0.707,0,1
-0.77,1,0
0.661,1,0
-0.627,1,0
-0.696,1,0
0.588,0,1
0.578,0,1
-0.645,1,0
-0.605,1,0
-0.624,1,0
-0.723,1,0
0.702,0,1
0.746,0,1
0.605,0,1
-0.611,1,0
-0.706,1,0
0.674,0,1
0.786,0,1
-0.517,1,0
-0.669,1,0
0.661,0,1
-0.513,1,0
