RT,dark,bright
-0.8593,1,0
-0.7076,1,0
0.8533,1,0
0.8735,0,1
0.6103,0,1
0.7946,0,1
0.595,0,1
-0.5735,1,0
-0.5248,1,0
0.7136,0,1
-0.4922,1,0
-0.5578,1,0
-0.559,1,0
0.6064,0,1
-0.4545,1,0
-0.7674,1,0
0.8253,1,0
0.8285,0,1
-0.5167,1,0
-0.8412,0,1
-1.0907,0,1
0.9598,0,1
0.6254,0,1
-0.6922,1,0
-0.8428,1,0
-0.5251,1,0
-0.5021,1,0
0.589,0,1
-0.3121,0,1
-0.5174,1,0
-0.4735,1,0
-0.4408,1,0
0.6292,0,1
-0.3335,0,1
0.8292,0,1
-0.6634,1,0
-0.6234,1,0
0.6385,0,1
0.8108,0,1
-0.7252,1,0
-0.6901,1,0
0.4779,0,1
-0.3067,1,0
-0.4984,1,0
-0.3757,1,0
0.4569,0,1
-0.4149,1,0
-0.466,0,1
0.9644,0,1
0.5115,0,1
0.3489,0,1
0.5088,0,1
-0.3574,0,1
0.8243,0,1
-0.6113,0,1
-0.5753,1,0
-0.5748,0,1
-0.6666,1,0
-0.6263,1,0
-0.4554,1,0
0.6813,0,1
-0.505,1,0
0.7672,0,1
-0.5161,1,0
-0.4126,1,0
0.7035,0,1
-0.46,1,0
-0.767,1,0
-0.7599,0,1
-0.4552,0,1
-0.6015,1,0
-0.5338,1,0
-0.449,0,1
-0.7114,0,1
0.5809,0,1
-0.5729,1,0
-0.5291,1,0
-0.4417,0,1
0.5415,0,1
0.5005,0,1
0.3916,1,0
0.4772,0,1
0.3969,0,1
-0.6341,0,1
-0.7333,1,0
-0.6352,0,1
0.8908,1,0
-0.4823,1,0
-0.4973,1,0
-0.3841,0,1
0.5659,0,1
0.541,0,1
-0.4579,0,1
-0.3075,1,0
-0.4392,1,0
-0.3906,0,1
-0.5276,1,0
-0.4762,1,0
0.3636,1,0
0.3931,0,1
-0.5078,1,0
-0.5018,1,0
0.5993,1,0
-0.6465,1,0
0.3424,0,1
-0.3752,1,0
0.3584,0,1
-0.3794,0,1
0.5556,0,1
0.6816,0,1
-0.2901,1,0
-0.372,1,0
0.3749,1,0
-0.4328,1,0
0.5936,0,1
0.6269,0,1
-0.4961,1,0
0.4978,1,0
-0.4978,1,0
-0.5006,1,0
0.6254,0,1
0.5026,0,1
-0.5592,0,1
-0.5084,1,0
0.7426,1,0
0.5946,0,1
0.6598,0,1
-0.4618,1,0
-0.4636,1,0
0.4602,0,1
0.5051,1,0
0.8882,1,0
0.3385,1,0
0.6513,0,1
-0.3136,1,0
-0.5631,0,1
0.6207,0,1
0.4278,0,1
0.3645,0,1
0.3901,0,1
-0.2691,0,1
0.6071,0,1
0.669,0,1
-0.542,1,0
-0.3149,0,1
-0.4955,1,0
0.6854,1,0
-0.715,1,0
0.7233,0,1
-0.4732,1,0
-0.4633,0,1
0.421,1,0
0.6746,1,0
0.7091,0,1
0.6459,1,0
0.6959,1,0
-0.6239,0,1
0.8339,0,1
-0.3531,1,0
-0.3844,1,0
0.5959,0,1
0.9113,0,1
-0.2963,0,1
-0.5261,1,0
-0.4855,1,0
0.4226,0,1
0.5224,0,1
-0.3123,0,1
-0.592,1,0
0.4206,0,1
-0.5542,0,1
0.4563,0,1
-0.4476,1,0
0.6604,0,1
-0.6149,1,0
-0.3774,1,0
-0.574,1,0
0.5426,0,1
-0.3604,0,1
-0.5562,0,1
-0.5623,0,1
-0.4665,1,0
-0.3151,1,0
-0.6581,0,1
-0.5504,1,0
-0.4823,1,0
-0.5289,1,0
0.3661,0,1
-0.5149,1,0
-0.4729,1,0
0.5399,1,0
0.3565,1,0
0.4634,0,1
-0.5019,1,0
-0.4977,0,1
0.9925,0,1
-0.6129,0,1
-0.6109,0,1
-0.411,1,0
-0.4808,1,0
0.5454,1,0
-0.4801,1,0
0.4125,0,1
0.3977,0,1
-0.6409,1,0
0.6442,1,0
-0.4892,1,0
-0.4101,1,0
-0.5824,0,1
0.6293,0,1
0.7151,0,1
-0.5441,1,0
0.7746,1,0
0.4683,0,1
0.4897,0,1
0.8069,1,0
0.5824,1,0
0.6583,0,1
-0.3928,1,0
-0.3783,1,0
-0.4722,1,0
0.5669,0,1
0.7679,1,0
-0.8698,0,1
0.7102,0,1
0.4949,0,1
0.4253,0,1
0.5067,0,1
0.4229,0,1
0.5616,0,1
-0.3944,0,1
-0.6475,1,0
0.5091,0,1
0.5236,1,0
-0.3317,1,0
-0.3324,1,0
0.4257,0,1
