RT,dark,bright
-1.444,1,0
2.339,1,0
-1.193,1,0
2.151,0,1
1.219,0,1
1.263,0,1
1.986,0,1
2.022,1,0
0.868,1,0
1.373,0,1
1.638,1,0
-0.812,1,0
1.532,1,0
1.138,0,1
2.971,1,0
2.695,1,0
1.478,1,0
2.141,1,0
-0.655,0,1
2.941,1,0
0.961,0,1
-1.263,0,1
1.691,0,1
1.492,0,1
-1.948,1,0
2.493,1,0
3.686,1,0
-1.243,1,0
1.323,0,1
2.375,0,1
-1.509,1,0
1.799,1,0
-2.139,1,0
-1.562,1,0
1.807,0,1
1.179,0,1
-1.204,0,1
3.902,1,0
-0.925,1,0
0.682,0,1
1.05,0,1
-1.592,1,0
-0.91,1,0
0.751,0,1
1.175,1,0
-0.799,1,0
-0.755,1,0
0.674,0,1
-2.111,1,0
0.658,0,1
1.561,0,1
1.514,0,1
0.712,0,1
1.659,0,1
0.742,0,1
0.756,0,1
0.882,0,1
1.435,1,0
-1.958,0,1
-0.796,1,0
-0.99,1,0
0.868,1,0
0.639,0,1
-1.02,1,0
1.458,0,1
-2.064,1,0
2.183,1,0
-0.88,0,1
2.191,1,0
-1.578,1,0
1.243,0,1
2.541,0,1
-0.98,1,0
-7.248,1,0
1.468,0,1
1.86,0,1
0.641,0,1
-1.061,1,0
1.381,1,0
1.607,0,1
1.598,0,1
0.813,0,1
0.722,1,0
0.89,0,1
0.847,0,1
0.59,0,1
-0.715,1,0
0.66,0,1
0.658,1,0
-0.697,1,0
-0.7,1,0
-0.796,0,1
0.989,0,1
0.693,0,1
0.466,0,1
1.472,1,0
-0.853,1,0
0.659,0,1
0.943,1,0
-0.679,1,0
0.86,1,0
1.645,0,1
1.88,1,0
-0.839,1,0
3.35,1,0
1.575,1,0
0.601,0,1
0.735,1,0
1.312,0,1
-1.488,0,1
1.514,0,1
3.101,0,1
-1.034,1,0
2.076,1,0
-1.23,1,0
1.216,1,0
-1.036,0,1
0.369,0,1
-0.706,1,0
2.919,1,0
1.832,1,0
1.785,1,0
1.814,0,1
-1.909,0,1
0.825,0,1
-0.704,1,0
1.918,1,0
0.856,0,1
-0.956,0,1
1.875,1,0
1.151,1,0
1.152,0,1
-1.546,1,0
1.071,1,0
-0.844,1,0
1.429,0,1
-0.659,1,0
2.319,0,1
1.007,0,1
0.892,0,1
0.909,0,1
0.922,0,1
1.156,0,1
2.632,0,1
0.666,0,1
-1.798,1,0
4.196,0,1
2.069,1,0
-1.362,1,0
-2.868,1,0
1.248,0,1
2.555,1,0
2.663,0,1
3.016,1,0
-1.461,1,0
2.388,0,1
-1.679,1,0
1.94,1,0
2.086,0,1
1.569,0,1
4.459,1,0
-5.091,1,0
0.978,0,1
1.078,0,1
-1.335,1,0
3.298,1,0
0.887,0,1
1.091,0,1
0.878,0,1
2.166,1,0
2.353,0,1
4.43,0,1
1.048,0,1
5.382,1,0
0.809,0,1
-0.836,1,0
0.638,1,0
-0.345,1,0
-0.617,0,1
0.333,0,1
0.416,0,1
0.7,0,1
0.618,1,0
-0.405,1,0
-0.592,0,1
0.324,1,0
1.27,1,0
-1.176,1,0
4.041,0,1
1.614,1,0
-1.346,1,0
-0.895,1,0
4.057,1,0
-0.648,0,1
0.342,1,0
-0.397,0,1
2.788,0,1
6.293,0,1
2.683,0,1
-0.749,1,0
-0.88,1,0
-1.044,1,0
1.835,1,0
-0.83,0,1
0.813,0,1
-1.076,1,0
-0.943,1,0
-2.266,1,0
-2.708,1,0
2.083,0,1
2.295,0,1
0.953,0,1
-1.51,1,0
-1.592,1,0
1.541,0,1
-1.472,0,1
0.957,1,0
-0.611,1,0
2.417,0,1
2.89,1,0
-3.562,1,0
-1.93,1,0
4.828,0,1
-1.901,1,0
2.649,0,1
1.438,0,1
1.464,0,1
2.216,0,1
2.013,0,1
1.126,0,1
0.575,0,1
0.864,0,1
-3.403,1,0
0.913,0,1
1.693,1,0
2.287,1,0
2.346,1,0
-1.014,0,1
-1.541,1,0
0.853,0,1
-0.819,1,0
-0.91,1,0
0.992,0,1
-1.048,1,0
1.104,1,0
-1.567,0,1
1.165,0,1
-1.403,1,0
-2.657,1,0
1.555,0,1
0.996,0,1
0.568,0,1
0.693,1,0
-0.666,1,0
5.298,0,1
0.752,0,1
-0.766,0,1
