RT,dark,bright
-0.513,1,0
-0.832,1,0
0,1,0
0.463,0,1
0.584,0,1
0.609,0,1
0.812,0,1
-0.545,1,0
-0.805,1,0
0.607,0,1
-0.684,1,0
-0.668,1,0
-0.681,1,0
0.615,0,1
-0.62,1,0
0,1,0
0.682,1,0
0.662,1,0
0.78,0,1
-0.782,1,0
0.584,0,1
0.8,0,1
0.597,0,1
-0.799,0,1
-0.602,1,0
-0.637,1,0
0.761,1,0
-0.635,1,0
0.722,0,1
0.812,0,1
-0.792,1,0
0,1,0
-0.709,1,0
0.566,1,0
0.515,0,1
0.627,0,1
-0.664,0,1
-0.685,1,0
0.724,1,0
0.713,0,1
0.845,0,1
-0.631,1,0
-0.836,1,0
0.663,0,1
-0.712,1,0
-0.779,1,0
-0.834,1,0
0.754,0,1
-0.814,1,0
0.694,0,1
0.692,0,1
0.702,0,1
0.748,0,1
0,0,1
-0.781,0,1
0.564,0,1
0.597,0,1
-0.53,1,0
0.611,0,1
-0.549,1,0
0.65,1,0
0.758,1,0
0.76,0,1
-0.578,1,0
0.533,0,1
-0.496,1,0
0.779,1,0
0.645,0,1
0,1,0
0.718,1,0
0.648,0,1
0.613,0,1
-0.752,1,0
-0.503,1,0
0.566,0,1
0.615,0,1
0.649,0,1
-0.667,1,0
0,1,0
0.605,0,1
0.489,0,1
0.532,0,1
-0.568,1,0
0.514,0,1
0.691,0,1
-0.712,0,1
0.717,1,0
0.649,0,1
-0.665,1,0
-0.549,1,0
-0.682,1,0
0.566,0,1
0.616,0,1
0.634,0,1
0.622,0,1
-0.603,1,0
0.634,1,0
0.62,0,1
-0.626,1,0
-0.629,1,0
0.695,1,0
0.595,0,1
0.542,1,0
0.732,1,0
-0.568,1,0
0.719,1,0
0.557,0,1
-0.614,1,0
0.666,0,1
0.665,0,1
0.759,0,1
-0.683,0,1
-0.667,1,0
0.754,1,0
-0.825,1,0
0.65,1,0
0.639,0,1
0.696,0,1
-0.669,1,0
-0.681,1,0
-0.714,1,0
-0.6,1,0
0.718,0,1
0.65,0,1
0.667,0,1
-0.516,1,0
0.685,1,0
0.535,0,1
0.619,0,1
-0.588,1,0
-0.75,1,0
0.515,0,1
0.615,1,0
-0.742,1,0
0,1,0
0.797,0,1
-0.64,1,0
-0.516,0,1
0.585,0,1
0.595,0,1
0.527,0,1
-0.727,0,1
