RT,dark,bright
0,1,0
-0.8495,1,0
0.3981,1,0
-0.8393,0,1
0.7496,0,1
0.7332,0,1
0,0,1
-0.6856,1,0
0.6393,1,0
0.6993,0,1
-0.5312,1,0
0,1,0
0.3974,1,0
0.7764,0,1
-0.5628,1,0
0.5728,1,0
0.7479,1,0
0.7233,1,0
0.7051,0,1
0.5509,1,0
0.6574,0,1
-0.7186,0,1
0.8485,0,1
0.5992,0,1
-0.7908,1,0
0,1,0
0.5174,1,0
-0.6645,1,0
0.4976,0,1
0.805,0,1
-0.5793,1,0
0.7032,1,0
-0.6825,1,0
0.7391,1,0
0.5849,0,1
0.4765,0,1
0.5746,0,1
-0.6789,1,0
0.5795,1,0
0.478,0,1
0.4598,0,1
0.5293,1,0
-0.6993,1,0
-0.7013,0,1
0.5809,1,0
-0.8012,1,0
-0.6063,1,0
0,0,1
-0.7657,1,0
0,0,1
0.5445,0,1
0.7015,0,1
0.4845,0,1
0.496,0,1
0.6147,0,1
-0.5085,0,1
-0.5615,1,0
0.4646,0,1
0.4802,1,0
0.6872,1,0
-0.5655,1,0
0.7594,0,1
-0.6601,1,0
0.5178,0,1
0.4994,1,0
-0.5988,1,0
0.5778,0,1
0.6004,1,0
0.6615,1,0
0.5219,0,1
0.7048,0,1
-0.5627,1,0
-0.6667,1,0
0.5285,0,1
0.5028,0,1
0.4424,0,1
-0.5583,1,0
-0.617,1,0
0,0,1
0.5702,0,1
0.6192,0,1
0.7425,1,0
0.5589,0,1
0.5582,0,1
0.6564,0,1
-0.4987,1,0
0.4993,0,1
-0.4887,1,0
0.5537,1,0
0.6338,1,0
-0.5147,0,1
0.6367,0,1
0.5474,0,1
0.5798,0,1
-0.6004,1,0
0.3976,0,1
-0.4786,1,0
0.4573,1,0
0.48,1,0
0.479,0,1
0.5465,1,0
0.5193,1,0
0.5176,1,0
0.4821,1,0
0.4394,0,1
0.4791,1,0
0.5976,0,1
0.4438,0,1
-0.4356,0,1
0.5773,0,1
0.4685,1,0
0.4792,1,0
-0.5965,1,0
-0.5851,1,0
0.4885,0,1
0.4749,0,1
-0.6806,1,0
0.5437,1,0
-0.5832,1,0
-0.6229,1,0
0.5034,0,1
0.6925,0,1
-0.6877,0,1
-0.7589,1,0
0.683,1,0
