RT,dark,bright
-0.7391,1,0
-0.6442,1,0
0.844,1,0
0.718,0,1
0.566,0,1
0.6414,0,1
0.6767,0,1
-0.7352,1,0
0.6927,1,0
0.6129,0,1
-0.7652,1,0
0.8239,1,0
0.6767,1,0
0.7093,0,1
1.393,1,0
1.1453,1,0
1.0878,1,0
-0.7253,1,0
1.107,0,1
1.0451,1,0
0.6286,0,1
1.0968,0,1
0.9954,0,1
0.6183,0,1
-0.6344,1,0
0.8255,1,0
0.7644,1,0
0.8742,1,0
0.77,0,1
1.5482,0,1
-0.6977,1,0
-0.7575,1,0
-0.6904,1,0
-1.2126,1,0
0.7391,0,1
0.6338,0,1
0.8431,0,1
0.7256,1,0
-0.658,1,0
0.802,0,1
1.0909,0,1
0.7057,1,0
-0.9972,1,0
0.5853,0,1
-0.9993,1,0
-1.1321,1,0
-1.1603,1,0
0.6805,0,1
-0.6532,1,0
0.6008,0,1
0.7473,0,1
0.8433,0,1
0.7836,0,1
0.7141,0,1
0.6957,0,1
0.6778,0,1
-0.6953,1,0
1.0919,0,1
-0.9482,1,0
0.7749,1,0
-0.8905,1,0
0.7585,0,1
0.6294,0,1
-0.7089,1,0
-0.6565,1,0
0.736,0,1
1.0777,1,0
-1.1066,1,0
0.6719,0,1
0.9351,0,1
0.8166,1,0
-0.9459,1,0
0.7343,0,1
-0.7909,0,1
0.6614,0,1
-0.8124,1,0
-0.755,1,0
0.757,0,1
-0.6306,0,1
0.7736,0,1
-0.6565,1,0
0.8183,0,1
0.819,0,1
0.6615,0,1
0.9451,1,0
0.6321,0,1
-0.744,1,0
-0.6235,1,0
0.863,1,0
-0.6844,0,1
0.6262,0,1
0.7637,0,1
0.8249,0,1
-0.8577,1,0
-0.7171,1,0
0.5749,0,1
-0.6332,1,0
-0.7735,1,0
-1.292,1,0
0.9182,0,1
-0.8245,1,0
-0.7105,1,0
-0.7651,1,0
-0.9439,1,0
0.6902,0,1
-1.0161,1,0
0.6475,0,1
1.0249,0,1
0.6736,0,1
0.6256,0,1
-0.8262,1,0
-0.9142,1,0
-0.7763,1,0
-0.6609,1,0
0.6121,0,1
0.606,0,1
-0.5976,1,0
-0.683,1,0
-0.7426,1,0
-1.2271,1,0
-0.6112,0,1
0.6975,0,1
0.8924,0,1
-0.7756,1,0
-0.6904,1,0
0.7206,0,1
0.9113,0,1
-0.5666,1,0
-0.6389,1,0
0.579,0,1
-0.9754,1,0
1.1323,1,0
-1.481,1,0
0.9088,0,1
-0.7829,1,0
0.642,0,1
0.8463,0,1
0.5611,0,1
-0.8129,0,1
0.759,0,1
0.9249,0,1
0.6827,0,1
-0.7962,1,0
0.8058,0,1
-1.4297,1,0
0.9317,1,0
-0.7062,1,0
0.7469,0,1
-1.0594,1,0
0.7054,0,1
-1.1271,1,0
-0.6735,1,0
0.9871,0,1
1.114,1,0
0.7999,1,0
1.3909,0,1
-0.7999,0,1
-0.9009,1,0
0.8944,0,1
1.539,0,1
1.1077,0,1
-0.7652,1,0
1.206,1,0
-0.7669,0,1
0.8748,0,1
0.5815,0,1
-1.4264,1,0
0.9107,0,1
0.6571,0,1
0.5403,0,1
0.5468,1,0
0.7558,0,1
-0.891,1,0
0.8925,1,0
0.6052,0,1
0.9745,0,1
0.7322,0,1
-1.181,0,1
0.5133,1,0
-0.7214,1,0
0.7406,0,1
-0.9594,1,0
0.8748,1,0
0.5108,1,0
1.0459,0,1
-0.9578,1,0
-0.5138,1,0
-0.5674,1,0
-0.6991,1,0
0.8258,0,1
-1.5349,1,0
0.6747,0,1
0.6982,0,1
0.6897,0,1
0.5093,0,1
0.8395,1,0
0.8397,1,0
-0.5909,1,0
-0.6453,1,0
0.5287,0,1
0.6479,0,1
0.5977,1,0
-0.7751,1,0
-0.5717,1,0
-0.6246,1,0
-0.7491,0,1
0.6404,0,1
-0.9012,0,1
-0.7452,1,0
-0.7909,1,0
0.7811,0,1
-1.3094,0,1
-0.7902,1,0
-0.6892,1,0
0.5232,0,1
-1.2749,1,0
-0.8312,1,0
-0.5441,1,0
1.0986,0,1
-0.6734,1,0
-1.4626,0,1
0.4965,0,1
0.6601,0,1
0.5668,0,1
0.8005,0,1
0.56,0,1
0.4083,0,1
0.4477,0,1
-0.6269,1,0
0.8645,0,1
0.8133,1,0
0.5293,1,0
-0.5893,1,0
0.6574,0,1
-0.7415,1,0
0.5781,0,1
-0.8645,1,0
-0.7668,1,0
0.6062,0,1
-0.6722,1,0
-0.7554,1,0
-0.8995,0,1
0.7307,1,0
1.0812,1,0
0.6589,0,1
-1.1084,0,1
0.8865,0,1
-0.83,1,0
-1.2728,1,0
0.5862,0,1
0.5966,0,1
-0.9916,0,1
0.785,1,0
0.9901,0,1
1.1935,0,1
0.9389,0,1
-0.7404,1,0
0.7821,0,1
-0.5995,1,0
-0.5973,1,0
-0.81,1,0
0.8424,0,1
0.6141,0,1
0.6101,0,1
0.4936,0,1
-1.0071,1,0
-0.8323,1,0
-1.2001,0,1
0.9589,1,0
0.6848,1,0
-0.9238,1,0
1.0758,0,1
-0.8253,1,0
-0.7856,1,0
-0.9309,1,0
-0.5797,1,0
0.7321,0,1
0.6403,1,0
0.6654,0,1
0.5252,0,1
0.8684,0,1
1.23,0,1
-1.4517,1,0
1.2588,1,0
-0.9409,1,0
0.6925,0,1
0.7596,0,1
0.7504,1,0
0.7578,1,0
-0.9862,1,0
0.9149,1,0
