RT,dark,bright
-0.58,1,0
-0.56,1,0
-0.732,1,0
0.499,0,1
0.634,0,1
-0.692,0,1
0.678,0,1
0.851,1,0
-0.733,1,0
0.759,0,1
-0.688,1,0
0.85,1,0
0,1,0
0.617,0,1
-0.703,1,0
0.757,1,0
-0.631,1,0
0.652,1,0
0.548,0,1
0.627,1,0
0.543,0,1
0.602,0,1
0.492,0,1
0.457,0,1
-0.707,1,0
0.574,1,0
-0.524,1,0
0,1,0
0.575,0,1
0.65,0,1
-0.527,1,0
-0.634,1,0
0.648,1,0
-0.669,1,0
0.785,0,1
-0.592,0,1
0.832,0,1
-0.635,1,0
-0.558,1,0
0,0,1
0,0,1
-0.551,1,0
-0.494,1,0
-0.47,0,1
-0.51,1,0
-0.498,1,0
-0.575,1,0
0.464,0,1
-0.489,1,0
-0.469,0,1
0.604,0,1
0.514,0,1
0.548,0,1
0.489,0,1
0.47,0,1
0.466,0,1
0.463,0,1
-0.634,1,0
0.687,0,1
-0.678,1,0
0.801,1,0
-0.675,1,0
-0.566,0,1
0.619,1,0
0,0,1
-0.474,1,0
-0.631,1,0
0.6,0,1
-0.648,1,0
0.787,1,0
0.712,0,1
0.774,0,1
-0.596,1,0
-0.581,1,0
0.7,0,1
0.595,0,1
0.553,0,1
-0.499,1,0
0.704,1,0
0.598,0,1
0.547,0,1
0.507,0,1
-0.654,1,0
0.567,0,1
0.501,0,1
0.564,0,1
-0.664,1,0
0.6,0,1
-0.707,1,0
0.708,1,0
-0.744,1,0
0.601,0,1
0.646,0,1
0.472,0,1
0.509,0,1
-0.547,1,0
0.59,1,0
0.543,0,1
-0.404,1,0
-0.508,1,0
0.515,1,0
-0.484,0,1
-0.459,1,0
-0.513,1,0
-0.568,1,0
-0.494,1,0
0.624,0,1
0.664,1,0
0.462,0,1
0.482,0,1
0.51,0,1
0.519,0,1
0.512,1,0
0.496,1,0
-0.763,1,0
-0.78,1,0
0.591,0,1
0.616,0,1
-0.602,1,0
0.777,1,0
0.604,1,0
-0.48,1,0
-0.804,0,1
0.6,0,1
-0.575,0,1
-0.625,1,0
0.731,1,0
0.711,0,1
0.685,0,1
-0.63,1,0
-0.489,1,0
0.61,0,1
0.505,1,0
0.781,1,0
-0.477,1,0
0.622,0,1
-0.513,1,0
0.568,0,1
0.667,0,1
0.54,0,1
0.704,0,1
0.847,0,1
0.678,0,1
0.616,0,1
0.663,0,1
-0.644,1,0
0.646,0,1
-0.672,1,0
-0.83,1,0
-0.633,1,0
0.692,0,1
-0.491,1,0
0.613,0,1
-0.55,1,0
-0.601,1,0
-0.538,0,1
-0.542,1,0
-0.523,1,0
0.682,0,1
-0.551,0,1
-0.803,1,0
-0.671,1,0
0.566,0,1
0.636,0,1
0.548,0,1
0.712,1,0
-0.669,1,0
0.804,0,1
0.649,0,1
0.519,0,1
-0.725,1,0
0.578,0,1
0.647,0,1
0.668,0,1
-0.649,1,0
0.565,0,1
-0.529,1,0
0.601,1,0
0.839,1,0
-0.721,0,1
0.581,0,1
0.55,0,1
0.669,0,1
-0.628,1,0
-0.58,1,0
0.462,0,1
0.444,1,0
-0.514,1,0
0.581,1,0
0.537,0,1
-0.492,1,0
0.514,1,0
-0.525,1,0
0.59,1,0
0.648,0,1
-0.53,1,0
0.52,0,1
0.551,0,1
0.437,0,1
0.467,0,1
-0.602,1,0
0.579,1,0
-0.465,1,0
-0.508,1,0
0.665,0,1
0.648,0,1
-0.478,1,0
-0.619,1,0
-0.731,1,0
-0.546,1,0
0.588,0,1
0.644,0,1
-0.533,0,1
-0.498,1,0
0.598,1,0
0.601,0,1
0.563,0,1
-0.629,1,0
-0.496,1,0
0.655,0,1
0.632,1,0
0.596,1,0
-0.548,1,0
0.742,0,1
-0.747,1,0
0.668,0,1
0,0,1
0.549,0,1
0.521,0,1
0.549,0,1
0.557,0,1
0.733,0,1
0.621,0,1
-0.539,1,0
0.649,0,1
-0.517,1,0
-0.623,1,0
-0.596,1,0
0.547,0,1
-0.47,1,0
0.615,0,1
-0.594,1,0
-0.548,1,0
0.53,0,1
-0.505,1,0
0.598,1,0
0.797,0,1
-0.695,0,1
-0.588,1,0
-0.564,1,0
0.713,0,1
-0.507,0,1
0.614,0,1
-0.471,1,0
-0.471,1,0
0.632,0,1
-0.427,0,1
-0.588,0,1
-0.563,1,0
0.552,0,1
0.685,0,1
0.58,0,1
-0.764,1,0
0.513,0,1
-0.483,1,0
-0.532,1,0
-0.482,1,0
-0.496,0,1
-0.587,0,1
0.605,0,1
0.495,0,1
-0.639,1,0
-0.545,1,0
0.503,0,1
-0.485,1,0
-0.5,1,0
-0.482,1,0
0.467,0,1
-0.542,1,0
-0.504,1,0
-0.502,1,0
-0.539,1,0
0.544,0,1
-0.497,1,0
