RT,dark,bright
-0.5071,1,0
-0.5581,1,0
0.8278,1,0
0,0,1
0,0,1
0.7636,0,1
0.6792,0,1
-0.6097,1,0
0.7604,1,0
0.8304,0,1
0,1,0
-0.7842,1,0
0.6482,1,0
0.5669,0,1
-0.4024,1,0
0.5783,1,0
0.6141,1,0
0.5732,1,0
0,0,1
0.6876,1,0
0.6249,0,1
0,0,1
0.5751,0,1
0.6948,0,1
-0.4896,1,0
-0.7092,1,0
-0.431,1,0
-0.4129,1,0
0.5302,0,1
0.5474,0,1
-0.5813,1,0
-0.4153,1,0
-0.5276,1,0
-0.4125,1,0
0.5103,0,1
0.5456,0,1
-0.5272,0,1
-0.5827,1,0
0.4633,1,0
0.6468,0,1
0.7006,0,1
-0.5594,1,0
-0.4795,1,0
0.5537,0,1
-0.467,1,0
-0.6696,1,0
-0.5631,1,0
0.5115,0,1
-0.7597,1,0
0.6042,0,1
0.6277,0,1
0.5737,0,1
0.6002,0,1
-0.4761,0,1
0.6255,0,1
0.6285,0,1
0.613,0,1
-0.4119,1,0
-0.4221,0,1
-0.4596,1,0
-0.4248,1,0
-0.5658,1,0
-0.5677,0,1
-0.5121,1,0
0.5644,0,1
-0.4869,1,0
-0.4641,1,0
0.6472,0,1
-0.4792,1,0
-0.4508,1,0
0.6101,0,1
0.7251,0,1
-0.5816,1,0
-0.5302,1,0
0.6917,0,1
-0.5619,0,1
0.5485,0,1
-0.5792,1,0
-0.7464,1,0
0.6162,0,1
0.7348,0,1
0.748,0,1
-0.5572,1,0
0.6302,0,1
0.7923,0,1
0,0,1
0.6851,1,0
0.6626,0,1
-0.5286,1,0
-0.5094,1,0
-0.6273,1,0
0.4138,0,1
0.5154,0,1
0.7273,0,1
0,0,1
-0.5839,1,0
-0.5685,1,0
-0.6134,0,1
-0.5157,1,0
-0.5439,1,0
0.6172,1,0
0.5359,0,1
0.7132,1,0
-0.5267,1,0
0,1,0
0,1,0
0.5085,0,1
0.6155,1,0
0.5797,0,1
0.6708,0,1
0.6122,0,1
0.5235,0,1
-0.4132,1,0
-0.7804,1,0
0.5959,1,0
-0.4462,1,0
0.5615,0,1
0.5961,0,1
-0.5737,1,0
-0.445,1,0
0.6589,1,0
-0.6273,1,0
0.709,0,1
0.6115,0,1
-0.7473,0,1
-0.5704,1,0
-0.6323,1,0
0.5867,0,1
0,0,1
-0.5247,1,0
-0.4464,1,0
0.5583,0,1
-0.6206,1,0
-0.4263,1,0
-0.6776,1,0
0.6823,0,1
-0.5405,1,0
0.5614,0,1
0.6082,0,1
0.5357,0,1
0.4583,0,1
0.5807,0,1
0.4625,0,1
0.5824,0,1
-0.4942,0,1
-0.4702,1,0
0.4817,0,1
-0.4606,1,0
-0.4961,1,0
-0.6489,1,0
0.4793,0,1
-0.4636,1,0
0.4758,0,1
-0.3898,1,0
-0.4512,1,0
0.5793,0,1
-0.479,1,0
-0.4617,1,0
-0.5071,0,1
-0.543,0,1
-0.504,1,0
-0.4488,1,0
0.5992,0,1
-0.5805,0,1
0.6573,0,1
-0.5913,1,0
-0.3959,1,0
0.5614,0,1
0.6946,0,1
0.6753,0,1
0.4663,1,0
0.5764,0,1
0.6619,0,1
0.6111,0,1
-0.7216,1,0
0.6284,0,1
-0.4895,1,0
-0.5444,1,0
-0.5414,1,0
0.5946,0,1
0.7105,0,1
0.6298,0,1
0.785,0,1
-0.551,1,0
-0.4447,1,0
0.5135,0,1
-0.4593,1,0
-0.4285,1,0
-0.4959,1,0
0.4513,0,1
-0.4621,1,0
-0.4031,1,0
0.6376,1,0
-0.4339,1,0
0.5197,0,1
-0.3945,1,0
0.6345,0,1
-0.4792,0,1
-0.681,0,1
-0.6769,0,1
-0.5937,1,0
-0.571,1,0
-0.6143,1,0
-0.4415,1,0
-0.5364,0,1
0.6417,0,1
-0.4905,1,0
-0.4674,1,0
-0.4831,1,0
-0.6007,1,0
-0.8264,0,1
0.5637,0,1
0.5983,0,1
-0.5953,1,0
-0.6532,1,0
0.4723,0,1
0.7211,0,1
-0.474,1,0
-0.5553,1,0
0.6018,0,1
-0.657,1,0
-0.5426,1,0
0,1,0
0.7446,0,1
-0.4796,1,0
0.545,0,1
0.4693,0,1
0.5309,0,1
0.5364,0,1
-0.7015,0,1
-0.6654,0,1
0.5775,0,1
0,0,1
-0.6301,1,0
-0.6436,0,1
0.5505,1,0
-0.5316,1,0
-0.5434,1,0
0.5609,0,1
-0.4613,1,0
0.5618,0,1
-0.5779,1,0
-0.4628,1,0
0.5635,0,1
-0.4587,1,0
0.5115,1,0
-0.7625,0,1
0.5852,0,1
0.5481,1,0
-0.4906,1,0
0.5458,0,1
0.5671,0,1
0.5483,0,1
-0.4766,1,0
-0.6291,1,0
0.4602,0,1
0.5782,0,1
0.4872,0,1
0.6647,1,0
0.5924,0,1
-0.4843,0,1
0.5839,0,1
0.593,1,0
0.5965,0,1
-0.5063,1,0
-0.5698,1,0
-0.6262,1,0
-0.5111,0,1
0.5629,0,1
0.5664,0,1
0.5327,0,1
-0.5739,1,0
-0.8028,1,0
0.6148,0,1
-0.5174,1,0
-0.5261,1,0
-0.4747,1,0
0.5804,0,1
-0.5169,1,0
-0.4775,1,0
-0.511,1,0
-0.444,1,0
0.624,0,1
-0.5141,1,0
-0.5683,0,1
-0.6449,0,1
0.7466,0,1
0.5575,0,1
-0.514,1,0
0,1,0
-0.512,1,0
0.5979,1,0
0.6173,0,1
0.676,0,1
-0.6714,1,0
-0.6301,1,0
0.7138,1,0
-0.6253,1,0
-0.532,0,1
0.6475,0,1
0.6829,0,1
-0.6263,1,0
0.5731,1,0
0.5826,0,1
0.574,0,1
-0.7413,1,0
0.6107,1,0
0.5468,0,1
-0.5959,1,0
-0.5462,1,0
-0.5571,1,0
0.6598,0,1
-0.7098,1,0
0.6157,0,1
-0.8115,0,1
-0.7808,0,1
0.6944,0,1
0.5471,0,1
0.4804,0,1
0.5275,0,1
0.5269,0,1
-0.4961,1,0
0.5791,0,1
-0.6369,1,0
0.6294,1,0
-0.5048,1,0
0.5402,0,1
-0.6647,1,0
-0.6384,0,1
-0.5447,1,0
0,1,0
0.7867,0,1
-0.5509,1,0
-0.5929,1,0
-0.7988,0,1
0,0,1
-0.5662,1,0
-0.4638,1,0
-0.7046,0,1
-0.5732,0,1
0.5453,0,1
-0.5108,1,0
-0.4511,1,0
0.5615,0,1
0.4207,0,1
-0.536,0,1
-0.5674,1,0
0.5959,0,1
0.6273,0,1
0.7208,0,1
-0.7319,1,0
0.5268,0,1
