RT,dark,bright
-0.8056,1,0
0,1,0
-0.6891,1,0
0.6406,0,1
0.6879,0,1
0.754,0,1
0,0,1
-0.5918,1,0
0.7131,1,0
0.6363,0,1
-0.6534,1,0
0,1,0
0.8423,1,0
0.5006,0,1
-0.5428,1,0
0.5935,1,0
0.7185,1,0
-0.6546,1,0
0.7615,0,1
0.6223,1,0
0.4901,0,1
0.5438,0,1
0.4956,0,1
0.8161,0,1
-0.4074,1,0
0,1,0
-0.4675,1,0
0.5402,1,0
0.5152,0,1
0.6906,0,1
-0.6031,1,0
-0.4731,1,0
-0.4121,1,0
0.6991,1,0
0.5853,0,1
0.5359,0,1
-0.6315,0,1
0.7698,1,0
0.6506,1,0
0.5559,0,1
-0.6416,0,1
-0.4549,1,0
-0.6505,1,0
0.5942,0,1
0.8165,1,0
-0.5856,1,0
-0.8274,1,0
0.5011,0,1
-0.6029,1,0
0.5863,0,1
0.4023,0,1
-0.6467,0,1
0.6612,0,1
0.7507,0,1
0.4514,0,1
0.5289,0,1
0,0,1
0,1,0
0.4324,0,1
-0.4996,1,0
0.4716,1,0
-0.5251,1,0
0.4481,0,1
-0.5031,1,0
-0.7199,0,1
-0.6306,1,0
-0.6481,1,0
0.6368,0,1
0.4432,1,0
-0.6165,1,0
0,0,1
-0.7555,0,1
0.7491,1,0
-0.7851,1,0
0.5847,0,1
0.6829,0,1
-0.5655,0,1
-0.7012,1,0
-0.6635,1,0
-0.7641,0,1
-0.5771,0,1
-0.5103,0,1
-0.5102,1,0
0.863,0,1
0.5776,0,1
0.6012,0,1
-0.5275,1,0
0.664,0,1
-0.8302,1,0
-0.5368,1,0
-0.7488,1,0
0.6373,0,1
0.5671,0,1
0.6262,0,1
-0.6633,0,1
0,1,0
0.645,1,0
0.6036,0,1
-0.5347,1,0
0.6607,1,0
0.7608,1,0
-0.5298,0,1
0,1,0
0,1,0
0.454,1,0
0.7368,1,0
0.6501,0,1
-0.7743,1,0
0.6502,0,1
-0.58,0,1
0.6192,0,1
0.6171,0,1
-0.6623,1,0
0,1,0
0.5791,1,0
-0.5818,1,0
0.6907,0,1
0.5546,0,1
0.8409,1,0
0.6597,1,0
0.6493,1,0
0.7083,1,0
0.5665,0,1
0.517,0,1
0.5017,0,1
0,1,0
0.6138,1,0
0.4507,0,1
0.5081,0,1
0.7934,1,0
0.5071,1,0
0.5026,0,1
0.5053,1,0
0.6515,1,0
-0.6723,1,0
0.6276,0,1
-0.6822,1,0
0.7756,0,1
-0.398,0,1
0.6226,0,1
0.5616,0,1
-0.6303,0,1
0.4208,0,1
0.5832,0,1
-0.5545,1,0
0.4217,1,0
0.5825,1,0
0.6763,1,0
0.6166,0,1
-0.4931,1,0
0.6358,0,1
-0.6454,1,0
-0.7453,1,0
0.6746,0,1
-0.712,1,0
-0.5817,1,0
0.7838,0,1
-0.5433,0,1
-0.7965,1,0
-0.6779,1,0
0.791,0,1
0.5135,0,1
0.5493,0,1
-0.5272,1,0
-0.5065,1,0
-0.5624,0,1
0.6333,0,1
-0.6863,0,1
-0.5963,1,0
0.7544,0,1
-0.5571,0,1
0,0,1
-0.5927,1,0
0.5891,0,1
-0.4552,1,0
0.6725,1,0
-0.7334,1,0
0.6988,0,1
0.5512,0,1
0.459,0,1
-0.5897,0,1
0.5643,1,0
-0.5536,1,0
-0.4881,0,1
