RT,dark,bright
-0.755,1,0
-1.302,1,0
0.861,1,0
0.87,0,1
0.723,0,1
0.689,0,1
0.87,0,1
-0.652,1,0
-1.07,1,0
0.572,0,1
1.338,1,0
-0.876,1,0
-0.843,1,0
0.572,0,1
-0.676,1,0
-1.354,1,0
0.904,1,0
0.902,1,0
0.67,0,1
1.089,1,0
0.636,0,1
0.653,0,1
0.756,0,1
0.654,0,1
-1.237,1,0
-1.722,1,0
-1.27,1,0
0.655,0,1
0.72,0,1
-0.819,1,0
-0.776,1,0
-0.886,1,0
-0.902,1,0
0.686,0,1
0.587,0,1
0.794,0,1
0.822,1,0
0.872,1,0
0.588,0,1
0.686,0,1
1.289,1,0
-0.936,1,0
0.552,0,1
-0.955,1,0
-0.771,1,0
1.636,1,0
0.625,0,1
-1.152,1,0
0.655,0,1
0.519,0,1
0.558,0,1
0.505,0,1
0.573,0,1
0.545,0,1
0.506,0,1
0.803,0,1
-0.525,1,0
0.723,0,1
-0.695,1,0
-0.803,1,0
-0.654,1,0
0.89,0,1
-0.455,1,0
0.676,0,1
1.002,1,0
-0.869,1,0
-1.055,0,1
-1.202,1,0
0.971,1,0
0.506,0,1
0.793,0,1
1.236,1,0
-0.857,1,0
-1.006,0,1
1.136,0,1
0.642,0,1
0.922,1,0
0.89,1,0
0.54,0,1
0.51,0,1
0.774,0,1
1.044,1,0
0.506,0,1
0.602,0,1
0.822,0,1
0.488,1,0
0.569,0,1
-0.611,1,0
-0.644,1,0
1.158,1,0
0.745,0,1
1.237,0,1
0.672,0,1
1.061,0,1
-0.47,1,0
-1.037,1,0
0.644,0,1
-0.791,1,0
1.197,1,0
-0.746,1,0
0.539,0,1
-0.704,1,0
0.824,1,0
1.155,1,0
1.344,1,0
1.027,0,1
1.003,1,0
0.779,0,1
0.594,0,1
0.644,0,1
0.676,0,1
-0.747,1,0
-0.72,1,0
0.756,1,0
-1.026,1,0
0.627,0,1
0.537,0,1
-0.621,1,0
-1.005,1,0
-0.73,1,0
-0.736,1,0
0.546,0,1
0.612,0,1
0.827,0,1
-1.061,1,0
-1.094,1,0
0.629,0,1
0.679,0,1
-0.538,1,0
-0.673,1,0
0.579,0,1
0.638,1,0
-1.021,1,0
-0.87,1,0
0.832,0,1
-0.976,1,0
0.726,0,1
-1.188,0,1
0.754,0,1
0.557,0,1
0.786,0,1
0.53,0,1
0.721,0,1
0.694,0,1
-0.738,1,0
0.761,0,1
-1.077,1,0
0.546,1,0
-1.177,1,0
0.539,0,1
-0.787,1,0
0.502,0,1
1.105,1,0
-0.812,1,0
0.998,0,1
-0.671,1,0
1.093,1,0
1.08,0,1
0.905,0,1
-0.664,1,0
-1.031,1,0
0.96,0,1
-1.177,0,1
0.744,0,1
-0.86,1,0
-0.811,1,0
0.855,0,1
0.654,0,1
0.72,0,1
-0.721,1,0
0.545,0,1
0.785,0,1
0.755,0,1
-0.787,1,0
0.598,0,1
-0.609,1,0
-0.689,1,0
-1.094,1,0
0.837,0,1
0.615,0,1
0.688,0,1
0.727,0,1
-0.836,1,0
-0.953,1,0
0.528,0,1
-0.659,1,0
-1.178,1,0
-0.852,1,0
0.593,0,1
-0.645,1,0
-0.761,1,0
1.028,1,0
1.343,1,0
0.789,0,1
1.144,1,0
0.689,0,1
1.137,0,1
0.673,0,1
1.016,0,1
1.26,1,0
-0.628,1,0
-0.842,1,0
-0.654,1,0
0.88,0,1
0.905,0,1
-0.553,1,0
-0.645,1,0
-0.654,1,0
-0.695,1,0
1.105,0,1
1.011,0,1
0.794,0,1
-0.621,1,0
-1.325,1,0
0.671,0,1
-1.041,0,1
-0.661,1,0
-0.8,1,0
0.611,0,1
-0.827,1,0
-0.711,1,0
1.182,1,0
0.855,0,1
-0.562,1,0
0.539,0,1
0.602,0,1
0.561,0,1
0.694,0,1
0.579,0,1
0.445,0,1
0.631,0,1
