RT,dark,bright
-0.8572,1,0
0,1,0
0.6026,1,0
0.5609,0,1
0.5755,0,1
0.5969,0,1
0.5086,0,1
-0.6503,1,0
0.5868,1,0
0.5439,0,1
-0.8168,1,0
0.7512,1,0
0,1,0
0.6424,0,1
0.7696,1,0
-0.7336,1,0
-0.8369,1,0
0.8116,1,0
0.5837,0,1
0.6062,1,0
0.6018,0,1
0.5933,0,1
0.7508,0,1
0.4769,0,1
0.7199,1,0
0,1,0
0.6076,1,0
-0.5833,1,0
0.5566,0,1
0.7181,0,1
-0.4236,1,0
-0.551,1,0
0.6291,1,0
-0.6414,1,0
0.7178,0,1
0.6161,0,1
0.7352,0,1
-0.6625,1,0
-0.7357,1,0
0.617,0,1
0.684,0,1
-0.5551,1,0
-0.5902,1,0
0.5185,0,1
-0.6079,1,0
0.7685,1,0
-0.6004,1,0
0.6085,0,1
-0.6996,1,0
0.5696,0,1
0.5782,0,1
0.5511,0,1
0.5349,0,1
0.5911,0,1
0.4529,0,1
0.7173,0,1
0.5336,0,1
-0.6521,1,0
0.627,0,1
0,1,0
-0.6035,1,0
-0.6731,1,0
0.6423,0,1
0.6684,1,0
0.5103,0,1
0.8103,1,0
-0.5597,1,0
0.7016,0,1
-0.6339,1,0
0.5839,1,0
0.5774,0,1
0.5271,0,1
0.5671,1,0
-0.646,1,0
0.5245,0,1
0.5475,0,1
0.5451,0,1
0.5675,1,0
0.4781,1,0
0.5448,0,1
0.4327,0,1
-0.4771,1,0
0.5419,0,1
0.5431,0,1
0.6305,0,1
0.6816,1,0
0.4995,0,1
-0.5516,1,0
-0.6716,1,0
0.616,1,0
0.7151,0,1
0.5695,0,1
0.5116,0,1
0.5642,0,1
-0.5468,1,0
0,1,0
0.5919,0,1
-0.5609,1,0
-0.5337,1,0
0.6283,1,0
0.5654,0,1
-0.6705,1,0
-0.7065,1,0
0.6517,1,0
0.5996,1,0
0.7726,0,1
0.6344,1,0
0.5572,0,1
0.6427,0,1
0.5099,0,1
0.435,0,1
0.5587,1,0
0.5677,1,0
0.6021,1,0
0.5737,1,0
0,0,1
0.5441,0,1
0.561,1,0
-0.4606,1,0
-0.3885,1,0
-0.4172,1,0
0.56,0,1
0.5663,0,1
0.5767,0,1
0.5834,1,0
0.5042,1,0
0.5178,0,1
0.6304,0,1
-0.7438,1,0
0.6435,1,0
0.5259,0,1
0.7701,1,0
-0.6329,1,0
0.6973,1,0
0.657,0,1
-0.6575,1,0
0.6009,0,1
0.6676,0,1
0.5364,0,1
0.476,0,1
0.7348,0,1
-0.7595,0,1
0.5685,0,1
0.6399,0,1
-0.5106,1,0
0.5339,0,1
0.6398,1,0
-0.7272,1,0
-0.5831,1,0
0.573,0,1
-0.486,1,0
0.6401,0,1
-0.4573,1,0
-0.4284,1,0
0.5823,0,1
0.5501,1,0
-0.5085,1,0
0.5344,0,1
0.6583,0,1
-0.7716,1,0
-0.5773,1,0
0.5515,0,1
0.5408,0,1
0.5337,0,1
-0.4861,1,0
-0.498,1,0
0.5429,0,1
0.6499,0,1
-0.6484,0,1
-0.4499,1,0
0.7579,0,1
0.7075,0,1
0.6826,0,1
0.81,1,0
0.5511,0,1
-0.4882,1,0
0.3264,1,0
0.5435,0,1
0.4688,1,0
0.5734,0,1
-0.5827,1,0
0.5432,1,0
0.4768,0,1
0.5471,1,0
0,1,0
0.3743,1,0
-0.6415,1,0
-0.5329,0,1
