RT,dark,bright
-0.808,1,0
-0.928,1,0
-0.901,1,0
1.442,0,1
1.222,0,1
0.865,0,1
1.568,0,1
-0.745,1,0
-1.813,1,0
0.777,0,1
-0.865,1,0
-1.292,1,0
-1.239,1,0
0.78,0,1
-1.035,1,0
1.218,1,0
-2.13,1,0
0.802,1,0
1.034,0,1
1.381,1,0
-1.999,0,1
1.18,0,1
1.613,0,1
1.17,0,1
-0.716,1,0
1.293,1,0
0.931,1,0
-0.903,1,0
0.845,0,1
1.18,0,1
-0.842,1,0
-0.833,1,0
-1.084,1,0
-0.955,1,0
0.695,0,1
0.91,0,1
1.167,0,1
-0.814,1,0
-1.15,1,0
0.862,0,1
-1.971,0,1
-0.82,1,0
-1.072,1,0
0.761,0,1
1.901,1,0
-0.941,1,0
-1.462,1,0
1.05,0,1
-1.141,1,0
0.673,0,1
0.731,0,1
0.714,0,1
0.908,0,1
0.795,0,1
0.765,0,1
0.624,0,1
0.839,0,1
-1.354,1,0
0.739,0,1
-1.407,1,0
-1.608,1,0
-0.765,1,0
0.853,0,1
-0.823,1,0
0.754,0,1
-0.686,1,0
-0.735,1,0
-0.742,0,1
-1.64,1,0
1.751,1,0
-1.573,0,1
-0.961,0,1
1.779,1,0
-1.127,1,0
0.89,0,1
1.87,0,1
1.32,0,1
-1.248,1,0
-1.798,1,0
2.23,0,1
-1.855,0,1
-1.04,0,1
-0.836,1,0
1.441,0,1
1.163,0,1
0.925,0,1
1.342,1,0
1.452,0,1
-1.394,1,0
-0.997,1,0
1.184,1,0
0.913,0,1
1.131,0,1
1.293,0,1
1.552,0,1
-0.924,1,0
-1.249,1,0
0.898,0,1
-0.823,1,0
-1.553,1,0
1.567,1,0
0.93,0,1
1.667,1,0
1.913,1,0
-1.495,1,0
1.753,1,0
0.892,0,1
-1.884,1,0
0.872,0,1
0.851,0,1
1.111,0,1
0.674,0,1
-1.863,1,0
-1.583,1,0
2.087,1,0
-1.927,1,0
0.746,0,1
1.013,0,1
1.157,1,0
1.847,1,0
2.29,1,0
-1.283,1,0
0.99,0,1
0.884,0,1
0.88,0,1
-1.637,1,0
-1.778,1,0
0.717,0,1
1.359,0,1
-1.761,1,0
-1.473,1,0
0.645,0,1
-1.504,1,0
-1.489,1,0
-1.17,1,0
0.957,0,1
-1.292,1,0
2.359,0,1
0.817,0,1
1.011,0,1
2.276,0,1
1.24,0,1
0.741,0,1
1.994,0,1
0.977,0,1
-1.728,1,0
1.355,0,1
-1.298,1,0
-1.8,1,0
-1.128,1,0
1.849,0,1
-0.958,1,0
0.668,0,1
-1.324,1,0
-1.621,1,0
0.793,0,1
-0.804,1,0
-0.982,1,0
0.896,0,1
1.929,0,1
-0.785,1,0
-0.499,1,0
0.904,0,1
-0.743,0,1
-0.807,0,1
-2.02,1,0
-1.847,1,0
2.032,0,1
1.725,0,1
-1.823,0,1
1.487,1,0
1.635,0,1
-1.589,0,1
-1.25,0,1
-1.324,1,0
1.082,0,1
-1.318,1,0
-0.767,1,0
-0.764,1,0
1.614,0,1
1.2,0,1
0.962,0,1
1.827,0,1
-1.145,1,0
-1.163,1,0
1.466,0,1
-0.92,1,0
-0.986,1,0
-1.333,1,0
0.673,0,1
-0.96,1,0
-0.882,1,0
-1.664,1,0
-1.118,1,0
-2.014,0,1
2.096,1,0
1.278,0,1
-2.183,0,1
0.958,0,1
1.774,0,1
-2.259,1,0
-1.547,1,0
-1.867,1,0
-1.593,1,0
2.005,0,1
2.03,0,1
-1.093,1,0
-2.413,1,0
-1.206,1,0
-1.969,1,0
-2.24,0,1
1.893,0,1
1.923,0,1
-1.372,1,0
-1.346,1,0
2.179,0,1
-1.332,0,1
2.16,1,0
-0.752,1,0
1.528,0,1
-0.938,1,0
-1.448,1,0
-2.366,1,0
1.239,0,1
-1.662,1,0
1.306,0,1
1.252,0,1
-1.053,0,1
0.812,0,1
0.733,0,1
1.522,0,1
1.279,0,1
1.755,0,1
-1.252,1,0
0.999,0,1
