RT,dark,bright
-0.637,1,0
-0.744,1,0
-0.79,1,0
0.431,0,1
0.545,0,1
0.575,0,1
0.599,0,1
-0.539,1,0
0.641,1,0
0.885,0,1
-0.7,1,0
0.861,1,0
-0.64,1,0
0.511,0,1
-0.552,1,0
0.667,1,0
-0.588,1,0
0.729,1,0
0.576,0,1
0.702,1,0
0.621,0,1
0.719,0,1
0.571,0,1
0.696,0,1
-0.537,1,0
-0.804,1,0
0.795,1,0
-0.577,1,0
0.737,0,1
0.607,0,1
-0.491,1,0
-0.496,1,0
-0.52,1,0
-0.57,1,0
0.698,0,1
-0.486,1,0
0.473,1,0
0.645,0,1
0.866,0,1
-0.618,1,0
-0.825,1,0
0.561,0,1
-0.579,1,0
-0.458,1,0
-0.531,1,0
0.701,0,1
-0.481,1,0
0.511,0,1
0.593,0,1
0.75,0,1
0.459,0,1
0.743,0,1
0.556,0,1
0.431,0,1
-0.701,0,1
-0.589,1,0
0.556,0,1
-0.577,1,0
0.72,1,0
-0.45,1,0
-0.567,0,1
-0.58,1,0
0.538,0,1
-0.674,1,0
-0.613,1,0
0.59,0,1
0.45,1,0
-0.973,1,0
0.642,0,1
0.454,0,1
-0.615,1,0
-0.636,1,0
0.753,0,1
0.62,0,1
0.465,0,1
0.387,1,0
-0.595,1,0
0.605,0,1
0.442,0,1
0.916,0,1
-0.577,1,0
0.55,0,1
0.636,0,1
0.65,0,1
-0.677,1,0
0.583,0,1
-0.533,1,0
-0.453,1,0
-0.419,1,0
0.441,0,1
0.655,0,1
-0.578,0,1
-0.653,0,1
-0.883,1,0
-0.559,1,0
0.525,0,1
-0.622,1,0
-0.626,1,0
0.685,1,0
0.816,0,1
-0.511,1,0
-0.5,1,0
0.804,1,0
0.809,1,0
0.675,0,1
-0.553,1,0
0.787,0,1
0.765,0,1
0.584,0,1
0.523,0,1
-0.524,1,0
-0.476,1,0
0.462,1,0
-0.509,1,0
0.496,0,1
0.484,0,1
-0.475,1,0
-0.527,1,0
-0.42,1,0
-0.495,1,0
-0.447,0,1
0.578,0,1
0.692,0,1
0.565,1,0
0.726,1,0
0.557,0,1
0.626,0,1
-0.604,1,0
-0.6,1,0
0.482,0,1
0.665,1,0
-0.583,1,0
-0.705,1,0
0.611,0,1
-0.539,1,0
0.595,0,1
0.81,0,1
0.541,0,1
0.35,0,1
0.428,0,1
0.417,0,1
0.671,0,1
-0.525,0,1
-0.557,1,0
0.705,0,1
-0.559,1,0
-0.716,1,0
-0.675,1,0
0.488,0,1
-0.615,1,0
0.552,0,1
-0.513,1,0
-0.706,1,0
0.89,0,1
-0.504,1,0
0.642,1,0
0.6,0,1
-0.61,0,1
-0.844,1,0
-0.47,1,0
-0.575,0,1
-0.724,0,1
0.651,0,1
-0.578,1,0
-0.557,1,0
0.696,0,1
-0.524,0,1
0.827,0,1
-0.602,0,1
0.505,0,1
-0.576,1,0
0.38,0,1
-0.451,1,0
-0.437,1,0
0.677,1,0
0.556,0,1
0.849,0,1
-0.808,0,1
-0.787,0,1
-0.844,1,0
-0.759,1,0
0.41,0,1
-0.602,1,0
-0.597,1,0
-0.637,1,0
0.452,0,1
-0.517,1,0
0.5,1,0
-0.52,1,0
-0.483,1,0
-0.55,0,1
-0.597,1,0
-0.454,0,1
-0.618,0,1
-0.717,0,1
0.737,0,1
-0.532,1,0
-0.592,1,0
-0.586,1,0
-0.646,1,0
-0.548,0,1
-0.638,0,1
-0.533,1,0
-0.628,1,0
0.461,1,0
0.708,0,1
0.456,0,1
0.675,0,1
-0.583,1,0
-0.702,1,0
0.587,0,1
0.811,0,1
-0.745,1,0
-0.641,1,0
0.439,0,1
-0.607,1,0
-0.513,1,0
-0.548,1,0
-0.779,0,1
-0.586,1,0
0.494,0,1
0.501,0,1
0.428,0,1
0.433,0,1
0.361,0,1
0.355,0,1
0.472,0,1
0.591,0,1
-0.568,1,0
0.467,0,1
0.722,1,0
0.854,1,0
-0.695,1,0
0.508,0,1
-0.589,1,0
0.495,0,1
0.806,1,0
-0.607,1,0
0.444,0,1
-0.568,1,0
0.464,1,0
0.639,0,1
0.546,0,1
0.39,1,0
-0.589,1,0
0.433,0,1
0.617,0,1
0.4,0,1
-0.576,1,0
-0.559,1,0
0.423,0,1
0.375,0,1
0.426,0,1
-0.636,1,0
0.538,0,1
