RT,dark,bright
-0.6827,1,0
-0.6004,1,0
-0.8364,1,0
0.5671,0,1
0.6996,0,1
0.703,0,1
-0.4443,0,1
-0.6072,1,0
-0.5863,1,0
0.4567,0,1
-0.662,1,0
-0.536,1,0
-0.9011,1,0
0.7879,0,1
-0.9024,1,0
1.0344,1,0
-0.8674,1,0
0.8176,1,0
0.826,0,1
-0.8043,1,0
-1.1194,0,1
0.8682,0,1
0.7091,0,1
0.9208,0,1
-0.9366,1,0
1.0413,1,0
1.3199,1,0
-0.9055,1,0
0.833,0,1
1.0679,0,1
-0.9049,1,0
-0.8822,1,0
-0.6891,1,0
-0.8392,1,0
0.9065,0,1
-1.0365,0,1
-0.8518,0,1
-0.9039,1,0
-1.2657,1,0
0.7536,0,1
1.1857,0,1
-0.89,1,0
-0.7211,1,0
0.8919,0,1
-0.7601,1,0
-0.708,1,0
-0.6746,1,0
0.8267,0,1
-0.6172,1,0
-0.6198,0,1
0.9414,0,1
1.1218,0,1
0.7358,0,1
-0.889,0,1
1.0172,0,1
0.7215,0,1
-0.9416,0,1
-1.4011,1,0
0.7686,0,1
1.2158,1,0
-0.6759,1,0
-0.8539,1,0
0.9228,0,1
-0.6706,1,0
-0.7192,0,1
-0.6543,1,0
-0.6199,1,0
0.7886,0,1
0.7356,1,0
-0.7712,1,0
0.7522,0,1
-0.7916,0,1
1.3268,1,0
-0.7185,1,0
0.802,0,1
0.9406,0,1
0.653,0,1
0.6927,1,0
1.1339,1,0
1.0725,0,1
1.0353,0,1
0.8727,0,1
-0.9893,1,0
0.9855,0,1
1.1891,0,1
1.4,0,1
-0.9512,1,0
0.9065,0,1
-1.5002,1,0
-1.0195,1,0
-1.0252,1,0
0.9419,0,1
0.8538,0,1
1.0193,0,1
0.8714,0,1
-1.1198,1,0
0.9693,1,0
0.8053,0,1
-1.2912,1,0
-1.4725,1,0
-1.1374,1,0
0.9182,0,1
-1.1201,1,0
1.5224,1,0
-1.2433,1,0
1.2818,0,1
1.6207,1,0
1.0385,0,1
0.9744,0,1
0.9065,0,1
0.8034,0,1
-1.0187,1,0
1.4078,1,0
-1.2223,1,0
-1.2859,1,0
1.4024,0,1
0.8254,0,1
-0.8996,1,0
-1.187,1,0
-0.899,1,0
-0.9739,1,0
0.8158,0,1
0.7374,0,1
0.654,0,1
-0.5871,1,0
-0.7782,1,0
0.6629,0,1
0.8752,0,1
-0.6555,1,0
-0.5932,1,0
0.5206,0,1
-0.5313,1,0
-0.5517,1,0
-0.5795,1,0
0.8217,0,1
-0.5035,1,0
-0.7533,0,1
1.4121,0,1
0.8565,0,1
0.7223,0,1
0.6857,0,1
0.7701,0,1
1.0358,0,1
-0.7551,0,1
-0.7181,1,0
1.0045,0,1
-0.8698,1,0
1.0015,1,0
-0.7357,1,0
0.761,0,1
-0.5723,1,0
0.7541,0,1
-0.7384,1,0
-0.5462,1,0
-0.9195,0,1
-0.7024,1,0
1.1014,1,0
1.4385,0,1
-1.1863,0,1
1.1869,1,0
-1.2247,1,0
0.9184,0,1
-1.4698,0,1
0.7325,0,1
-1.0003,1,0
-0.7857,1,0
