RT,dark,bright
-0.5179,1,0
0,1,0
-0.4084,1,0
-0.3894,0,1
-0.468,0,1
-0.6011,0,1
0.6494,0,1
-0.4906,1,0
0.5855,1,0
0.6546,0,1
-0.591,1,0
-0.6256,1,0
0,1,0
0.4191,0,1
-0.3761,1,0
-0.4652,1,0
-0.4049,1,0
0.2939,1,0
-0.3075,0,1
0.3752,1,0
-0.3912,0,1
-0.4762,0,1
0.4854,0,1
0.319,0,1
-0.3766,1,0
0.4232,1,0
-0.3533,1,0
-0.4223,1,0
-0.4246,0,1
-0.3749,0,1
-0.4238,1,0
-0.4471,1,0
-0.4624,1,0
0.2991,1,0
-0.4534,0,1
0.5579,0,1
0.5103,0,1
-0.4809,1,0
0.4878,1,0
-0.4332,0,1
0.4848,0,1
0.4738,1,0
-0.4285,1,0
0.6218,0,1
-0.315,1,0
-0.4637,1,0
0.3015,1,0
0.3698,0,1
-0.3989,1,0
0.4154,0,1
-0.306,0,1
-0.4219,0,1
-0.5096,0,1
0.6847,0,1
0.6332,0,1
-0.7994,0,1
0.4603,0,1
-0.35,1,0
0.2904,0,1
-0.3727,1,0
0.6026,1,0
-0.4121,1,0
0.6007,0,1
0.5953,0,1
-0.3596,1,0
-0.4941,1,0
0.5414,0,1
-0.5542,1,0
0.4603,1,0
-0.5178,0,1
-0.5321,1,0
-0.7079,1,0
0.3689,0,1
0.7086,0,1
-0.3348,0,1
-0.5261,1,0
0.4844,1,0
-0.3683,0,1
0.7011,0,1
-0.3769,0,1
-0.5527,1,0
0.5248,0,1
-0.7683,0,1
0.778,0,1
-0.4119,1,0
0.5348,0,1
0.8101,1,0
-0.4345,1,0
-0.478,1,0
0.6516,0,1
0.5136,0,1
-0.4776,0,1
0.8011,0,1
-0.3947,1,0
-0.513,1,0
0.4264,0,1
-0.4235,1,0
-0.4748,1,0
0,1,0
0.3667,0,1
-0.3579,1,0
-0.3996,1,0
-0.4482,1,0
0.5398,1,0
-0.4577,0,1
0.4866,1,0
-0.3788,0,1
0.3475,0,1
-0.4614,0,1
0.2937,0,1
-0.5363,1,0
0.4831,1,0
-0.5437,1,0
0.2855,1,0
-0.3848,0,1
0.3355,0,1
-0.3153,1,0
-0.5828,1,0
0.3184,1,0
-0.3127,1,0
0.4075,0,1
0.3836,0,1
0.6072,0,1
-0.4348,1,0
0.548,1,0
0.4449,0,1
0.4004,0,1
0.4674,1,0
-0.3368,1,0
0.3558,0,1
-0.4016,1,0
-0.478,1,0
-0.3891,1,0
-0.469,0,1
-0.5351,1,0
0.3613,0,1
-0.4599,0,1
0.3613,0,1
-0.3621,0,1
0.4482,0,1
-0.3769,0,1
0.3998,0,1
-0.4546,0,1
-0.4411,1,0
0.4311,0,1
-0.4597,1,0
-0.5763,1,0
-0.46,1,0
0.3907,0,1
-0.5499,1,0
0.5814,0,1
-0.3967,1,0
-0.4995,1,0
0.3347,0,1
-0.4567,1,0
0.6152,1,0
0.5676,0,1
-0.4276,0,1
-0.4708,1,0
-0.4809,1,0
0.4658,0,1
0.5371,0,1
0.5167,0,1
0.7024,1,0
-0.3985,1,0
0.4995,0,1
0.6644,0,1
0.7798,0,1
-0.3944,1,0
0.4539,0,1
-0.3507,0,1
-0.7701,0,1
0.505,1,0
0.4615,0,1
-0.6695,1,0
0.7217,1,0
-0.6115,1,0
0.4358,0,1
0.3844,0,1
0.4397,0,1
-0.5771,0,1
-0.6607,1,0
-0.5018,1,0
0.3996,0,1
-0.542,1,0
-0.4763,1,0
-0.7448,1,0
0.3987,0,1
-0.451,1,0
-0.4579,1,0
-0.5384,1,0
-0.4748,1,0
0.4077,0,1
-0.3561,1,0
0.5153,0,1
-0.6107,0,1
0.3375,0,1
0.5853,0,1
-0.4024,1,0
-0.4306,1,0
-0.3893,1,0
-0.4822,1,0
-0.4699,0,1
0.5168,0,1
-0.3837,1,0
-0.5344,1,0
-0.5994,1,0
0,1,0
-0.378,0,1
0.5063,0,1
-0.3673,0,1
-0.4683,1,0
0.433,1,0
0.4611,0,1
-0.4278,0,1
-0.4973,1,0
-0.561,1,0
0.275,0,1
-0.3524,1,0
-0.4476,1,0
0.3576,1,0
0.4179,0,1
-0.3532,1,0
0.4122,0,1
0.3784,0,1
0.3383,0,1
-0.361,0,1
0.3898,0,1
-0.6249,0,1
-0.3935,0,1
0.3599,0,1
-0.4476,1,0
0.3397,0,1
-0.3724,1,0
-0.4521,1,0
-0.5121,1,0
0.3477,0,1
-0.4773,1,0
-0.4157,0,1
-0.4532,1,0
0.5339,1,0
0.511,0,1
-0.4333,1,0
0.4249,1,0
0.3156,0,1
-0.621,0,1
0.4325,1,0
0.5808,1,0
-0.4227,0,1
-0.4747,0,1
-0.4778,1,0
-0.5131,1,0
0.2909,0,1
0.3073,0,1
0.454,0,1
0.3723,1,0
0.4051,0,1
0.3872,0,1
0.449,0,1
0.555,1,0
0.3577,0,1
0.3841,1,0
0.4207,1,0
-0.3565,1,0
0.5875,0,1
0.4393,0,1
0.4186,0,1
0.5302,0,1
0.3978,1,0
-0.5676,1,0
0.5247,0,1
-0.4069,1,0
-0.5102,1,0
-0.5872,1,0
0.4064,0,1
-0.4875,1,0
-0.5169,1,0
-0.477,1,0
-0.5175,1,0
0.4962,0,1
0.5656,1,0
0.4573,0,1
0.6441,0,1
0.3668,0,1
0.527,0,1
-0.3928,1,0
0.5557,1,0
-0.4599,1,0
0.6033,1,0
0.5933,0,1
-0.5025,0,1
-0.5583,1,0
-0.5031,1,0
-0.4488,1,0
-0.4521,1,0
0.5853,0,1
0.5032,0,1
0.5777,0,1
-0.5724,1,0
-0.6112,1,0
0.4167,0,1
0.6095,0,1
-0.4008,1,0
0,1,0
0.5109,0,1
-0.3427,1,0
-0.4001,1,0
-0.4951,1,0
-0.5997,0,1
-0.4188,1,0
-0.5412,0,1
0.2626,0,1
0.4498,0,1
-0.4788,0,1
0.3999,0,1
0.4175,0,1
0.3772,0,1
-0.4038,0,1
-0.4267,1,0
0.4526,0,1
-0.399,1,0
-0.4208,1,0
-0.4004,1,0
0.4533,0,1
-0.3667,1,0
-0.3837,0,1
-0.3891,1,0
0.437,1,0
