RT,dark,bright
-0.821,1,0
-0.695,1,0
-0.575,1,0
0.722,0,1
0,0,1
-0.705,0,1
0,0,1
-0.593,1,0
-0.673,1,0
-0.837,0,1
-0.571,1,0
-0.542,1,0
-0.46,1,0
0.793,0,1
-0.733,1,0
-0.609,1,0
-0.674,1,0
-0.814,1,0
0,0,1
-0.588,1,0
0,0,1
0,0,1
-0.658,0,1
0.759,0,1
0,1,0
-0.525,1,0
-0.524,1,0
-0.509,1,0
0.704,0,1
-0.634,0,1
-0.628,1,0
-0.554,1,0
-0.59,1,0
-0.59,1,0
-0.671,0,1
0.824,0,1
-0.847,0,1
0,1,0
-0.555,1,0
-0.487,0,1
-0.538,0,1
-0.539,1,0
-0.574,1,0
0.636,0,1
-0.576,1,0
-0.59,1,0
-0.572,1,0
0,0,1
-0.571,1,0
0,0,1
0.707,0,1
0.68,0,1
0.707,0,1
0.625,0,1
0.623,0,1
-0.857,0,1
0,0,1
-0.704,1,0
0.774,0,1
0,1,0
0.655,1,0
0.731,1,0
0.772,0,1
-0.715,1,0
0.841,0,1
-0.845,1,0
-0.492,1,0
0,0,1
-0.806,1,0
-0.525,1,0
0,0,1
-0.639,0,1
0,1,0
-0.613,1,0
0.627,0,1
0.774,0,1
0.658,0,1
-0.809,1,0
0.704,1,0
0.837,0,1
0,0,1
-0.638,0,1
-0.792,1,0
0,0,1
0.588,0,1
0,0,1
-0.747,1,0
-0.855,0,1
-0.443,1,0
-0.528,1,0
-0.58,1,0
0.639,0,1
0.643,0,1
0.563,0,1
0.609,0,1
0.661,1,0
-0.542,1,0
0.757,0,1
-0.74,1,0
-0.576,1,0
-0.691,1,0
-0.845,0,1
-0.528,1,0
-0.591,1,0
-0.459,1,0
-0.453,1,0
0,0,1
-0.543,1,0
0.673,0,1
-0.568,0,1
-0.514,0,1
0.758,0,1
0.757,1,0
0.58,1,0
0.559,1,0
0.526,1,0
0.656,0,1
0.518,0,1
0.497,1,0
0.655,1,0
0.63,1,0
0.508,1,0
0.537,0,1
0.656,0,1
0.575,0,1
0.55,1,0
0.794,1,0
0.643,0,1
-0.855,0,1
-0.514,1,0
0.809,1,0
0.592,0,1
0,1,0
-0.808,1,0
-0.609,1,0
-0.594,0,1
-0.575,1,0
-0.464,0,1
-0.544,0,1
-0.508,0,1
-0.774,0,1
-0.594,0,1
0,0,1
-0.578,0,1
0,0,1
-0.622,1,0
0.709,0,1
-0.578,1,0
-0.609,1,0
-0.524,1,0
-0.492,0,1
-0.425,1,0
-0.525,0,1
-0.409,1,0
-0.559,1,0
-0.475,0,1
0.801,1,0
0.555,1,0
0.56,0,1
0.811,0,1
0.728,1,0
0.71,1,0
0.597,0,1
0,0,1
-0.825,0,1
-0.787,1,0
-0.578,1,0
0.84,0,1
0.758,0,1
-0.541,0,1
-0.773,1,0
0.824,0,1
-0.576,0,1
-0.793,0,1
-0.689,1,0
-0.678,0,1
-0.679,1,0
-0.492,1,0
-0.492,1,0
-0.559,0,1
-0.572,0,1
-0.659,0,1
-0.522,0,1
-0.496,1,0
-0.542,1,0
-0.812,0,1
-0.646,1,0
0.741,1,0
0.824,1,0
0.529,0,1
0.487,1,0
-0.509,1,0
