RT,dark,bright
-0.7008,1,0
1.8831,1,0
0.7985,0,1
0.8167,0,1
0.9492,0,1
-0.5838,0,1
-0.5178,1,0
-0.7075,1,0
2.3932,1,0
0.9338,1,0
0.9529,1,0
0.6013,0,1
-0.901,1,0
1.3212,1,0
0.9658,0,1
-2.0482,1,0
0.8302,0,1
0.766,0,1
-1.6182,0,1
0.8365,0,1
-1.1994,1,0
-1.2418,1,0
-1.0564,1,0
0.9829,0,1
-0.6347,0,1
-0.7449,1,0
-0.5371,1,0
-0.6195,1,0
1.1645,1,0
0.8593,0,1
0.8473,0,1
-0.7288,1,0
-1.0479,1,0
0.7109,0,1
-0.6893,1,0
-0.6028,1,0
0.616,0,1
-0.5954,1,0
-0.5059,1,0
-2.0636,1,0
0.9347,0,1
1.0693,1,0
1.1646,0,1
-0.7716,0,1
0.6671,0,1
0.8078,0,1
0.7808,0,1
0.7028,0,1
0.8314,0,1
0.7037,0,1
-0.9675,1,0
-0.6213,0,1
-1.1487,1,0
-0.9427,1,0
0.7921,0,1
-0.5019,1,0
0.7481,0,1
-0.4933,1,0
0.7863,1,0
-1.0265,0,1
1.6555,1,0
0.9396,0,1
-0.5699,0,1
-0.6381,1,0
-0.9794,1,0
0.6389,0,1
0.5562,0,1
-0.5302,1,0
-0.3871,1,0
0.5825,0,1
0.6065,0,1
-0.5686,0,1
-0.4777,1,0
0.8647,0,1
0.7114,0,1
-0.8694,0,1
-0.6995,1,0
1.0871,0,1
0.8153,1,0
-0.948,1,0
-1.0915,1,0
0.5946,0,1
1.7714,0,1
0.7161,0,1
0.574,0,1
-0.5643,1,0
-0.7834,1,0
0.6192,0,1
-0.857,1,0
-0.5978,1,0
1.1147,1,0
0.5518,0,1
1.1523,1,0
-2.1759,1,0
1.709,1,0
0.6323,1,0
0.4842,0,1
-0.7281,1,0
1.5683,0,1
0.6684,0,1
0.5538,0,1
1.4038,0,1
-0.5818,1,0
-0.5676,1,0
0.6875,1,0
-0.835,1,0
0.572,0,1
0.5381,0,1
1.0346,1,0
