RT,dark,bright
-0.7455,1,0
0,1,0
0.6196,1,0
0,0,1
0,0,1
0.713,0,1
0.5126,0,1
-0.5642,1,0
0.3946,1,0
0.4952,0,1
-0.6779,1,0
-0.7192,1,0
-0.7364,1,0
0.6994,0,1
-0.7682,1,0
0,1,0
-0.8369,1,0
-0.7982,1,0
0.6161,0,1
-0.6481,1,0
0.5262,0,1
0.7131,0,1
0.6881,0,1
0.6649,0,1
0.7481,1,0
0,1,0
-0.8419,1,0
0,1,0
0.582,0,1
-0.814,0,1
0.5406,1,0
0.6165,1,0
-0.6708,1,0
0.5475,1,0
0.6873,0,1
0.5902,0,1
0.6333,0,1
-0.7426,1,0
0,1,0
0.5257,0,1
0.6303,0,1
0.6747,1,0
-0.5943,1,0
0.6158,0,1
-0.4328,1,0
-0.7912,1,0
0.7746,1,0
0.553,0,1
-0.7451,1,0
0.5128,0,1
0.5267,0,1
0.5263,0,1
0.5784,0,1
0.5603,0,1
0.6151,0,1
0.5223,0,1
0.678,0,1
0,1,0
0.7164,0,1
-0.4083,1,0
-0.5989,1,0
-0.5421,1,0
0.7544,0,1
0.7902,1,0
0.5499,0,1
-0.5296,1,0
-0.5608,1,0
0.6133,0,1
-0.6711,1,0
-0.4659,1,0
0.4324,0,1
0.5327,0,1
0.5601,1,0
-0.5341,1,0
0.5186,0,1
0.7515,0,1
0.4913,0,1
0.5573,1,0
-0.6002,1,0
0.4751,0,1
0.4698,0,1
0.4575,0,1
-0.6889,1,0
0.5316,0,1
0.4248,0,1
0.519,0,1
-0.6326,1,0
0.4892,0,1
-0.4877,1,0
0.6004,1,0
-0.7586,1,0
-0.8585,0,1
0.5874,0,1
0.6169,0,1
0.6639,0,1
-0.5425,1,0
-0.5419,1,0
0.6016,0,1
-0.537,1,0
-0.5577,1,0
-0.7694,1,0
0.5299,0,1
0.5816,1,0
0.786,1,0
-0.5723,1,0
0.5204,1,0
0.6012,0,1
0,1,0
0.5811,0,1
0.6238,0,1
0.6112,0,1
0.5414,0,1
0.6631,1,0
0.829,1,0
0.51,1,0
-0.4075,1,0
0.5342,0,1
0.691,0,1
-0.6664,1,0
-0.6412,1,0
-0.6172,1,0
-0.6634,1,0
0.6878,0,1
0.6045,0,1
0.5737,0,1
-0.8223,1,0
0,1,0
0.5521,0,1
0.7026,0,1
0.6185,1,0
0.5809,1,0
0.6739,0,1
-0.6651,1,0
0.7242,1,0
0.4773,1,0
0.5355,0,1
-0.5869,1,0
0.5506,0,1
0.5344,0,1
0.5741,0,1
-0.4629,0,1
0.6626,0,1
0.7577,0,1
0.7753,0,1
0.7613,0,1
-0.5255,1,0
0.8439,0,1
0,1,0
-0.7615,1,0
-0.4316,1,0
-0.6749,0,1
-0.5909,1,0
0.5659,0,1
-0.4776,1,0
-0.7915,1,0
0.5945,0,1
-0.4568,1,0
-0.597,1,0
-0.6254,0,1
0.7767,0,1
-0.5709,1,0
-0.5233,1,0
0.5421,0,1
-0.5291,0,1
0.6957,0,1
0.4732,1,0
0.6334,1,0
0.5525,0,1
-0.4997,0,1
0.542,0,1
-0.5457,1,0
0.5103,0,1
-0.8662,0,1
-0.5865,0,1
-0.7006,1,0
0.6407,0,1
-0.4747,1,0
-0.4431,1,0
-0.4242,1,0
-0.6487,0,1
-0.637,0,1
-0.6102,0,1
-0.6022,0,1
-0.644,1,0
-0.4917,1,0
-0.4836,0,1
-0.5626,1,0
0,1,0
0,1,0
0.4729,0,1
0.6188,1,0
0.6168,1,0
0.8398,1,0
-0.7611,1,0
0.5572,0,1
0.5559,1,0
0.5362,0,1
0.6169,0,1
0.7569,0,1
0.5084,0,1
0.5841,1,0
-0.4728,1,0
-0.6311,1,0
-0.6283,1,0
0.6001,0,1
-0.8057,0,1
-0.8628,1,0
0.5916,1,0
0.6773,1,0
-0.8154,1,0
0.713,0,1
0.6085,0,1
0.7412,0,1
0.7238,1,0
0.6785,1,0
0.5039,0,1
0.6525,0,1
-0.7298,1,0
0.7871,1,0
0.6403,0,1
0.6798,1,0
0.5117,1,0
0.6631,1,0
0.6681,0,1
0.6813,1,0
0.7072,0,1
0.58,0,1
0.5279,0,1
0.526,0,1
0.4912,0,1
0.4815,0,1
0.4639,0,1
0.4935,0,1
-0.8252,1,0
0.55,0,1
-0.637,1,0
-0.6151,1,0
-0.7104,1,0
0.5983,0,1
-0.6157,1,0
0.5201,0,1
0,1,0
-0.7187,1,0
0.634,0,1
